location,source,target
0x938b00@mhfdat-jp.bin,ギザミブレイド,
0x938b04@mhfdat-jp.bin,水剣ガノトトス,
0x938b08@mhfdat-jp.bin,レッドウィング,
0x938b0c@mhfdat-jp.bin,炎剣リオレウス,
0x938b10@mhfdat-jp.bin,凄くさびた大剣,
0x938b14@mhfdat-jp.bin,さびた大剣,
0x938b18@mhfdat-jp.bin,ブルークロウブレイド,
0x938b1c@mhfdat-jp.bin,エンシェントプレート,
0x938b20@mhfdat-jp.bin,骨,
0x938b24@mhfdat-jp.bin,龍木ノ太刀,
0x938b28@mhfdat-jp.bin,龍刀【焔】,
0x938b2c@mhfdat-jp.bin,龍刀【紅蓮】,
0x938b30@mhfdat-jp.bin,蛇剣【蒼蛇】,
0x938b34@mhfdat-jp.bin,ダブルブロスソード,
0x938b38@mhfdat-jp.bin,蛇剣【大蛇】,
0x938b3c@mhfdat-jp.bin,アイアンハンマー,
0x938b40@mhfdat-jp.bin,アイアンハンマー改,
0x938b44@mhfdat-jp.bin,ウォーハンマー,
0x938b48@mhfdat-jp.bin,溶解鎚,
0x938b4c@mhfdat-jp.bin,ウォーメイス,
0x938b50@mhfdat-jp.bin,アイアンストライク,
0x938b54@mhfdat-jp.bin,ブルヘッドハンマー,
0x938b58@mhfdat-jp.bin,ツインブロスハンマー,
0x938b5c@mhfdat-jp.bin,アイアンインパクト,
0x938b60@mhfdat-jp.bin,スパイクハンマー,
0x938b64@mhfdat-jp.bin,スパイクハンマー改,
0x938b68@mhfdat-jp.bin,クリスタルロック,
0x938b6c@mhfdat-jp.bin,クリスタルノヴァ,
0x938b70@mhfdat-jp.bin,アンヴィルハンマー,
0x938b74@mhfdat-jp.bin,ヴェノムモンスター,
0x938b78@mhfdat-jp.bin,ボーンアクス,
0x938b7c@mhfdat-jp.bin,ロブスタンプ,
0x938b80@mhfdat-jp.bin,ブロードボーンアクス,
0x938b84@mhfdat-jp.bin,ギガントハンマー,
0x938b88@mhfdat-jp.bin,イカリハンマーＦ,
0x938b8c@mhfdat-jp.bin,コーンヘッドハンマー,
0x938b90@mhfdat-jp.bin,スイ【烏】,
0x938b94@mhfdat-jp.bin,グラビィトンハンマー,
0x938b98@mhfdat-jp.bin,ボーンハンマー,
0x938b9c@mhfdat-jp.bin,ボーンハンマー改,
0x938ba0@mhfdat-jp.bin,サイクロプスハンマー,
0x938ba4@mhfdat-jp.bin,龍頭蓋棍,
0x938ba8@mhfdat-jp.bin,アトラスハンマー,
0x938bac@mhfdat-jp.bin,スカルクラッシュ,
0x938bb0@mhfdat-jp.bin,スカルクラッシュ改,
0x938bb4@mhfdat-jp.bin,クックジョー,
0x938bb8@mhfdat-jp.bin,グレートコーン,
0x938bbc@mhfdat-jp.bin,ギガントハンマー改,
0x938bc0@mhfdat-jp.bin,バサルブロウ,
0x938bc4@mhfdat-jp.bin,ブロステイル,
0x938bc8@mhfdat-jp.bin,ジェイルハンマー,
0x938bcc@mhfdat-jp.bin,ジェイダイトメイス,
0x938bd0@mhfdat-jp.bin,ジェイドメイス,
0x938bd4@mhfdat-jp.bin,工房試作品ガンハンマ,
0x938bd8@mhfdat-jp.bin,デッドリボルバー,
0x938bdc@mhfdat-jp.bin,凄くさびた槌,
0x938be0@mhfdat-jp.bin,さびた槌,
0x938be4@mhfdat-jp.bin,鋼氷棍,
0x938be8@mhfdat-jp.bin,ブレス・コア,
0x938bec@mhfdat-jp.bin,骨塊,
0x938bf0@mhfdat-jp.bin,大骨塊,
0x938bf4@mhfdat-jp.bin,ドラゴンデストロイ,
0x938bf8@mhfdat-jp.bin,ドラゴンブレイカー,
0x938bfc@mhfdat-jp.bin,アイアンランス,
0x938c00@mhfdat-jp.bin,アイアンランス改,
0x938c04@mhfdat-jp.bin,ナイトランス,
0x938c08@mhfdat-jp.bin,撃竜槍【阿】,
0x938c0c@mhfdat-jp.bin,ナイトスクウィード,
0x938c10@mhfdat-jp.bin,パラディンランス,
0x938c14@mhfdat-jp.bin,ランパート,
0x938c18@mhfdat-jp.bin,アイアンガンランス,
0x938c1c@mhfdat-jp.bin,バベル,
0x938c20@mhfdat-jp.bin,鬼鉄,
0x938c24@mhfdat-jp.bin,アイアンガンランス改,
0x938c28@mhfdat-jp.bin,討伐隊正式銃槍,
0x938c2c@mhfdat-jp.bin,ダークランス,
0x938c30@mhfdat-jp.bin,シルバールーク,
0x938c34@mhfdat-jp.bin,ダークスクウィード,
0x938c38@mhfdat-jp.bin,パラライザー,
0x938c3c@mhfdat-jp.bin,トライデント,
0x938c40@mhfdat-jp.bin,ボーンジャベリン,
0x938c44@mhfdat-jp.bin,ナナ＝ハウル,
0x938c48@mhfdat-jp.bin,スパイクスピア,
0x938c4c@mhfdat-jp.bin,アクアンスピア,
0x938c50@mhfdat-jp.bin,ナナ＝ロア,
0x938c54@mhfdat-jp.bin,シープソングスピア,
0x938c58@mhfdat-jp.bin,ホワイトガンランス,
0x938c5c@mhfdat-jp.bin,ボーンランス,
0x938c60@mhfdat-jp.bin,ボーンランス改,
0x938c64@mhfdat-jp.bin,ロングホーン,
0x938c68@mhfdat-jp.bin,ブラックキャノン,
0x938c6c@mhfdat-jp.bin,ロングタスク,
0x938c70@mhfdat-jp.bin,バーバリアンタスク,
0x938c74@mhfdat-jp.bin,ヘルスティング,
0x938c78@mhfdat-jp.bin,ハードヒッター,
0x938c7c@mhfdat-jp.bin,オーガーランス,
0x938c80@mhfdat-jp.bin,レッドテイル,
0x938c84@mhfdat-jp.bin,シザーガンランス,
0x938c88@mhfdat-jp.bin,龍木ノ槍,
0x938c8c@mhfdat-jp.bin,ブロスホーン,
0x938c90@mhfdat-jp.bin,エメラルドスピア,
0x938c94@mhfdat-jp.bin,角槍ディアブロス,
0x938c98@mhfdat-jp.bin,ボーンクロウランス,
0x938c9c@mhfdat-jp.bin,クリムゾンブロス,
0x938ca0@mhfdat-jp.bin,ヴェノムランス,
0x938ca4@mhfdat-jp.bin,ブレイドスティンガー,
0x938ca8@mhfdat-jp.bin,ヴェノムスクウィード,
0x938cac@mhfdat-jp.bin,豪槍グラビモス,
0x938cb0@mhfdat-jp.bin,ガトリングランス,
0x938cb4@mhfdat-jp.bin,ガトリングランス改,
0x938cb8@mhfdat-jp.bin,凄くさびた槍,
0x938cbc@mhfdat-jp.bin,さびた槍,
0x938cc0@mhfdat-jp.bin,ギザミスティンガー,
0x938cc4@mhfdat-jp.bin,アンドレイヤー,
0x938cc8@mhfdat-jp.bin,ドラゴンランス,
0x938ccc@mhfdat-jp.bin,鬼槍ラージャン,
0x938cd0@mhfdat-jp.bin,ハンターナイフ,
0x938cd4@mhfdat-jp.bin,ハンターナイフ改,
0x938cd8@mhfdat-jp.bin,ハンターカリンガ,
0x938cdc@mhfdat-jp.bin,ハンターカリンガ改,
0x938ce0@mhfdat-jp.bin,アサシンカリンガ,
0x938ce4@mhfdat-jp.bin,紫電,
0x938ce8@mhfdat-jp.bin,紫電改,
0x938cec@mhfdat-jp.bin,朽ちた龍剣Ｆ,
0x938cf0@mhfdat-jp.bin,雷神剣キリン,
0x938cf4@mhfdat-jp.bin,サーペントバイト,
0x938cf8@mhfdat-jp.bin,ドスバイトダガー,
0x938cfc@mhfdat-jp.bin,ヴァイパーバイト,
0x938d00@mhfdat-jp.bin,封龍宝剣Ｆ,
0x938d04@mhfdat-jp.bin,デスパライズ,
0x938d08@mhfdat-jp.bin,ハイドラバイト,
0x938d0c@mhfdat-jp.bin,フレイムサイフォス,
0x938d10@mhfdat-jp.bin,デッドリィポイズン,
0x938d14@mhfdat-jp.bin,サンダーベイン,
0x938d18@mhfdat-jp.bin,プリンセスレイピア,
0x938d1c@mhfdat-jp.bin,ライトニングベイン,
0x938d20@mhfdat-jp.bin,プリンセスレイピア改,
0x938d24@mhfdat-jp.bin,ポイズンタバルジン,
0x938d28@mhfdat-jp.bin,ボーンククリ,
0x938d2c@mhfdat-jp.bin,ボーンククリ改,
0x938d30@mhfdat-jp.bin,ボーンピック,
0x938d34@mhfdat-jp.bin,ボーンピック改,
0x938d38@mhfdat-jp.bin,ボーンネイル,
0x938d3c@mhfdat-jp.bin,バーンエッジ,
0x938d40@mhfdat-jp.bin,マスターブレイドＦ,
0x938d44@mhfdat-jp.bin,バーンエッジ改,
0x938d48@mhfdat-jp.bin,イフリートマロウ,
0x938d4c@mhfdat-jp.bin,スリープショテル,
0x938d50@mhfdat-jp.bin,鋼氷剣,
0x938d54@mhfdat-jp.bin,ガノフィンショテル,
0x938d58@mhfdat-jp.bin,ヒーローブレイドＦ,
0x938d5c@mhfdat-jp.bin,フロストエッジ,
0x938d60@mhfdat-jp.bin,リベットクラブ,
0x938d64@mhfdat-jp.bin,フロストエッジ改,
0x938d68@mhfdat-jp.bin,クギバット,
0x938d6c@mhfdat-jp.bin,クリムゾンクラブ,
0x938d70@mhfdat-jp.bin,モノブロスクラブ,
0x938d74@mhfdat-jp.bin,凄くさびた小剣,
0x938d78@mhfdat-jp.bin,さびた小剣,
0x938d7c@mhfdat-jp.bin,独龍剣【青鬼】,
0x938d80@mhfdat-jp.bin,封龍剣【絶一門】,
0x938d84@mhfdat-jp.bin,金獣棍,
0x938d88@mhfdat-jp.bin,金獣棍【禁忌】,
0x938d8c@mhfdat-jp.bin,ドラゴンバスター,
0x938d90@mhfdat-jp.bin,ツルギ【烏】,
0x938d94@mhfdat-jp.bin,ねこ？ぱんち,
0x938d98@mhfdat-jp.bin,にゃんにゃんぼう,
0x938d9c@mhfdat-jp.bin,タクティクス,
0x938da0@mhfdat-jp.bin,斬破刀,
0x938da4@mhfdat-jp.bin,天上天下無双刀,
0x938da8@mhfdat-jp.bin,クロームレイザー,
0x938dac@mhfdat-jp.bin,封龍剣【滅一門】,
0x938db0@mhfdat-jp.bin,破鎚シャッター,
0x938db4@mhfdat-jp.bin,激鎚オンスロート,
0x938db8@mhfdat-jp.bin,バインドキューブ,
0x938dbc@mhfdat-jp.bin,テッケン,
0x938dc0@mhfdat-jp.bin,竜騎槍ゲイボルグ,
0x938dc4@mhfdat-jp.bin,レクイエムスピア,
0x938dc8@mhfdat-jp.bin,プロミネンスピラー,
0x938dcc@mhfdat-jp.bin,黒龍槍,
0x938dd0@mhfdat-jp.bin,クックツインズ,
0x938dd4@mhfdat-jp.bin,コロナ,
0x938dd8@mhfdat-jp.bin,黒龍剣,
0x938ddc@mhfdat-jp.bin,オデッセイ,
0x938de0@mhfdat-jp.bin,おやすみベア,
0x938de4@mhfdat-jp.bin,エストック,
0x938de8@mhfdat-jp.bin,ニンジャソード,
0x938dec@mhfdat-jp.bin,鬼金棒,
0x938df0@mhfdat-jp.bin,ジークムント,
0x938df4@mhfdat-jp.bin,レイトウマグロ,
0x938df8@mhfdat-jp.bin,大鬼槍ラージャン,
0x938dfc@mhfdat-jp.bin,ヴァルハラ,
0x938e00@mhfdat-jp.bin,ネイティブスピア,
0x938e04@mhfdat-jp.bin,スティールバイソン賖,
0x938e08@mhfdat-jp.bin,ツインダガー,
0x938e0c@mhfdat-jp.bin,ハイツインダガー,
0x938e10@mhfdat-jp.bin,ハリケーン,
0x938e14@mhfdat-jp.bin,ピンクボンボン,
0x938e18@mhfdat-jp.bin,サイクロン,
0x938e1c@mhfdat-jp.bin,デュアルトマホーク,
0x938e20@mhfdat-jp.bin,デュアルトマホーク改,
0x938e24@mhfdat-jp.bin,オーダーレイピア,
0x938e28@mhfdat-jp.bin,テッセン【烏】,
0x938e2c@mhfdat-jp.bin,ホーリーセーバー,
0x938e30@mhfdat-jp.bin,工房試作品【鋸斬り】,
0x938e34@mhfdat-jp.bin,正式採用機械鋸,
0x938e38@mhfdat-jp.bin,ボーンシックル,
0x938e3c@mhfdat-jp.bin,ボーンシックル改,
0x938e40@mhfdat-jp.bin,ガノカットラス,
0x938e44@mhfdat-jp.bin,ガノカットラス改,
0x938e48@mhfdat-jp.bin,ブロスブロス,
0x938e4c@mhfdat-jp.bin,ブロスブロス改,
0x938e50@mhfdat-jp.bin,インセクトオーダー,
0x938e54@mhfdat-jp.bin,インセクトオーダー改,
0x938e58@mhfdat-jp.bin,ツインフレイム,
0x938e5c@mhfdat-jp.bin,ツインハイフレイム,
0x938e60@mhfdat-jp.bin,双剣リュウノツガイ,
0x938e64@mhfdat-jp.bin,双龍剣,
0x938e68@mhfdat-jp.bin,双龍剣【極】,
0x938e6c@mhfdat-jp.bin,バルバロイブレイド,
0x938e70@mhfdat-jp.bin,クリムゾンゴート,
0x938e74@mhfdat-jp.bin,煌剣リオレウス,
0x938e78@mhfdat-jp.bin,溶解鎚【煉獄】,
0x938e7c@mhfdat-jp.bin,ホワイトディザスター,
0x938e80@mhfdat-jp.bin,ドスバイトダガー改,
0x938e84@mhfdat-jp.bin,スティールバイソン賕,
0x938e88@mhfdat-jp.bin,クリムゾンサイス,
0x938e8c@mhfdat-jp.bin,ホワイトマンティス,
0x938e90@mhfdat-jp.bin,セイリュウトウ【烏】,
0x938e94@mhfdat-jp.bin,テスカブレイド,
0x938e98@mhfdat-jp.bin,真・竜ノ顎,
0x938e9c@mhfdat-jp.bin,軍刀,
0x938ea0@mhfdat-jp.bin,軍刀【獅子舞】,
0x938ea4@mhfdat-jp.bin,ガーディアンソード,
0x938ea8@mhfdat-jp.bin,鬼神斬破刀,
0x938eac@mhfdat-jp.bin,蛇剣【白蛇】,
0x938eb0@mhfdat-jp.bin,蒼剣ガノトトス,
0x938eb4@mhfdat-jp.bin,鎌威太刀,
0x938eb8@mhfdat-jp.bin,執行人の大斧,
0x938ebc@mhfdat-jp.bin,蒼刃剣ガノトトス,
0x938ec0@mhfdat-jp.bin,龍刀【朧火】,
0x938ec4@mhfdat-jp.bin,ブラッシュデイム,
0x938ec8@mhfdat-jp.bin,ペイルカイザー,
0x938ecc@mhfdat-jp.bin,鋼氷大剣,
0x938ed0@mhfdat-jp.bin,鋼氷大剣−改,
0x938ed4@mhfdat-jp.bin,鬼斬破,
0x938ed8@mhfdat-jp.bin,クロームデスレイザー,
0x938edc@mhfdat-jp.bin,封龍剣【超滅一門】,
0x938ee0@mhfdat-jp.bin,クロオビブレイド,
0x938ee4@mhfdat-jp.bin,タツジンブレイド,
0x938ee8@mhfdat-jp.bin,凄く風化した大剣,
0x938eec@mhfdat-jp.bin,風化した大剣,
0x938ef0@mhfdat-jp.bin,クラブカッター,
0x938ef4@mhfdat-jp.bin,エピタフプレート,
0x938ef8@mhfdat-jp.bin,ボーンホルン,
0x938efc@mhfdat-jp.bin,ウォードラム,
0x938f00@mhfdat-jp.bin,ソニックビードロー,
0x938f04@mhfdat-jp.bin,ソニックビードロー改,
0x938f08@mhfdat-jp.bin,鬼鉄丸,
0x938f0c@mhfdat-jp.bin,正式採用機械鎚,
0x938f10@mhfdat-jp.bin,ウォースタンプ,
0x938f14@mhfdat-jp.bin,ウォーバッシュ,
0x938f18@mhfdat-jp.bin,メタルバグパイプ,
0x938f1c@mhfdat-jp.bin,龍壊棍,
0x938f20@mhfdat-jp.bin,フルフルホルン,
0x938f24@mhfdat-jp.bin,クックピック,
0x938f28@mhfdat-jp.bin,グレートノヴァ,
0x938f2c@mhfdat-jp.bin,ウラナイオカリナ,
0x938f30@mhfdat-jp.bin,クロオビハンマー,
0x938f34@mhfdat-jp.bin,タツジンハンマー,
0x938f38@mhfdat-jp.bin,凄く風化した槌,
0x938f3c@mhfdat-jp.bin,風化した槌,
0x938f40@mhfdat-jp.bin,ウラナイオカリナ改,
0x938f44@mhfdat-jp.bin,パルセイト・コア,
0x938f48@mhfdat-jp.bin,ウォーボンゴ,
0x938f4c@mhfdat-jp.bin,ブラッドホルン,
0x938f50@mhfdat-jp.bin,ブロンズベル,
0x938f54@mhfdat-jp.bin,龍木ノ笛,
0x938f58@mhfdat-jp.bin,ダーク,
0x938f5c@mhfdat-jp.bin,正式採用機械槍,
0x938f60@mhfdat-jp.bin,龍騎槍ゲイボルガ,
0x938f64@mhfdat-jp.bin,ホウテンゲキ【烏】,
0x938f68@mhfdat-jp.bin,黒滅龍槍,
0x938f6c@mhfdat-jp.bin,ブラックテンペスト,
0x938f70@mhfdat-jp.bin,鋼氷槍,
0x938f74@mhfdat-jp.bin,鋼氷槍−改,
0x938f78@mhfdat-jp.bin,ブルーテイル,
0x938f7c@mhfdat-jp.bin,ブループロミネンス,
0x938f80@mhfdat-jp.bin,雷槍【イカズチ】,
0x938f84@mhfdat-jp.bin,黒槍グラビモス,
0x938f88@mhfdat-jp.bin,クロオビランス,
0x938f8c@mhfdat-jp.bin,タツジンランス,
0x938f90@mhfdat-jp.bin,凄く風化した槍,
0x938f94@mhfdat-jp.bin,風化した槍,
0x938f98@mhfdat-jp.bin,テオ＝ハウル,
0x938f9c@mhfdat-jp.bin,マテンロウ,
0x938fa0@mhfdat-jp.bin,ドラゴニックリム,
0x938fa4@mhfdat-jp.bin,漆黒槍グラビモス,
0x938fa8@mhfdat-jp.bin,ブレイドエッジ,
0x938fac@mhfdat-jp.bin,ブレイドエッジ改,
0x938fb0@mhfdat-jp.bin,オデッセイブレイド,
0x938fb4@mhfdat-jp.bin,デッドリィタバルジン,
0x938fb8@mhfdat-jp.bin,雷神剣インドラ,
0x938fbc@mhfdat-jp.bin,双焔,
0x938fc0@mhfdat-jp.bin,黒滅龍剣,
0x938fc4@mhfdat-jp.bin,呪魂,
0x938fc8@mhfdat-jp.bin,フランベロジュ,
0x938fcc@mhfdat-jp.bin,ランポスクロウズ,
0x938fd0@mhfdat-jp.bin,メルトウォーリア,
0x938fd4@mhfdat-jp.bin,ゴールドマロウ,
0x938fd8@mhfdat-jp.bin,ガノフィンスパイク,
0x938fdc@mhfdat-jp.bin,ハイガノススパイク,
0x938fe0@mhfdat-jp.bin,メラルーツール,
0x938fe4@mhfdat-jp.bin,クロオビソード,
0x938fe8@mhfdat-jp.bin,タツジンソード,
0x938fec@mhfdat-jp.bin,ハイニンジャソード,
0x938ff0@mhfdat-jp.bin,雷神宝剣キリン,
0x938ff4@mhfdat-jp.bin,双龍剣【天地】,
0x938ff8@mhfdat-jp.bin,改良型機械鋸,
0x938ffc@mhfdat-jp.bin,ギルドナイトセーバー,
0x939000@mhfdat-jp.bin,インセクトスライサー,
0x939004@mhfdat-jp.bin,ゲキリュウノツガイ,
0x939008@mhfdat-jp.bin,凄く風化した双剣,
0x93900c@mhfdat-jp.bin,風化した双剣,
0x939010@mhfdat-jp.bin,メルトウォーリア改,
0x939014@mhfdat-jp.bin,封龍剣【超絶一門】,
0x939018@mhfdat-jp.bin,オベリオン,
0x93901c@mhfdat-jp.bin,ティタルニア,
0x939020@mhfdat-jp.bin,グラシアルブロス,
0x939024@mhfdat-jp.bin,デスヴェノムハンマー,
0x939028@mhfdat-jp.bin,伝説の双刃Ｆ,
0x93902c@mhfdat-jp.bin,鬼薙刀,
0x939030@mhfdat-jp.bin,ラスティクレイモア,
0x939034@mhfdat-jp.bin,グラインドクレイモア,
0x939038@mhfdat-jp.bin,スティールスネーク賖,
0x93903c@mhfdat-jp.bin,ザンシュトウ【鶏】,
0x939040@mhfdat-jp.bin,大鬼金棒,
0x939044@mhfdat-jp.bin,召雷剣【麒麟】,
0x939048@mhfdat-jp.bin,ミラブレイド,
0x93904c@mhfdat-jp.bin,双雷剣キリン,
0x939050@mhfdat-jp.bin,アッパーミラブレイド,
0x939054@mhfdat-jp.bin,斬老刀【スサノオ】,
0x939058@mhfdat-jp.bin,ダイミョウカッター,
0x93905c@mhfdat-jp.bin,飛竜刀【翠】,
0x939060@mhfdat-jp.bin,軍刀【獅子王】,
0x939064@mhfdat-jp.bin,モノブロスサイス,
0x939068@mhfdat-jp.bin,フロストリーパー,
0x93906c@mhfdat-jp.bin,インペリアルソード,
0x939070@mhfdat-jp.bin,龍木ノ太刀【神憑】,
0x939074@mhfdat-jp.bin,飛竜刀【楓】,
0x939078@mhfdat-jp.bin,大鬼薙刀,
0x93907c@mhfdat-jp.bin,エクディシス,
0x939080@mhfdat-jp.bin,ボーンホルン改,
0x939084@mhfdat-jp.bin,ウォードラム改,
0x939088@mhfdat-jp.bin,クイーンビードロー,
0x93908c@mhfdat-jp.bin,フルフルフルート,
0x939090@mhfdat-jp.bin,グレートバグパイプ,
0x939094@mhfdat-jp.bin,マジナイオカリナ,
0x939098@mhfdat-jp.bin,ウォーコンガ,
0x93909c@mhfdat-jp.bin,ブラッドフルート,
0x9390a0@mhfdat-jp.bin,ガオレンズベル,
0x9390a4@mhfdat-jp.bin,龍木ノ笛【宿神】,
0x9390a8@mhfdat-jp.bin,スティールガンランス,
0x9390ac@mhfdat-jp.bin,ビッグスラッガー,
0x9390b0@mhfdat-jp.bin,ヘルスティンガー,
0x9390b4@mhfdat-jp.bin,ホワイトキャノン,
0x9390b8@mhfdat-jp.bin,ナナ＝フレア,
0x9390bc@mhfdat-jp.bin,シザーキャノン,
0x9390c0@mhfdat-jp.bin,ブラックゴアキャノン,
0x9390c4@mhfdat-jp.bin,ガンチャリオット,
0x9390c8@mhfdat-jp.bin,龍木ノ槍【金剛】,
0x9390cc@mhfdat-jp.bin,近衛隊正式銃槍,
0x9390d0@mhfdat-jp.bin,グレートシザー,
0x9390d4@mhfdat-jp.bin,召雷剣【麒麟王】,
0x9390d8@mhfdat-jp.bin,ダオラ＝デグニダル,
0x9390dc@mhfdat-jp.bin,キリサキ,
0x9390e0@mhfdat-jp.bin,セイリュウトウ【狼】,
0x9390e4@mhfdat-jp.bin,ザンシュトウ【軍鶏】,
0x9390e8@mhfdat-jp.bin,レッドストライプ改,
0x9390ec@mhfdat-jp.bin,角竜剣ターリアラート,
0x9390f0@mhfdat-jp.bin,キングテスカブレイド,
0x9390f4@mhfdat-jp.bin,ブラックミラブレイド,
0x9390f8@mhfdat-jp.bin,ミラアンセスブレイド,
0x9390fc@mhfdat-jp.bin,カースオブキャット,
0x939100@mhfdat-jp.bin,ブルタスクハンマー,
0x939104@mhfdat-jp.bin,コーンヘッドハンマ改,
0x939108@mhfdat-jp.bin,ナナ＝トリ,
0x93910c@mhfdat-jp.bin,イカリクラッシャーＦ,
0x939110@mhfdat-jp.bin,スイ【狼】,
0x939114@mhfdat-jp.bin,エンシェントブロウ,
0x939118@mhfdat-jp.bin,角竜鎚カオスレンダー,
0x93911c@mhfdat-jp.bin,エンシェントレリック,
0x939120@mhfdat-jp.bin,バサルバッシュ,
0x939124@mhfdat-jp.bin,コロサル＝ダオラ,
0x939128@mhfdat-jp.bin,しろねこハンマー,
0x93912c@mhfdat-jp.bin,くろねこハンマー,
0x939130@mhfdat-jp.bin,きんねこハンマー,
0x939134@mhfdat-jp.bin,キングロブスタンプ,
0x939138@mhfdat-jp.bin,バイオレンスジョー,
0x93913c@mhfdat-jp.bin,ボーンクロウランス改,
0x939140@mhfdat-jp.bin,テリオス＝ダオラ,
0x939144@mhfdat-jp.bin,ツキサシ,
0x939148@mhfdat-jp.bin,ホウテンゲキ【狼】,
0x93914c@mhfdat-jp.bin,撃竜槍【吽】,
0x939150@mhfdat-jp.bin,雷槍【タケミカヅチ】,
0x939154@mhfdat-jp.bin,テオ＝ロア,
0x939158@mhfdat-jp.bin,封龍槍【刹那】,
0x93915c@mhfdat-jp.bin,エメラルドスピア改,
0x939160@mhfdat-jp.bin,ストラテジー,
0x939164@mhfdat-jp.bin,豪剣アグニ,
0x939168@mhfdat-jp.bin,クイーンレイピア,
0x93916c@mhfdat-jp.bin,エストレモ＝ダオラ,
0x939170@mhfdat-jp.bin,ハイフロストエッジ,
0x939174@mhfdat-jp.bin,独龍剣【蒼鬼】,
0x939178@mhfdat-jp.bin,ツルギ【狼】,
0x93917c@mhfdat-jp.bin,クックツインズ改,
0x939180@mhfdat-jp.bin,ファンキーボンボン,
0x939184@mhfdat-jp.bin,ヤツザキ,
0x939188@mhfdat-jp.bin,テッセン【狼】,
0x93918c@mhfdat-jp.bin,紅蓮双刃,
0x939190@mhfdat-jp.bin,双剣オオナズチ,
0x939194@mhfdat-jp.bin,ハイランポスクロウズ,
0x939198@mhfdat-jp.bin,双剣ニールイタメール,
0x93919c@mhfdat-jp.bin,双影剣,
0x9391a0@mhfdat-jp.bin,ルーキーナイフ,
0x9391a4@mhfdat-jp.bin,祖龍ノ剣【月光】,
0x9391a8@mhfdat-jp.bin,軍刀【獅子炎王】,
0x9391ac@mhfdat-jp.bin,ディーレイ,
0x9391b0@mhfdat-jp.bin,ドスファングダガー,
0x9391b4@mhfdat-jp.bin,メラルーガジェット,
0x9391b8@mhfdat-jp.bin,大鐘シェンガオレン,
0x9391bc@mhfdat-jp.bin,煌竜剣,
0x9391c0@mhfdat-jp.bin,スティールスネーク賕,
0x9391c4@mhfdat-jp.bin,ミラバスター,
0x9391c8@mhfdat-jp.bin,蛇剣【毒蛾】,
0x9391cc@mhfdat-jp.bin,バルカンバスター,
0x9391d0@mhfdat-jp.bin,ミラアンセスバスター,
0x9391d4@mhfdat-jp.bin,シェルハンマー,
0x9391d8@mhfdat-jp.bin,飛竜刀【葵】,
0x9391dc@mhfdat-jp.bin,大骨,
0x9391e0@mhfdat-jp.bin,ディオミディア,
0x9391e4@mhfdat-jp.bin,メルトライジング,
0x9391e8@mhfdat-jp.bin,シェンスーベイハオ,
0x9391ec@mhfdat-jp.bin,ブラックルス＝ブラン,
0x9391f0@mhfdat-jp.bin,大長老の脇差,
0x9391f4@mhfdat-jp.bin,ダイオーガー,
0x9391f8@mhfdat-jp.bin,ベータナイフ【紅】,
0x9391fc@mhfdat-jp.bin,ベータナイフ【蒼】,
