location,source,target
0x9349b4@mhfdat-jp.bin,ブロスホーンボウ賖,
0x9349b8@mhfdat-jp.bin,龍弓【山崩】,
0x9349bc@mhfdat-jp.bin,勇気と希望の凄弓賖,
0x9349c0@mhfdat-jp.bin,龍弓【日輪】,
0x9349c4@mhfdat-jp.bin,殲滅と破壊の剛弓貤,
0x9349c8@mhfdat-jp.bin,勝利と栄光の勇弓,
0x9349cc@mhfdat-jp.bin,ウラナイランプ,
0x9349d0@mhfdat-jp.bin,ド【烏】,
0x9349d4@mhfdat-jp.bin,テイルストリング,
0x9349d8@mhfdat-jp.bin,ラージャンデグ,
0x9349dc@mhfdat-jp.bin,火竜弩,
0x9349e0@mhfdat-jp.bin,エビィーガン,
0x9349e4@mhfdat-jp.bin,ジェイドストーム,
0x9349e8@mhfdat-jp.bin,デルフ＝ダオラ,
0x9349ec@mhfdat-jp.bin,カホウ【狼】,
0x9349f0@mhfdat-jp.bin,バスタークラブ,
0x9349f4@mhfdat-jp.bin,ガオレンスフィア,
0x9349f8@mhfdat-jp.bin,ロックイーター,
0x9349fc@mhfdat-jp.bin,ジェイドテンペスト,
0x934a00@mhfdat-jp.bin,キングエビィーガン,
0x934a04@mhfdat-jp.bin,ド【狼】,
0x934a08@mhfdat-jp.bin,龍弓【月輪】,
0x934a0c@mhfdat-jp.bin,パワーハンターボウ賖,
0x934a10@mhfdat-jp.bin,ハンターボウ貤,
0x934a14@mhfdat-jp.bin,ハンターボウ賖,
0x934a18@mhfdat-jp.bin,ワイルドボウ貤,
0x934a1c@mhfdat-jp.bin,ワイルドボウ賖,
0x934a20@mhfdat-jp.bin,パワーワイルドボウ貤,
0x934a24@mhfdat-jp.bin,クイーンブラスター貤,
0x934a28@mhfdat-jp.bin,ハートショットボウ貤,
0x934a2c@mhfdat-jp.bin,プロミネンスボウ貤,
0x934a30@mhfdat-jp.bin,ソニックボウ貤,
0x934a34@mhfdat-jp.bin,ソニックボウ賖,
0x934a38@mhfdat-jp.bin,ブロスホーンボウ貤,
0x934a3c@mhfdat-jp.bin,龍弓【国崩】,
0x934a40@mhfdat-jp.bin,勇気と希望の凄弓貤,
0x934a44@mhfdat-jp.bin,パワーハンターボウ貤,
0x934a48@mhfdat-jp.bin,龍頭琴,
0x934a4c@mhfdat-jp.bin,マジナイランプ,
0x934a50@mhfdat-jp.bin,リアル＝ダオラ,
0x934a54@mhfdat-jp.bin,アースイーター,
0x934a58@mhfdat-jp.bin,ヘビィバスタークラブ,
0x934a5c@mhfdat-jp.bin,グラン＝ダオラ,
0x934a60@mhfdat-jp.bin,ウィングボウ貤,
0x934a64@mhfdat-jp.bin,ウィングボウ賖,
0x934a68@mhfdat-jp.bin,ウィングボウ賕,
0x934a6c@mhfdat-jp.bin,ニクスファーボウ貤,
0x934a70@mhfdat-jp.bin,ニクスファーボウ賖,
0x934a74@mhfdat-jp.bin,グラキファーボウ,
0x934a78@mhfdat-jp.bin,鳥幣弓貤,
0x934a7c@mhfdat-jp.bin,鳥幣弓賖,
0x934a80@mhfdat-jp.bin,鳥幣弓賕,
0x934a84@mhfdat-jp.bin,青鳥幣弓,
0x934a88@mhfdat-jp.bin,ハートレスバンデージ,
0x934a8c@mhfdat-jp.bin,パワーサンド,
0x934a90@mhfdat-jp.bin,ガノスプレッシャー,
0x934a94@mhfdat-jp.bin,スティンカー,
0x934a98@mhfdat-jp.bin,アイススロワー,
0x934a9c@mhfdat-jp.bin,クイックボウ,
0x934aa0@mhfdat-jp.bin,フルフルボウ,
0x934aa4@mhfdat-jp.bin,オオバサミ貤,
0x934aa8@mhfdat-jp.bin,オオバサミ賖,
0x934aac@mhfdat-jp.bin,オオバサミ賕,
0x934ab0@mhfdat-jp.bin,オオバサミ賙,
0x934ab4@mhfdat-jp.bin,ダミー（ＬＢ）,
0x934ab8@mhfdat-jp.bin,アイルーラグドール,
0x934abc@mhfdat-jp.bin,メラルーラグドール,
0x934ac0@mhfdat-jp.bin,アイルーヘルドール,
0x934ac4@mhfdat-jp.bin,メラルーヘルドール,
0x934ac8@mhfdat-jp.bin,テイルカタパルト,
0x934acc@mhfdat-jp.bin,ピーチフリルパラソル,
0x934ad0@mhfdat-jp.bin,ナナホシ大砲,
0x934ad4@mhfdat-jp.bin,ナナ＝アズールカノン,
0x934ad8@mhfdat-jp.bin,テオ＝アーティレリ,
0x934adc@mhfdat-jp.bin,ナナホシ天砲,
0x934ae0@mhfdat-jp.bin,ハンターボウ賙,
0x934ae4@mhfdat-jp.bin,ワイルドボウ賙,
0x934ae8@mhfdat-jp.bin,パワーハンターボウ賕,
0x934aec@mhfdat-jp.bin,クイーンブラスター賕,
0x934af0@mhfdat-jp.bin,プロミネンスボウ賕,
0x934af4@mhfdat-jp.bin,テオ＝フランマルス,
0x934af8@mhfdat-jp.bin,レックスタンク,
0x934afc@mhfdat-jp.bin,轟弩【戦虎】,
0x934b00@mhfdat-jp.bin,レックスハウル,
0x934b04@mhfdat-jp.bin,ダミー(ＨＢ),
0x934b08@mhfdat-jp.bin,轟砲【虎頭】,
0x934b0c@mhfdat-jp.bin,ティガアロー貤,
0x934b10@mhfdat-jp.bin,ティガアロー賖,
0x934b14@mhfdat-jp.bin,覇弓レラカムトルム,
0x934b18@mhfdat-jp.bin,ソニックボウ賙,
0x934b1c@mhfdat-jp.bin,タツジンボウガン改,
0x934b20@mhfdat-jp.bin,ブリリアントボウ,
0x934b24@mhfdat-jp.bin,スティールレイヴン貤,
0x934b28@mhfdat-jp.bin,イーオスマッシュ,
0x934b2c@mhfdat-jp.bin,スティールレイヴン賖,
0x934b30@mhfdat-jp.bin,スティールレイヴン賕,
0x934b34@mhfdat-jp.bin,老山龍砲・天,
0x934b38@mhfdat-jp.bin,老山龍砲・地,
0x934b3c@mhfdat-jp.bin,ソニックボウ𧶠,
0x934b40@mhfdat-jp.bin,オオバサミ𧶠,
0x934b44@mhfdat-jp.bin,パワーワイルドボウ賕,
0x934b48@mhfdat-jp.bin,ホワイトクレイドル,
0x934b4c@mhfdat-jp.bin,ホワイトクレセント,
0x934b50@mhfdat-jp.bin,ローゼンクーゲル,
0x934b54@mhfdat-jp.bin,ローゼンヴァフェ,
0x934b58@mhfdat-jp.bin,ローゼンプリーマ,
0x934b5c@mhfdat-jp.bin,ローゼンゲヴェーア,
0x934b60@mhfdat-jp.bin,ローゼンイェーガー,
0x934b64@mhfdat-jp.bin,ローゼンズィーゲン,
0x934b68@mhfdat-jp.bin,ローゼンボーゲン,
0x934b6c@mhfdat-jp.bin,ローゼンラケーテ,
0x934b70@mhfdat-jp.bin,ローゼンズィッヘル,
0x934b74@mhfdat-jp.bin,ラヴァブラスター,
0x934b78@mhfdat-jp.bin,鉄火ガン,
0x934b7c@mhfdat-jp.bin,激流弓【海坊主】,
0x934b80@mhfdat-jp.bin,清流弓【人魚姫】,
0x934b84@mhfdat-jp.bin,フルフルボウ賖,
0x934b88@mhfdat-jp.bin,フルフルボウ賕,
0x934b8c@mhfdat-jp.bin,マントルイーターSP,
0x934b90@mhfdat-jp.bin,ムーンバスターSP,
0x934b94@mhfdat-jp.bin,バスターカンセSP,
0x934b98@mhfdat-jp.bin,弩級怪鳥砲SP,
0x934b9c@mhfdat-jp.bin,スナアラシSP,
0x934ba0@mhfdat-jp.bin,禍竜弩SP,
0x934ba4@mhfdat-jp.bin,カーネルボウガンSP,
0x934ba8@mhfdat-jp.bin,グリーンパラソルSP,
0x934bac@mhfdat-jp.bin,カイデンボウガン,
0x934bb0@mhfdat-jp.bin,蒼鳥幣弓,
0x934bb4@mhfdat-jp.bin,パワーハンターボウ賙,
0x934bb8@mhfdat-jp.bin,神龍弓【日蝕】,
0x934bbc@mhfdat-jp.bin,ガノスビロー,
0x934bc0@mhfdat-jp.bin,ナナ＝アズールミシル,
0x934bc4@mhfdat-jp.bin,バストンブラスター,
0x934bc8@mhfdat-jp.bin,カンタロスライフル,
0x934bcc@mhfdat-jp.bin,マジカルランプ,
0x934bd0@mhfdat-jp.bin,ラージャンカノン,
0x934bd4@mhfdat-jp.bin,ガストラフェテスSP,
0x934bd8@mhfdat-jp.bin,ピンクニードルSP,
0x934bdc@mhfdat-jp.bin,鎧竜剛銃SP,
0x934be0@mhfdat-jp.bin,ロブスターガンSP,
0x934be4@mhfdat-jp.bin,キャノンボウガンSP,
0x934be8@mhfdat-jp.bin,きんねこじゅうSP,
0x934bec@mhfdat-jp.bin,ラピードボウ,
0x934bf0@mhfdat-jp.bin,スティールレイヴン賙,
0x934bf4@mhfdat-jp.bin,スティールパッファ貤,
0x934bf8@mhfdat-jp.bin,スティールパッファ賖,
0x934bfc@mhfdat-jp.bin,スティールパッファ賕,
0x934c00@mhfdat-jp.bin,スティールパッファ賙,
0x934c04@mhfdat-jp.bin,メタルフレーム,
0x934c08@mhfdat-jp.bin,アイスストーム,
0x934c0c@mhfdat-jp.bin,マイティキャスト,
0x934c10@mhfdat-jp.bin,カクトスクーゲル,
0x934c14@mhfdat-jp.bin,カクトスヴァフェ,
0x934c18@mhfdat-jp.bin,スリーピングビースト,
0x934c1c@mhfdat-jp.bin,ショットボウガン・陽,
0x934c20@mhfdat-jp.bin,ショットボウガン・陰,
0x934c24@mhfdat-jp.bin,カクトスゲヴェーア,
0x934c28@mhfdat-jp.bin,カクトスイェーガー,
0x934c2c@mhfdat-jp.bin,黒塊弓,
0x934c30@mhfdat-jp.bin,黒塊破弓,
0x934c34@mhfdat-jp.bin,フルフルボウ賙,
0x934c38@mhfdat-jp.bin,オオバサミ賰,
0x934c3c@mhfdat-jp.bin,ソニックボウ賰,
0x934c40@mhfdat-jp.bin,カクトスボーゲン,
0x934c44@mhfdat-jp.bin,カクトスラケーテ,
0x934c48@mhfdat-jp.bin,クリムゾンデビルSP,
0x934c4c@mhfdat-jp.bin,ガノスクラッシャーSP,
0x934c50@mhfdat-jp.bin,ブラックソウルSP,
0x934c54@mhfdat-jp.bin,スコールバレッツSP,
0x934c58@mhfdat-jp.bin,リオストーム,
0x934c5c@mhfdat-jp.bin,ヴァシムガン,
0x934c60@mhfdat-jp.bin,ヴァシムファイア,
0x934c64@mhfdat-jp.bin,ジャーマペスカード,
0x934c68@mhfdat-jp.bin,ギアノスマッシュ,
0x934c6c@mhfdat-jp.bin,カウチュアルク,
0x934c70@mhfdat-jp.bin,カウチュクロワッサン,
0x934c74@mhfdat-jp.bin,フルフルボウ𧶠,
0x934c78@mhfdat-jp.bin,クイーンブラスター賙,
0x934c7c@mhfdat-jp.bin,ナナホシ怒砲SP,
0x934c80@mhfdat-jp.bin,レックスブラスターSP,
0x934c84@mhfdat-jp.bin,クックロアSP,
0x934c88@mhfdat-jp.bin,ライラレックスSP,
0x934c8c@mhfdat-jp.bin,カクトスプリーマ,
0x934c90@mhfdat-jp.bin,アルビノスプラッシュ,
0x934c94@mhfdat-jp.bin,カクトスズィーゲン,
0x934c98@mhfdat-jp.bin,ジェビアガン,
0x934c9c@mhfdat-jp.bin,ジェビアファイア,
0x934ca0@mhfdat-jp.bin,ワイルドファンガス,
0x934ca4@mhfdat-jp.bin,スティールキリー貤,
0x934ca8@mhfdat-jp.bin,スティールキリー賖,
0x934cac@mhfdat-jp.bin,スティールキリー賕,
0x934cb0@mhfdat-jp.bin,スティールキリー賙,
0x934cb4@mhfdat-jp.bin,ＶＬＳ−０２３３,
0x934cb8@mhfdat-jp.bin,カクトスズィッヘル,
0x934cbc@mhfdat-jp.bin,シスネ＝ダオラ貤,
0x934cc0@mhfdat-jp.bin,シスネ＝ダオラ賖,
0x934cc4@mhfdat-jp.bin,プロミネンスボウ賙,
0x934cc8@mhfdat-jp.bin,ティガアロー賕,
0x934ccc@mhfdat-jp.bin,アルギュ＝ダオラSP,
0x934cd0@mhfdat-jp.bin,ラヴァタイラントSP,
0x934cd4@mhfdat-jp.bin,ナムアミランプSP,
0x934cd8@mhfdat-jp.bin,ラージャンアルマSP,
0x934cdc@mhfdat-jp.bin,ヘビィボウガン,
0x934ce0@mhfdat-jp.bin,ライトボウガン,
0x934ce4@mhfdat-jp.bin,弓,
0x934ce8@mhfdat-jp.bin,舞雷重砲【若鷹】,
0x934cec@mhfdat-jp.bin,舞雷重砲【華鷹】,
0x934cf0@mhfdat-jp.bin,真舞雷重砲【天鷹】,
0x934cf4@mhfdat-jp.bin,舞雷弓【真鶴】,
0x934cf8@mhfdat-jp.bin,舞雷弓【千鶴】,
0x934cfc@mhfdat-jp.bin,真舞雷弓【紅鶴】,
0x934d00@mhfdat-jp.bin,バール＝ダオラ,
0x934d04@mhfdat-jp.bin,キャラバンガン貤,
0x934d08@mhfdat-jp.bin,キャラバンガン賖,
0x934d0c@mhfdat-jp.bin,キャラバンガン賕,
0x934d10@mhfdat-jp.bin,ダミー(弓),
0x934d14@mhfdat-jp.bin,真冥雷獄銃【鶫】,
0x934d18@mhfdat-jp.bin,真冥雷獄銃【斑鳩】,
0x934d1c@mhfdat-jp.bin,真冥雷獄重砲【翔鷹】,
0x934d20@mhfdat-jp.bin,真冥雷獄重砲【玄鷹】,
0x934d24@mhfdat-jp.bin,ドドンガ・ヴォイド,
0x934d28@mhfdat-jp.bin,烈閃重弩イルミレイオ,
0x934d2c@mhfdat-jp.bin,アヴァン＝ダオラ,
0x934d30@mhfdat-jp.bin,アイルーボウ【大判】,
0x934d34@mhfdat-jp.bin,メラルーボウ【猫騙】,
0x934d38@mhfdat-jp.bin,神威,
0x934d3c@mhfdat-jp.bin,神威【幻】,
0x934d40@mhfdat-jp.bin,神威【幻魔】,
0x934d44@mhfdat-jp.bin,神威【幻魔王】,
0x934d48@mhfdat-jp.bin,神居,
0x934d4c@mhfdat-jp.bin,神居【幻】,
0x934d50@mhfdat-jp.bin,神居【幻魔】,
0x934d54@mhfdat-jp.bin,神居【幻魔王】,
0x934d58@mhfdat-jp.bin,ウォームプリック,
0x934d5c@mhfdat-jp.bin,ウォームソーン,
0x934d60@mhfdat-jp.bin,ウォームピン,
0x934d64@mhfdat-jp.bin,ウォームニードル,
0x934d68@mhfdat-jp.bin,ウォームスティング,
0x934d6c@mhfdat-jp.bin,ハームプリック,
0x934d70@mhfdat-jp.bin,ハームソーン,
0x934d74@mhfdat-jp.bin,ハームピン,
0x934d78@mhfdat-jp.bin,ハームニードル,
0x934d7c@mhfdat-jp.bin,ハームスティング,
0x934d80@mhfdat-jp.bin,ダミー(弓),
0x934d84@mhfdat-jp.bin,ダミー(弓),
0x934d88@mhfdat-jp.bin,ダミー(弓),
0x934d8c@mhfdat-jp.bin,ダミー(弓),
0x934d90@mhfdat-jp.bin,ダミー(弓),
0x934d94@mhfdat-jp.bin,ダミー(弓),
0x934d98@mhfdat-jp.bin,ダミー(弓),
0x934d9c@mhfdat-jp.bin,ダミー(弓),
0x934da0@mhfdat-jp.bin,ダミー(弓),
0x934da4@mhfdat-jp.bin,ダミー(弓),
0x934da8@mhfdat-jp.bin,ダミー(弓),
0x934dac@mhfdat-jp.bin,ダミー(弓),
0x934db0@mhfdat-jp.bin,ダミー(弓),
0x934db4@mhfdat-jp.bin,ダミー(弓),
0x934db8@mhfdat-jp.bin,ダミー(弓),
0x934dbc@mhfdat-jp.bin,ダミー(弓),
0x934dc0@mhfdat-jp.bin,ダミー(弓),
0x934dc4@mhfdat-jp.bin,ダミー(弓),
0x934dc8@mhfdat-jp.bin,ダミー(弓),
0x934dcc@mhfdat-jp.bin,ダミー(弓),
0x934dd0@mhfdat-jp.bin,ダミー(弓),
0x934dd4@mhfdat-jp.bin,ダミー(弓),
0x934dd8@mhfdat-jp.bin,コケバサミSP貤,
0x934ddc@mhfdat-jp.bin,コケバサミSP賖,
0x934de0@mhfdat-jp.bin,コケバサミSP賕,
0x934de4@mhfdat-jp.bin,コケバサミSP賙,
0x934de8@mhfdat-jp.bin,コケバサミSP𧶠,
0x934dec@mhfdat-jp.bin,コケバサミSP賰,
0x934df0@mhfdat-jp.bin,コケバサミSP賱,
0x934df4@mhfdat-jp.bin,モーヴブラスターSP貤,
0x934df8@mhfdat-jp.bin,モーヴブラスターSP賖,
0x934dfc@mhfdat-jp.bin,モーヴブラスターSP賕,
0x934e00@mhfdat-jp.bin,モーヴブラスターSP賙,
0x934e04@mhfdat-jp.bin,モーヴブラスターSP𧶠,
0x934e08@mhfdat-jp.bin,モーヴブラスターSP賰,
0x934e0c@mhfdat-jp.bin,モーヴブラスターSP賱,
0x934e10@mhfdat-jp.bin,Ｐ・マスターボウSP貤,
0x934e14@mhfdat-jp.bin,Ｐ・マスターボウSP賖,
0x934e18@mhfdat-jp.bin,Ｐ・マスターボウSP賕,
0x934e1c@mhfdat-jp.bin,Ｐ・マスターボウSP賙,
0x934e20@mhfdat-jp.bin,Ｐ・マスターボウSP𧶠,
0x934e24@mhfdat-jp.bin,Ｐ・マスターボウSP賰,
0x934e28@mhfdat-jp.bin,Ｐ・マスターボウSP賱,
0x934e2c@mhfdat-jp.bin,ダークフルボウSP貤,
0x934e30@mhfdat-jp.bin,ダークフルボウSP賖,
0x934e34@mhfdat-jp.bin,ダークフルボウSP賕,
0x934e38@mhfdat-jp.bin,ダークフルボウSP賙,
0x934e3c@mhfdat-jp.bin,ダークフルボウSP𧶠,
0x934e40@mhfdat-jp.bin,ダークフルボウSP賰,
0x934e44@mhfdat-jp.bin,ダークフルボウSP賱,
0x934e48@mhfdat-jp.bin,ロングホーンボウSP貤,
0x934e4c@mhfdat-jp.bin,ロングホーンボウSP賖,
0x934e50@mhfdat-jp.bin,ロングホーンボウSP賕,
0x934e54@mhfdat-jp.bin,ロングホーンボウSP賙,
0x934e58@mhfdat-jp.bin,ロングホーンボウSP𧶠,
0x934e5c@mhfdat-jp.bin,ロングホーンボウSP賰,
0x934e60@mhfdat-jp.bin,ロングホーンボウSP賱,
0x934e64@mhfdat-jp.bin,フリーゾンボウSP貤,
0x934e68@mhfdat-jp.bin,フリーゾンボウSP賖,
0x934e6c@mhfdat-jp.bin,フリーゾンボウSP賕,
0x934e70@mhfdat-jp.bin,フリーゾンボウSP賙,
0x934e74@mhfdat-jp.bin,フリーゾンボウSP𧶠,
0x934e78@mhfdat-jp.bin,フリーゾンボウSP賰,
0x934e7c@mhfdat-jp.bin,フリーゾンボウSP賱,
0x934e80@mhfdat-jp.bin,龍魂琴SP貤,
0x934e84@mhfdat-jp.bin,龍魂琴SP賖,
0x934e88@mhfdat-jp.bin,龍魂琴SP賕,
0x934e8c@mhfdat-jp.bin,龍魂琴SP賙,
0x934e90@mhfdat-jp.bin,龍魂琴SP𧶠,
0x934e94@mhfdat-jp.bin,龍魂琴SP賰,
0x934e98@mhfdat-jp.bin,龍魂琴SP賱,
0x934e9c@mhfdat-jp.bin,フレイムビートSP貤,
0x934ea0@mhfdat-jp.bin,フレイムビートSP賖,
0x934ea4@mhfdat-jp.bin,フレイムビートSP賕,
0x934ea8@mhfdat-jp.bin,フレイムビートSP賙,
0x934eac@mhfdat-jp.bin,フレイムビートSP𧶠,
0x934eb0@mhfdat-jp.bin,フレイムビートSP賰,
0x934eb4@mhfdat-jp.bin,フレイムビートSP賱,
0x934eb8@mhfdat-jp.bin,アクアフェザーSP貤,
0x934ebc@mhfdat-jp.bin,アクアフェザーSP賖,
0x934ec0@mhfdat-jp.bin,アクアフェザーSP賕,
0x934ec4@mhfdat-jp.bin,アクアフェザーSP賙,
0x934ec8@mhfdat-jp.bin,アクアフェザーSP𧶠,
0x934ecc@mhfdat-jp.bin,アクアフェザーSP賰,
0x934ed0@mhfdat-jp.bin,アクアフェザーSP賱,
0x934ed4@mhfdat-jp.bin,黒鳥幣弓SP貤,
0x934ed8@mhfdat-jp.bin,黒鳥幣弓SP賖,
0x934edc@mhfdat-jp.bin,黒鳥幣弓SP賕,
0x934ee0@mhfdat-jp.bin,黒鳥幣弓SP賙,
0x934ee4@mhfdat-jp.bin,黒鳥幣弓SP𧶠,
0x934ee8@mhfdat-jp.bin,黒鳥幣弓SP賰,
0x934eec@mhfdat-jp.bin,黒鳥幣弓SP賱,
0x934ef0@mhfdat-jp.bin,止水弓SP貤,
0x934ef4@mhfdat-jp.bin,止水弓SP賖,
0x934ef8@mhfdat-jp.bin,止水弓SP賕,
0x934efc@mhfdat-jp.bin,止水弓SP賙,
0x934f00@mhfdat-jp.bin,止水弓SP𧶠,
0x934f04@mhfdat-jp.bin,止水弓SP賰,
0x934f08@mhfdat-jp.bin,止水弓SP賱,
0x934f0c@mhfdat-jp.bin,ティガストリームSP貤,
0x934f10@mhfdat-jp.bin,ティガストリームSP賖,
0x934f14@mhfdat-jp.bin,ティガストリームSP賕,
0x934f18@mhfdat-jp.bin,ティガストリームSP賙,
0x934f1c@mhfdat-jp.bin,ティガストリームSP𧶠,
0x934f20@mhfdat-jp.bin,ティガストリームSP賰,
0x934f24@mhfdat-jp.bin,ティガストリームSP賱,
0x934f28@mhfdat-jp.bin,ジェネレーターSP貤,
0x934f2c@mhfdat-jp.bin,ジェネレーターSP賖,
0x934f30@mhfdat-jp.bin,ジェネレーターSP賕,
0x934f34@mhfdat-jp.bin,ジェネレーターSP賙,
0x934f38@mhfdat-jp.bin,ジェネレーターSP𧶠,
0x934f3c@mhfdat-jp.bin,ジェネレーターSP賰,
0x934f40@mhfdat-jp.bin,ジェネレーターSP賱,
0x934f44@mhfdat-jp.bin,ブラックボーゲンSP貤,
0x934f48@mhfdat-jp.bin,ブラックボーゲンSP賖,
0x934f4c@mhfdat-jp.bin,ブラックボーゲンSP賕,
0x934f50@mhfdat-jp.bin,ブラックボーゲンSP賙,
0x934f54@mhfdat-jp.bin,ブラックボーゲンSP𧶠,
0x934f58@mhfdat-jp.bin,ブラックボーゲンSP賰,
0x934f5c@mhfdat-jp.bin,ブラックボーゲンSP賱,
0x934f60@mhfdat-jp.bin,龍弓【陸崩】SP貤,
0x934f64@mhfdat-jp.bin,龍弓【陸崩】SP賖,
0x934f68@mhfdat-jp.bin,龍弓【陸崩】SP賕,
0x934f6c@mhfdat-jp.bin,龍弓【陸崩】SP賙,
0x934f70@mhfdat-jp.bin,龍弓【陸崩】SP𧶠,
0x934f74@mhfdat-jp.bin,龍弓【陸崩】SP賰,
0x934f78@mhfdat-jp.bin,龍弓【陸崩】SP賱,
0x934f7c@mhfdat-jp.bin,フェニックスロアSP貤,
0x934f80@mhfdat-jp.bin,フェニックスロアSP賖,
0x934f84@mhfdat-jp.bin,フェニックスロアSP賕,
0x934f88@mhfdat-jp.bin,フェニックスロアSP賙,
0x934f8c@mhfdat-jp.bin,フェニックスロアSP𧶠,
0x934f90@mhfdat-jp.bin,フェニックスロアSP賰,
0x934f94@mhfdat-jp.bin,フェニックスロアSP賱,
0x934f98@mhfdat-jp.bin,神龍弓【月蝕】SP貤,
0x934f9c@mhfdat-jp.bin,神龍弓【月蝕】SP賖,
0x934fa0@mhfdat-jp.bin,神龍弓【月蝕】SP賕,
0x934fa4@mhfdat-jp.bin,神龍弓【月蝕】SP賙,
