location,source,target
0xa66d04@mhfdat-jp.bin,"‾C03LV1 散弾‾C00の‾C03速射‾C00機能と装填数<join at=""10906888"">の多さが脅威の掃討能力を生<join at=""10906892"">んだ、美しきライトボウガン。",
0xa66d10@mhfdat-jp.bin,"黒の鎧竜を模した超重装ボウ<join at=""10906900"">ガン。巨大な口腔から放たれ<join at=""10906904"">る弾丸は竜の咆哮そのもの。",
0xa66d1c@mhfdat-jp.bin,"とにかく高い攻撃力をという<join at=""10906912"">一時の風潮が生み出した、超<join at=""10906916"">大火力の武器。扱いが難しい。",
0xa66d28@mhfdat-jp.bin,"使用可能な属性弾や補助弾が<join at=""10906924"">豊富なライトボウガン。後衛<join at=""10906928"">のサポート役にうってつけ。",
0xa66d34@mhfdat-jp.bin,"‾C03LV2 通常弾‾C00の‾C03速射‾C00機能が搭載<join at=""10906936"">されたことにより、１対１と<join at=""10906940"">いう基本コンセプトが明確に。",
0xa66d40@mhfdat-jp.bin,"対大型モンスター用ボウガン<join at=""10906948"">の究極形。機動性にも富み、<join at=""10906952"">近〜中距離での運用には最適。",
0xa66d4c@mhfdat-jp.bin,"大量の火力を集中させて戦う、<join at=""10906960"">桜色の一点突破型ボウガン。<join at=""10906964"">‾C03LV2 通常弾‾C00が‾C03速射‾C00可能。",
0xa66d58@mhfdat-jp.bin,"‾C03LV1 散弾‾C00の‾C03速射‾C00と拡散弾の使<join at=""10906972"">用に対応するため金竜素材を<join at=""10906976"">採用。火力と汎用性が急上昇。",
0xa66d64@mhfdat-jp.bin,"‾C03LV1 貫通弾‾C00の‾C03速射‾C00機能が搭載<join at=""10906984"">されたことにより、１対１と<join at=""10906988"">いう基本コンセプトが明確に。",
0xa66d70@mhfdat-jp.bin,"対大型モンスター用ボウガン<join at=""10906996"">の究極形。薬室内圧力の制御<join at=""10907000"">により、殺傷力を数段増した。",
0xa66d7c@mhfdat-jp.bin,"大量の火力を集中させて戦う、<join at=""10907008"">蒼色の一点突破型ボウガン。<join at=""10907012"">‾C03LV1 貫通弾‾C00が‾C03速射‾C00可能。",
0xa66d88@mhfdat-jp.bin,"‾C03LV1 貫通弾‾C00の‾C03速射‾C00と三種の属<join at=""10907020"">性弾に対応、全局面対応型の<join at=""10907024"">銀色の火力重視型ボウガン。",
0xa66d94@mhfdat-jp.bin,"凄まじい火力を有しながら、<join at=""10907032"">ハイブリッドフレームの力で<join at=""10907036"">反動を軽減。飛竜戦時に有用。",
0xa66da0@mhfdat-jp.bin,"二丁分の機能を凝縮。‾C03LV2 <join at=""10907044"">通常弾‾C00と‾C03LV1 貫通弾‾C00の双方に<join at=""10907048"">‾C03速射‾C00対応し、散弾も使用可能。",
0xa66dac@mhfdat-jp.bin,"圧倒的な火力でたちどころに<join at=""10907056"">対象を殲滅する黒いボウガン。<join at=""10907060"">‾C03火炎弾‾C00が‾C03速射‾C00可能。",
0xa66db8@mhfdat-jp.bin,"‾C03LV2 通常弾‾C00と‾C03LV1 貫通弾‾C00双方<join at=""10907068"">に‾C03速射‾C00対応。対飛竜戦におい<join at=""10907072"">て無類の強さを誇る。",
0xa66dc4@mhfdat-jp.bin,"常識を超える火力を実現した<join at=""10907080"">夢の一丁。‾C03LV1 散弾‾C00と‾C03LV1 貫<join at=""10907084"">通弾‾C00が‾C03速射‾C00、拡散弾使用可能。",
0xa66dd0@mhfdat-jp.bin,"下位モデルの特徴を受け継ぐ<join at=""10907092"">広域攻撃重視型ボウガン。<join at=""10907096"">火力が格段に強化されている。",
0xa66ddc@mhfdat-jp.bin,"属性弾の使用により、単体の<join at=""10907104"">大型モンスターとも渡り合う<join at=""10907108"">事が可能。腕が試される武器。",
0xa66de8@mhfdat-jp.bin,"散弾による群れの掃討から、<join at=""10907116"">補助弾での支援までこなせる、<join at=""10907120"">幅広い適応能力が魅力の武器。",
0xa66df4@mhfdat-jp.bin,"散弾系軽量ボウガンの最高峰。<join at=""10907128"">‾C03LV1 散弾‾C00が‾C03速射‾C00対応。その弾<join at=""10907132"">丸は雨の如く対象に降り注ぐ。",
0xa66e00@mhfdat-jp.bin,"ほぼ全種の弾丸を発射できる、<join at=""10907140"">画期的なライトボウガン。<join at=""10907144"">火力も強化し実用度を増した。",
0xa66e0c@mhfdat-jp.bin,"高速装弾機構を小型化。その<join at=""10907152"">空間を‾C03LV2 通常弾‾C00の‾C03速射‾C00機能<join at=""10907156"">と装填数に割いた一丁。",
0xa66e18@mhfdat-jp.bin,"薬室の強度を増すため、希少<join at=""10907164"">な素材を利用。設計限界ギリ<join at=""10907168"">ギリまで威力を上げた武器。",
0xa66e24@mhfdat-jp.bin,"扱いが難しい属性弾に装填機<join at=""10907176"">構が対応。‾C03LV2 通常弾‾C00の‾C03速射‾C00<join at=""10907180"">対応を加え究極の砂嵐が誕生。",
0xa66e30@mhfdat-jp.bin,"装填速度と火力の高さで人気<join at=""10907188"">のグレネードボウガン強化版。<join at=""10907192"">‾C03LV1 徹甲榴弾‾C00の‾C03速射‾C00も健在。",
0xa66e3c@mhfdat-jp.bin,"強力な弾薬の運用を前提とし<join at=""10907200"">て設計された攻撃型ボウガン。<join at=""10907204"">これ一丁が巨大火薬庫に匹敵。",
0xa66e48@mhfdat-jp.bin,"様々な攻撃系特殊弾を高速で<join at=""10907212"">大量にばらまく恐るべき兵器。<join at=""10907216"">‾C03火炎弾‾C00の‾C03速射‾C00が拍車を掛ける。",
0xa66e54@mhfdat-jp.bin,"イャンクックの頭部を素材と<join at=""10907224"">して用いた軽量ボウガン。<join at=""10907228"">大怪鳥の怒りが炸裂する。",
0xa66e60@mhfdat-jp.bin,"青いイャンクックが標的に<join at=""10907236"">にらみを利かせるボウガン。<join at=""10907240"">大怪鳥の怒りがほとばしる。",
0xa66e6c@mhfdat-jp.bin,"訓練所で流した血と汗の結晶。<join at=""10907248"">あの熱き日々が胸に去来する。<join at=""10907252"">‾C03電撃弾‾C00の‾C03速射‾C00が可能。",
0xa66e78@mhfdat-jp.bin,"訓練所で優秀な成績を残した<join at=""10907260"">者に贈られる武器。≪目指せ<join at=""10907264"">百発百中！≫と彫ってある。",
0xa66e84@mhfdat-jp.bin,"太古の塊から磨き出された<join at=""10907272"">ギルド品とは異なる謎の銃。<join at=""10907276"">分類はライトボウガン。",
0xa66e90@mhfdat-jp.bin,"出所が不明のライトボウガン。<join at=""10907284"">技術は工房のものに近いが、<join at=""10907288"">ギルドは関与を否定している。",
0xa66e9c@mhfdat-jp.bin,"王国で捕縛された密偵が所持<join at=""10907296"">していたという軽量ボウガン。<join at=""10907300"">ギルドは関与を否定している。",
0xa66ea8@mhfdat-jp.bin,"人気小説の登場人物、女怪盗<join at=""10907308"">が使用する武器のコピーモデ<join at=""10907312"">ル。‾C03電撃弾‾C00の‾C03速射‾C00が可能。",
0xa66eb4@mhfdat-jp.bin,"最新技術のかたまりと呼ぶに<join at=""10907320"">ふさわしい、汎用型のヘビィ<join at=""10907324"">ボウガン。絶大な威力を誇る。",
0xa66ec0@mhfdat-jp.bin,"威力を劇的に強化したタンク<join at=""10907332"">メイジ改良版。この砲を持つ<join at=""10907336"">者は難攻不落の要塞と化す。",
0xa66ecc@mhfdat-jp.bin,"属性弾を揃えたタンクメイジ<join at=""10907344"">の究極形。城砦の大砲に匹敵<join at=""10907348"">する火力を備えたボウガン。",
0xa66ed8@mhfdat-jp.bin,"弾丸の装填メカニズムを改良、<join at=""10907356"">さらなるリロードスピードを<join at=""10907360"">手にした重量ボウガン。",
0xa66ee4@mhfdat-jp.bin,"使用する弾の種類を極限まで<join at=""10907368"">絞ることで、装填速度と剛性<join at=""10907372"">を極大化。決闘のための一丁。",
0xa66ef0@mhfdat-jp.bin,"弾丸の規格を無視、火力のみ<join at=""10907380"">を偏重した武器。弾種は限ら<join at=""10907384"">れるが、威力は最強クラス。",
0xa66efc@mhfdat-jp.bin,"通常弾、貫通弾、散弾。最も<join at=""10907392"">よく使われるこの３つに弾種<join at=""10907396"">を絞り、威力に特化した武器。",
0xa66f08@mhfdat-jp.bin,"比肩する者のない装填速度と<join at=""10907404"">火力は、弾種の少なさを補っ<join at=""10907408"">て余りある。玄人向けの一丁。",
0xa66f14@mhfdat-jp.bin,"構造を単純化することで威力<join at=""10907416"">の上昇を狙った重量ボウガン。<join at=""10907420"">装填速度も速く完成度は高い。",
0xa66f20@mhfdat-jp.bin,"手を触れることさえ嫌がる者<join at=""10907428"">の多い、黒龍の素材を使った<join at=""10907432"">恐るべき一丁。性能は未知数。",
0xa66f2c@mhfdat-jp.bin,"一部が解読された古代の文献<join at=""10907440"">に着想を得た、異質のヘビィ<join at=""10907444"">ボウガン。内部構造は非公開。",
0xa66f38@mhfdat-jp.bin,"大出力、大口径のヘビィボウ<join at=""10907452"">ガン。耐火性能の高い怪鳥の<join at=""10907456"">素材を惜しみなく使っている。",
0xa66f44@mhfdat-jp.bin,"何者よりも硬い老山龍の素材<join at=""10907464"">が、破壊的火力を実現。実射<join at=""10907468"">試験では要塞砲の性能を超越。",
0xa66f50@mhfdat-jp.bin,"最高の素材と最先端の技術が、<join at=""10907476"">最強のボウガンを誕生させた。<join at=""10907480"">間違いなく歴史に残る巨砲。",
0xa66f5c@mhfdat-jp.bin,"滅龍弾を放てる数少ない武器。<join at=""10907488"">これに狙われた者は、数秒で<join at=""10907492"">≪ハチの巣≫になる運命。",
0xa66f68@mhfdat-jp.bin,"白の鎧竜を模した超重装ボウ<join at=""10907500"">ガン。巨大な口腔から放たれ<join at=""10907504"">る弾丸は周囲を揺るがす威力。",
0xa66f74@mhfdat-jp.bin,"金獅子の荒ぶる魂が宿る<join at=""10907512"">三連筒。‾C03LV1 徹甲榴弾‾C00の‾C03速射‾C00<join at=""10907516"">に対応、一面を焦土と化す。",
0xa66f80@mhfdat-jp.bin,"駆け出しハンターにも安心な<join at=""10907524"">入門用の安価な弓。<join at=""10907528"">矢と矢筒とセットで販売。",
0xa66f8c@mhfdat-jp.bin,"桃毛獣の丈夫な素材から作ら<join at=""10907536"">れた扱いやすい弓。<join at=""10907540"">アクセントが愛らしい。",
0xa66f98@mhfdat-jp.bin,"高威力が自慢の猟弓。<join at=""10907548"">その弦は非常に重く、力が無<join at=""10907552"">ければ引くことも適わない。",
0xa66fa4@mhfdat-jp.bin,"リオレイアの甲殻をフレーム<join at=""10907560"">に利用した深緑色の狩猟弓。<join at=""10907564"">扱いやすく、信頼性も高い。",
0xa66fb0@mhfdat-jp.bin,"素材に桜火竜の甲殻を用いた<join at=""10907572"">美しい狩猟弓。見た目だけで<join at=""10907576"">なく、性能も折り紙つき。",
0xa66fbc@mhfdat-jp.bin,"硬い甲殻を破り、肉を貫く、<join at=""10907584"">烈風の如き矢を放つ轟弓。<join at=""10907588"">脅威の技術の結晶。",
0xa66fc8@mhfdat-jp.bin,"カンタロスの素材を使った驚<join at=""10907596"">くべき軽さの猟弓。<join at=""10907600"">圧倒的な手数を誇る。",
0xa66fd4@mhfdat-jp.bin,"ねじれた双角を利用した重弓。<join at=""10907608"">だが使いこなすには繊細な<join at=""10907612"">照準設定の腕が要求される。",
0xa66fe0@mhfdat-jp.bin,"芯材に老山龍の角を使用した<join at=""10907620"">剛弓。力で引くことは適わず、<join at=""10907624"">心で引くのだと、伝承は語る。",
0xa66fec@mhfdat-jp.bin,"一対の炎龍を超えた者のみが<join at=""10907632"">手にする事を許された凄弓。<join at=""10907636"">あつかえる者は英雄とされる。",
0xa66ff8@mhfdat-jp.bin,"ヤマツカミの背に生えた龍木<join at=""10907644"">から削り出された神秘的な弓。<join at=""10907648"">加工の技法は口伝でのみ残る。",
0xa67004@mhfdat-jp.bin,"邪龍の力を宿した黒き破弓。<join at=""10907656"">一度でもその弦を引けば、<join at=""10907660"">破壊の旋風が巻き起こる。",
0xa67010@mhfdat-jp.bin,"祖龍の魂を宿した白き神弓。<join at=""10907668"">穢れ無き心にて弦を引けば、<join at=""10907672"">闇を祓い千の勝利を約束する。",
0xa6701c@mhfdat-jp.bin,"オオナズチの素材を使った、<join at=""10907680"">奇抜な形状のライトボウガン。<join at=""10907684"">勿論、コスっても何も出ない。",
0xa67028@mhfdat-jp.bin,"イャンガルルガの素材から作<join at=""10907692"">られた黒き弩。口からは咆哮<join at=""10907696"">の如き剛弾が発射される。",
0xa67034@mhfdat-jp.bin,"白獅子の獣毛をまとった白き<join at=""10907704"">ライトボウガン。‾C03速射‾C00対応の<join at=""10907708"">‾C03氷結弾‾C00が吹雪を呼ぶ。",
0xa67040@mhfdat-jp.bin,"巨大な３連バレルを持つ弩。<join at=""10907716"">‾C03LV1 徹甲榴弾‾C00が‾C03速射‾C00対応、そ<join at=""10907720"">の火力は完全に規格外の代物。",
0xa6704c@mhfdat-jp.bin,"火竜素材を口伝の秘技で加工。<join at=""10907728"">従来品とは一線を画す構造に。<join at=""10907732"">‾C03LV1 貫通弾‾C00が‾C03速射‾C00対応。",
0xa67058@mhfdat-jp.bin,"キングロブスタの外殻を素材<join at=""10907740"">として作成されたボウガン。<join at=""10907744"">‾C03水冷弾‾C00が‾C03速射‾C00機能に対応。",
0xa67064@mhfdat-jp.bin,"ほぼ全ての弾を発射可能、<join at=""10907752"">かつ‾C03LV2 通常弾‾C00が‾C03速射‾C00機能に<join at=""10907756"">対応と汎用性に富むボウガン。",
0xa67070@mhfdat-jp.bin,"鋼龍の頑強な素材を用いた<join at=""10907764"">ヘビィボウガン。リボルバー<join at=""10907768"">など実験的な機構を複数搭載。",
0xa6707c@mhfdat-jp.bin,"不気味な迫力を持つ重弩。<join at=""10907776"">眼前の敵を全て滅するまで<join at=""10907780"">黒狼鳥の怒りは収まらない。",
0xa67088@mhfdat-jp.bin,"ダイミョウザザミの素材を実<join at=""10907788"">験的に使用した重弩。改良の<join at=""10907792"">余地はあるが性能は十分高い。",
0xa67094@mhfdat-jp.bin,"高い威力と独特の形状を持つ<join at=""10907800"">ヘビィボウガン。非常に重量<join at=""10907804"">があり、使いこなすのは困難。",
0xa670a0@mhfdat-jp.bin,"バサルモスの硬い甲殻に注目。<join at=""10907812"">徹甲榴弾と拡散弾の連続発射<join at=""10907816"">が可能な巨砲が完成した。",
0xa670ac@mhfdat-jp.bin,"汎用性の高さ、‾C03LV2 通常弾‾C00の<join at=""10907824"">‾C03速射‾C00対応はそのままに、吹き<join at=""10907828"">荒ぶ嵐の如き攻撃力を実現。",
0xa670b8@mhfdat-jp.bin,"良質な殻を使用し威力の向上<join at=""10907836"">に成功。‾C03水冷弾速射‾C00も健在。<join at=""10907840"">大瀑布の如き一撃を叩き込む。",
0xa670c4@mhfdat-jp.bin,"黒狼鳥の顔を模した弩。使用<join at=""10907848"">者が発する怒りの感情に反応<join at=""10907852"">して引金は軽くなるという。",
0xa670d0@mhfdat-jp.bin,"樹齢数千年を誇る神木から<join at=""10907860"">削り出した神弓。あたかも<join at=""10907864"">月光のごとく遍く闇を照らす。",
0xa670dc@mhfdat-jp.bin,"バサルモスの岩石のような甲<join at=""10907872"">殻を削り出して作られた猟弓。<join at=""10907876"">装備者の身を守る効果がある。",
0xa670e8@mhfdat-jp.bin,"駆け出しハンターにも安心な<join at=""10907884"">入門用の安価な弓。<join at=""10907888"">矢と矢筒とセットで販売。",
0xa670f4@mhfdat-jp.bin,"駆け出しハンターにも安心な<join at=""10907896"">入門用の安価な弓。<join at=""10907900"">矢と矢筒とセットで販売。",
0xa67100@mhfdat-jp.bin,"桃毛獣の丈夫な素材から作ら<join at=""10907908"">れた扱いやすい弓。<join at=""10907912"">アクセントが愛らしい。",
0xa6710c@mhfdat-jp.bin,"桃毛獣の丈夫な素材から作ら<join at=""10907920"">れた扱いやすい弓。<join at=""10907924"">アクセントが愛らしい。",
0xa67118@mhfdat-jp.bin,"高威力が自慢の猟弓。<join at=""10907932"">その弦は非常に重く、力が無<join at=""10907936"">ければ引くことも適わない。",
0xa67124@mhfdat-jp.bin,"リオレイアの甲殻をフレーム<join at=""10907944"">に利用した深緑色の狩猟弓。<join at=""10907948"">扱いやすく、信頼性も高い。",
0xa67130@mhfdat-jp.bin,"素材に桜火竜の甲殻を用いた<join at=""10907956"">美しい狩猟弓。見た目だけで<join at=""10907960"">なく、性能も折り紙つき。",
0xa6713c@mhfdat-jp.bin,"硬い甲殻を破り、肉を貫く、<join at=""10907968"">烈風の如き矢を放つ轟弓。<join at=""10907972"">脅威の技術の結晶。",
0xa67148@mhfdat-jp.bin,"カンタロスの素材を使った驚<join at=""10907980"">くべき軽さの猟弓。<join at=""10907984"">圧倒的な手数を誇る。",
0xa67154@mhfdat-jp.bin,"カンタロスの素材を使った驚<join at=""10907992"">くべき軽さの猟弓。<join at=""10907996"">圧倒的な手数を誇る。",
0xa67160@mhfdat-jp.bin,"ねじれた双角を利用した重弓。<join at=""10908004"">だが使いこなすには繊細な<join at=""10908008"">照準設定の腕が要求される。",
0xa6716c@mhfdat-jp.bin,"芯材に老山龍の角を使用した<join at=""10908016"">剛弓。力で引くことは適わず、<join at=""10908020"">心で引くのだと、伝承は語る。",
0xa67178@mhfdat-jp.bin,"一対の炎龍を超えた者のみが<join at=""10908028"">手にする事を許された凄弓。<join at=""10908032"">あつかえる者は英雄とされる。",
0xa67184@mhfdat-jp.bin,"バサルモスの岩石のような甲<join at=""10908040"">殻を削り出して作られた猟弓。<join at=""10908044"">装備者の身を守る効果がある。",
0xa67190@mhfdat-jp.bin,"加護の祈りが込められた竪琴。<join at=""10908052"">竜人族の楽士は旅する時、<join at=""10908056"">これで身を守ったという。",
0xa6719c@mhfdat-jp.bin,"古の魔人を封じたというラン<join at=""10908064"">プを模したボウガン。時とし<join at=""10908068"">て不可思議な威力を発揮する。",
0xa671a8@mhfdat-jp.bin,"理想的な機構を結集した究極<join at=""10908076"">進化型。≪ボウガンの歴史を<join at=""10908080"">終わらせた者≫の異名を持つ。",
0xa671b4@mhfdat-jp.bin,"殺傷力の高い火薬系弾丸を<join at=""10908088"">バラ撒く破壊兵器。開放した<join at=""10908092"">力は周囲を一瞬で焦土と化す。",
0xa671c0@mhfdat-jp.bin,"硬い盾蟹の甲殻でフレームの<join at=""10908100"">剛性を上げた重弩。熟練した<join at=""10908104"">ガンナーにも納得の性能。",
0xa671cc@mhfdat-jp.bin,"リボルバー機構の完成型。鋼<join at=""10908112"">龍素材の強度と重量が低反動<join at=""10908116"">高威力かつ高汎用性を支える。",
0xa671d8@mhfdat-jp.bin,"ヒプノックの素材を使った弓。<join at=""10908124"">羽根の鮮やかさは折り紙つき。",
0xa671e0@mhfdat-jp.bin,"ヒプノックの素材を使った弓。<join at=""10908132"">羽根の鮮やかさは折り紙つき。",
0xa671e8@mhfdat-jp.bin,"ヒプノックの素材を使った弓。<join at=""10908140"">羽根の鮮やかさは折り紙つき。",
0xa671f0@mhfdat-jp.bin,"雪獅子の素材で作られた猟弓。<join at=""10908148"">その身にうっすらと氷を纏い、<join at=""10908152"">持つととても冷たい。",
0xa671fc@mhfdat-jp.bin,"雪獅子の素材で作られた猟弓。<join at=""10908160"">その身にうっすらと氷を纏い、<join at=""10908164"">持つととても冷たい。",
0xa67208@mhfdat-jp.bin,"雪獅子の素材を幾重にも折り<join at=""10908172"">合わせた、氷を纏う脅威の弓。<join at=""10908176"">アクセントもパワーアップ。",
0xa67214@mhfdat-jp.bin,"イャンクックの素材を使った<join at=""10908184"">火を放つ猟弓。<join at=""10908188"">扱い易さに定評がある。",
0xa67220@mhfdat-jp.bin,"イャンクックの素材を使った<join at=""10908196"">火を放つ猟弓。<join at=""10908200"">扱い易さに定評がある。",
0xa6722c@mhfdat-jp.bin,"イャンクックの素材を使った<join at=""10908208"">火を放つ猟弓。<join at=""10908212"">扱い易さに定評がある。",
0xa67238@mhfdat-jp.bin,"青怪鳥の素材を惜し気もなく<join at=""10908220"">使用した、青く輝く火弓。<join at=""10908224"">素材の限界を引き出した逸品。",
0xa67244@mhfdat-jp.bin,"フルフルの素材を使用した<join at=""10908232"">怪しいライトボウガン。",
0xa6724c@mhfdat-jp.bin,"ドスガレオスの素材を使用した<join at=""10908240"">ヘビィボウガン。",
0xa67254@mhfdat-jp.bin,"ガノトトスの素材を惜し気も<join at=""10908248"">なく使用したヘビィボウガン。",
0xa6725c@mhfdat-jp.bin,"桃毛獣の丈夫な素材をふんだん<join at=""10908256"">に使用したヘビィボウガン。",
0xa67264@mhfdat-jp.bin,"雪獅子の素材を使用した<join at=""10908264"">ヘビィボウガン。",
0xa6726c@mhfdat-jp.bin,"鉱石を主に使用した<join at=""10908272"">比較的入手しやすい弓。<join at=""10908276"">性能も扱い易い初心者用。",
0xa67278@mhfdat-jp.bin,"フルフルの素材を使用した<join at=""10908284"">怪しい雷弓。",
0xa67280@mhfdat-jp.bin,"ダイミョウザザミの鋏を<join at=""10908292"">模したユニークな水弓。<join at=""10908296"">鋭い一撃を放てる。",
0xa6728c@mhfdat-jp.bin,"ダイミョウザザミの鋏を<join at=""10908304"">模したユニークな水弓。<join at=""10908308"">鋭い一撃を放てる。",
0xa67298@mhfdat-jp.bin,"ダイミョウザザミの鋏を<join at=""10908316"">模したユニークな水弓。<join at=""10908320"">鋭い一撃を放てる。",
0xa672a4@mhfdat-jp.bin,"ダイミョウザザミの鋏を<join at=""10908328"">模したユニークな水弓。<join at=""10908332"">鋭い一撃を放てる。",
0xa672b0@mhfdat-jp.bin,"愛らしいライトボウガン。<join at=""10908340"">ラッパが奏でる砲声はハンター<join at=""10908344"">に大人気の逸品。",
0xa672bc@mhfdat-jp.bin,"アイルーのぬいぐるみを改造<join at=""10908352"">した、‾C03LV1 通常弾‾C00と‾C03火炎弾‾C00の<join at=""10908356"">‾C03速射‾C00が可能なライトボウガン。",
0xa672c8@mhfdat-jp.bin,"メラルーのぬいぐるみを改造<join at=""10908364"">した、‾C03LV1 通常弾‾C00と‾C03火炎弾‾C00の<join at=""10908368"">‾C03速射‾C00が可能なライトボウガン。",
0xa672d4@mhfdat-jp.bin,"アイルーのぬいぐるみを改造。<join at=""10908376"">‾C03LV1 通常弾‾C00と‾C03火炎弾‾C00の‾C03速射‾C00が<join at=""10908380"">可能な凶暴なライトボウガン。",
0xa672e0@mhfdat-jp.bin,"メラルーのぬいぐるみを改造。<join at=""10908388"">‾C03LV1 通常弾‾C00と‾C03火炎弾‾C00の‾C03速射‾C00が<join at=""10908392"">可能な凶暴なライトボウガン。",
0xa672ec@mhfdat-jp.bin,"雪獅子の剛毛をまとった白き<join at=""10908400"">ライトボウガン。完成された<join at=""10908404"">‾C03氷結弾速射‾C00が吹雪を呼ぶ。",
0xa672f8@mhfdat-jp.bin,"人気小説の登場人物、女怪盗<join at=""10908412"">が使用する武器のコピーモデ<join at=""10908416"">ル。‾C03電撃弾‾C00の‾C03速射‾C00が可能。",
0xa67304@mhfdat-jp.bin,"巨大昆虫の甲殻を利用した<join at=""10908424"">ヘビィボウガン。<join at=""10908428"">愛らしい外見だが高威力。",
0xa67310@mhfdat-jp.bin,"炎妃龍の素材を機構の一部に<join at=""10908436"">組み込んだ巨砲。シンプルな<join at=""10908440"">形状だが威力は計り知れない。",
0xa6731c@mhfdat-jp.bin,"陽炎龍の灼熱の素材を用いた<join at=""10908448"">ヘビィボウガン。美しさの中<join at=""10908452"">に炎の煌きが宿る。",
0xa67328@mhfdat-jp.bin,"巨大昆虫の甲殻を利用した<join at=""10908460"">ヘビィボウガン。<join at=""10908464"">愛らしい外見だが高威力。",
0xa67334@mhfdat-jp.bin,"駆け出しハンターにも安心な<join at=""10908472"">入門用の安価な弓。<join at=""10908476"">矢と矢筒とセットで販売。",
0xa67340@mhfdat-jp.bin,"桃毛獣の丈夫な素材から作ら<join at=""10908484"">れた扱いやすい弓。<join at=""10908488"">アクセントが愛らしい。",
