location,source,target
0xb9c3c4@mhfdat-jp.bin,マンドラゴラ,
0xb9c3c8@mhfdat-jp.bin,特産キノコキムチ,
0xb9c3cc@mhfdat-jp.bin,ゲキレツ毒テング,
0xb9c3d0@mhfdat-jp.bin,七色たんぽぽ,
0xb9c3d4@mhfdat-jp.bin,ペイントの実,
0xb9c3d8@mhfdat-jp.bin,怪力の種,
0xb9c3dc@mhfdat-jp.bin,忍耐の種,
0xb9c3e0@mhfdat-jp.bin,龍殺しの実,
0xb9c3e4@mhfdat-jp.bin,はじけクルミ,
0xb9c3e8@mhfdat-jp.bin,ハリの実,
0xb9c3ec@mhfdat-jp.bin,カクサンの実,
0xb9c3f0@mhfdat-jp.bin,かけた貝殻,
0xb9c3f4@mhfdat-jp.bin,黒真珠,
0xb9c3f8@mhfdat-jp.bin,陽光石,
0xb9c3fc@mhfdat-jp.bin,石ころ,
0xb9c400@mhfdat-jp.bin,鉄鉱石,
0xb9c404@mhfdat-jp.bin,大地の結晶,
0xb9c408@mhfdat-jp.bin,マカライト鉱石,
0xb9c40c@mhfdat-jp.bin,ドラグライト鉱石,
0xb9c410@mhfdat-jp.bin,カブレライト鉱石,
0xb9c414@mhfdat-jp.bin,ユニオン鉱石,
0xb9c418@mhfdat-jp.bin,紅蓮石,
0xb9c41c@mhfdat-jp.bin,（ダミー）,
0xb9c420@mhfdat-jp.bin,燃石炭,
0xb9c424@mhfdat-jp.bin,ライトクリスタル,
0xb9c428@mhfdat-jp.bin,ノヴァクリスタル,
0xb9c42c@mhfdat-jp.bin,抗菌石,
0xb9c430@mhfdat-jp.bin,氷結晶,
0xb9c434@mhfdat-jp.bin,（ダミー）,
0xb9c438@mhfdat-jp.bin,ドスビスカス,
0xb9c43c@mhfdat-jp.bin,エールナッツ,
0xb9c440@mhfdat-jp.bin,アンバル鉱石,
0xb9c444@mhfdat-jp.bin,秘密のポーチ,
0xb9c448@mhfdat-jp.bin,キレアジ,
0xb9c44c@mhfdat-jp.bin,サシミウオ,
0xb9c450@mhfdat-jp.bin,眠魚,
0xb9c454@mhfdat-jp.bin,ハリマグロ,
0xb9c458@mhfdat-jp.bin,はじけイワシ,
0xb9c45c@mhfdat-jp.bin,カクサンデメキン,
0xb9c460@mhfdat-jp.bin,ハレツアロワナ,
0xb9c464@mhfdat-jp.bin,バクレツアロワナ,
0xb9c468@mhfdat-jp.bin,ドスキレアジ,
0xb9c46c@mhfdat-jp.bin,ドス眠魚,
0xb9c470@mhfdat-jp.bin,ドスハリマグロ,
0xb9c474@mhfdat-jp.bin,ドスはじけイワシ,
0xb9c478@mhfdat-jp.bin,ドスアロワナ,
0xb9c47c@mhfdat-jp.bin,大食いマグロ,
0xb9c480@mhfdat-jp.bin,ドス大食いマグロ,
0xb9c484@mhfdat-jp.bin,黄金魚,
0xb9c488@mhfdat-jp.bin,カジキマグロ,
0xb9c48c@mhfdat-jp.bin,小金魚,
0xb9c490@mhfdat-jp.bin,白金魚,
0xb9c494@mhfdat-jp.bin,古代魚,
0xb9c498@mhfdat-jp.bin,女王エビ,
0xb9c49c@mhfdat-jp.bin,虫の死骸,
0xb9c4a0@mhfdat-jp.bin,ヤマイモムシ,
0xb9c4a4@mhfdat-jp.bin,カクバッタ,
0xb9c4a8@mhfdat-jp.bin,ツチハチノコ,
0xb9c4ac@mhfdat-jp.bin,不死虫,
0xb9c4b0@mhfdat-jp.bin,にが虫,
0xb9c4b4@mhfdat-jp.bin,光蟲,
0xb9c4b8@mhfdat-jp.bin,雷光虫,
0xb9c4bc@mhfdat-jp.bin,王族カナブン,
0xb9c4c0@mhfdat-jp.bin,のりこねバッタ,
0xb9c4c4@mhfdat-jp.bin,（ダミー）,
0xb9c4c8@mhfdat-jp.bin,キラビートル,
0xb9c4cc@mhfdat-jp.bin,マレコガネ,
0xb9c4d0@mhfdat-jp.bin,ロイヤルカブト,
0xb9c4d4@mhfdat-jp.bin,ジャンゴーネギ,
0xb9c4d8@mhfdat-jp.bin,スライスサボテン,
0xb9c4dc@mhfdat-jp.bin,レアオニオン,
0xb9c4e0@mhfdat-jp.bin,シモフリトマト,
0xb9c4e4@mhfdat-jp.bin,オニマツタケ,
0xb9c4e8@mhfdat-jp.bin,ウォーミル麦,
0xb9c4ec@mhfdat-jp.bin,ミックスビーンズ,
0xb9c4f0@mhfdat-jp.bin,頑固パン,
0xb9c4f4@mhfdat-jp.bin,銀シャリ草,
0xb9c4f8@mhfdat-jp.bin,古代豆,
0xb9c4fc@mhfdat-jp.bin,ホワイトレバー,
0xb9c500@mhfdat-jp.bin,ポポノタン,
0xb9c504@mhfdat-jp.bin,フルベビ漬け,
0xb9c508@mhfdat-jp.bin,ガブリブロース,
0xb9c50c@mhfdat-jp.bin,リュウノテール,
0xb9c510@mhfdat-jp.bin,オンプウオ,
0xb9c514@mhfdat-jp.bin,スネークサーモン,
0xb9c518@mhfdat-jp.bin,米虫,
0xb9c51c@mhfdat-jp.bin,スパイスワーム,
0xb9c520@mhfdat-jp.bin,蜜トンボ,
0xb9c524@mhfdat-jp.bin,ドスヘラクレス,
0xb9c528@mhfdat-jp.bin,レッドオイル,
0xb9c52c@mhfdat-jp.bin,パワーラード,
0xb9c530@mhfdat-jp.bin,長寿ジャム,
0xb9c534@mhfdat-jp.bin,ドライマーガリン,
0xb9c538@mhfdat-jp.bin,猛牛バター,
0xb9c53c@mhfdat-jp.bin,ロイヤルチーズ,
0xb9c540@mhfdat-jp.bin,ホピ酒,
0xb9c544@mhfdat-jp.bin,ブレスワイン,
0xb9c548@mhfdat-jp.bin,黄金芋酒,
0xb9c54c@mhfdat-jp.bin,モンスターエッグ,
0xb9c550@mhfdat-jp.bin,ブタせんべい,
0xb9c554@mhfdat-jp.bin,（ダミー）,
0xb9c558@mhfdat-jp.bin,鳴き袋,
0xb9c55c@mhfdat-jp.bin,毒袋,
0xb9c560@mhfdat-jp.bin,麻痺袋,
0xb9c564@mhfdat-jp.bin,（ダミー）,
0xb9c568@mhfdat-jp.bin,睡眠袋,
0xb9c56c@mhfdat-jp.bin,（ダミー）,
0xb9c570@mhfdat-jp.bin,火炎袋,
0xb9c574@mhfdat-jp.bin,電気袋,
0xb9c578@mhfdat-jp.bin,狂走エキス,
0xb9c57c@mhfdat-jp.bin,アルビノエキス,
0xb9c580@mhfdat-jp.bin,竜骨【小】,
0xb9c584@mhfdat-jp.bin,竜骨【中】,
0xb9c588@mhfdat-jp.bin,竜骨【大】,
0xb9c58c@mhfdat-jp.bin,堅竜骨,
0xb9c590@mhfdat-jp.bin,古龍骨,
0xb9c594@mhfdat-jp.bin,なぞの骨,
0xb9c598@mhfdat-jp.bin,なぞの頭骨,
0xb9c59c@mhfdat-jp.bin,達人のドクロ,
0xb9c5a0@mhfdat-jp.bin,棒状の骨,
0xb9c5a4@mhfdat-jp.bin,大きな骨,
0xb9c5a8@mhfdat-jp.bin,竜の牙,
0xb9c5ac@mhfdat-jp.bin,竜の爪,
0xb9c5b0@mhfdat-jp.bin,竜玉,
0xb9c5b4@mhfdat-jp.bin,竜のナミダ,
0xb9c5b8@mhfdat-jp.bin,なわばりのフン,
0xb9c5bc@mhfdat-jp.bin,ヤド真珠,
0xb9c5c0@mhfdat-jp.bin,龍秘宝,
0xb9c5c4@mhfdat-jp.bin,朽ちた龍鱗,
0xb9c5c8@mhfdat-jp.bin,龍薬石,
0xb9c5cc@mhfdat-jp.bin,モスの苔皮,
0xb9c5d0@mhfdat-jp.bin,モスの頭,
0xb9c5d4@mhfdat-jp.bin,ファンゴの毛皮,
0xb9c5d8@mhfdat-jp.bin,ファンゴの頭,
0xb9c5dc@mhfdat-jp.bin,大猪の皮,
0xb9c5e0@mhfdat-jp.bin,大猪の硬い皮,
0xb9c5e4@mhfdat-jp.bin,ケルビの角,
0xb9c5e8@mhfdat-jp.bin,ケルビの皮,
0xb9c5ec@mhfdat-jp.bin,ガウシカの毛皮,
0xb9c5f0@mhfdat-jp.bin,ガウシカの角,
0xb9c5f4@mhfdat-jp.bin,ランポスの牙,
0xb9c5f8@mhfdat-jp.bin,ランポスの鱗,
0xb9c5fc@mhfdat-jp.bin,ランポスの上鱗,
0xb9c600@mhfdat-jp.bin,ランポスの皮,
0xb9c604@mhfdat-jp.bin,ドスランポスの皮,
0xb9c608@mhfdat-jp.bin,ドスランポスの爪,
0xb9c60c@mhfdat-jp.bin,ランポスの尖爪,
0xb9c610@mhfdat-jp.bin,ドスランポスの頭,
0xb9c614@mhfdat-jp.bin,ランポスの白鱗,
0xb9c618@mhfdat-jp.bin,ランポスの白皮,
0xb9c61c@mhfdat-jp.bin,ゲネポスの麻痺牙,
0xb9c620@mhfdat-jp.bin,ゲネポスの鱗,
0xb9c624@mhfdat-jp.bin,ゲネポスの上鱗,
0xb9c628@mhfdat-jp.bin,ゲネポスの皮,
0xb9c62c@mhfdat-jp.bin,ドスゲネポスの皮,
0xb9c630@mhfdat-jp.bin,ドスゲネポスの頭,
0xb9c634@mhfdat-jp.bin,イーオスの毒牙,
0xb9c638@mhfdat-jp.bin,イーオスの鱗,
0xb9c63c@mhfdat-jp.bin,イーオスの上鱗,
0xb9c640@mhfdat-jp.bin,イーオスの皮,
0xb9c644@mhfdat-jp.bin,ドスイーオスの皮,
0xb9c648@mhfdat-jp.bin,ドスイーオスの頭,
0xb9c64c@mhfdat-jp.bin,怪鳥の鱗,
0xb9c650@mhfdat-jp.bin,怪鳥の甲殻,
0xb9c654@mhfdat-jp.bin,怪鳥の堅殻,
0xb9c658@mhfdat-jp.bin,怪鳥の耳,
0xb9c65c@mhfdat-jp.bin,怪鳥の地獄耳,
0xb9c660@mhfdat-jp.bin,巨大なクチバシ,
0xb9c664@mhfdat-jp.bin,立派なクチバシ,
0xb9c668@mhfdat-jp.bin,怪鳥の翼膜,
0xb9c66c@mhfdat-jp.bin,青怪鳥の鱗,
0xb9c670@mhfdat-jp.bin,青怪鳥の甲殻,
0xb9c674@mhfdat-jp.bin,青怪鳥の堅殻,
0xb9c678@mhfdat-jp.bin,ゴム質の皮,
0xb9c67c@mhfdat-jp.bin,ゴム質の上皮,
0xb9c680@mhfdat-jp.bin,毒怪鳥の頭,
0xb9c684@mhfdat-jp.bin,ゴム質の紫皮,
0xb9c688@mhfdat-jp.bin,毒怪鳥の紫翼,
0xb9c68c@mhfdat-jp.bin,魚竜のキモ,
0xb9c690@mhfdat-jp.bin,魚竜の牙,
0xb9c694@mhfdat-jp.bin,水竜の鱗,
0xb9c698@mhfdat-jp.bin,水竜の上鱗,
0xb9c69c@mhfdat-jp.bin,水竜のヒレ,
0xb9c6a0@mhfdat-jp.bin,翠水竜の鱗,
0xb9c6a4@mhfdat-jp.bin,翠水竜のヒレ,
0xb9c6a8@mhfdat-jp.bin,砂竜の鱗,
0xb9c6ac@mhfdat-jp.bin,砂竜の上鱗,
0xb9c6b0@mhfdat-jp.bin,砂竜のヒレ,
0xb9c6b4@mhfdat-jp.bin,砂竜の上ビレ,
0xb9c6b8@mhfdat-jp.bin,砂竜の紫鱗,
0xb9c6bc@mhfdat-jp.bin,砂竜の桃ヒレ,
0xb9c6c0@mhfdat-jp.bin,雌火竜の鱗,
0xb9c6c4@mhfdat-jp.bin,雌火竜の上鱗,
0xb9c6c8@mhfdat-jp.bin,雌火竜の逆鱗,
0xb9c6cc@mhfdat-jp.bin,雌火竜の紅玉,
0xb9c6d0@mhfdat-jp.bin,雌火竜の甲殻,
0xb9c6d4@mhfdat-jp.bin,雌火竜の堅殻,
0xb9c6d8@mhfdat-jp.bin,雌火竜の棘,
0xb9c6dc@mhfdat-jp.bin,雌火竜の上棘,
0xb9c6e0@mhfdat-jp.bin,桜火竜の鱗,
0xb9c6e4@mhfdat-jp.bin,桜火竜の上鱗,
0xb9c6e8@mhfdat-jp.bin,桜火竜の甲殻,
0xb9c6ec@mhfdat-jp.bin,桜火竜の堅殻,
0xb9c6f0@mhfdat-jp.bin,金火竜の上鱗,
0xb9c6f4@mhfdat-jp.bin,金火竜の堅殻,
0xb9c6f8@mhfdat-jp.bin,火竜の翼爪,
0xb9c6fc@mhfdat-jp.bin,火竜の骨髄,
0xb9c700@mhfdat-jp.bin,火竜の鱗,
0xb9c704@mhfdat-jp.bin,火竜の上鱗,
0xb9c708@mhfdat-jp.bin,火竜の逆鱗,
0xb9c70c@mhfdat-jp.bin,火竜の紅玉,
0xb9c710@mhfdat-jp.bin,火竜の甲殻,
0xb9c714@mhfdat-jp.bin,火竜の堅殻,
0xb9c718@mhfdat-jp.bin,火竜の尻尾,
0xb9c71c@mhfdat-jp.bin,火竜の翼膜,
0xb9c720@mhfdat-jp.bin,火竜の翼,
0xb9c724@mhfdat-jp.bin,蒼火竜の鱗,
0xb9c728@mhfdat-jp.bin,蒼火竜の上鱗,
0xb9c72c@mhfdat-jp.bin,蒼火竜の甲殻,
0xb9c730@mhfdat-jp.bin,蒼火竜の堅殻,
0xb9c734@mhfdat-jp.bin,蒼火竜の尻尾,
0xb9c738@mhfdat-jp.bin,蒼火竜の翼,
0xb9c73c@mhfdat-jp.bin,銀火竜の上鱗,
0xb9c740@mhfdat-jp.bin,銀火竜の堅殻,
0xb9c744@mhfdat-jp.bin,銀火竜の尻尾,
0xb9c748@mhfdat-jp.bin,銀火竜の翼膜,
0xb9c74c@mhfdat-jp.bin,銀火竜の翼,
0xb9c750@mhfdat-jp.bin,ブヨブヨした皮,
0xb9c754@mhfdat-jp.bin,真珠色の柔皮,
0xb9c758@mhfdat-jp.bin,アルビノの中落ち,
0xb9c75c@mhfdat-jp.bin,アルビノの霜降り,
0xb9c760@mhfdat-jp.bin,魅惑色の柔皮,
0xb9c764@mhfdat-jp.bin,魅惑色の翼膜,
0xb9c768@mhfdat-jp.bin,岩竜の甲殻,
0xb9c76c@mhfdat-jp.bin,岩竜の堅殻,
0xb9c770@mhfdat-jp.bin,岩竜の翼,
0xb9c774@mhfdat-jp.bin,鎧竜の骨髄,
0xb9c778@mhfdat-jp.bin,鎧竜の甲殻,
0xb9c77c@mhfdat-jp.bin,鎧竜の堅殻,
0xb9c780@mhfdat-jp.bin,鎧竜の頭殻,
0xb9c784@mhfdat-jp.bin,黒鎧竜の甲殻,
0xb9c788@mhfdat-jp.bin,黒鎧竜の堅殻,
0xb9c78c@mhfdat-jp.bin,黒鎧竜の頭殻,
0xb9c790@mhfdat-jp.bin,ねじれた角,
0xb9c794@mhfdat-jp.bin,上質なねじれた角,
0xb9c798@mhfdat-jp.bin,角竜の甲殻,
0xb9c79c@mhfdat-jp.bin,角竜の堅殻,
0xb9c7a0@mhfdat-jp.bin,角竜の背甲,
0xb9c7a4@mhfdat-jp.bin,角竜の堅甲,
0xb9c7a8@mhfdat-jp.bin,角竜の尻尾,
0xb9c7ac@mhfdat-jp.bin,角竜の牙,
0xb9c7b0@mhfdat-jp.bin,黒巻き角,
0xb9c7b4@mhfdat-jp.bin,黒角竜の甲殻,
0xb9c7b8@mhfdat-jp.bin,黒角竜の背甲,
0xb9c7bc@mhfdat-jp.bin,黒角竜の尻尾,
0xb9c7c0@mhfdat-jp.bin,黒角竜の堅殻,
0xb9c7c4@mhfdat-jp.bin,女王虫の尻尾,
0xb9c7c8@mhfdat-jp.bin,ランゴスタの甲殻,
0xb9c7cc@mhfdat-jp.bin,ランゴスタの堅殻,
0xb9c7d0@mhfdat-jp.bin,ランゴスタの羽,
0xb9c7d4@mhfdat-jp.bin,ランゴスタの薄羽,
0xb9c7d8@mhfdat-jp.bin,カンタロスの甲殻,
0xb9c7dc@mhfdat-jp.bin,カンタロスの頭,
0xb9c7e0@mhfdat-jp.bin,カンタロスの羽,
0xb9c7e4@mhfdat-jp.bin,カンタロスの薄羽,
0xb9c7e8@mhfdat-jp.bin,エビの小殻,
0xb9c7ec@mhfdat-jp.bin,エビの大殻,
0xb9c7f0@mhfdat-jp.bin,エビの巨大殻,
0xb9c7f4@mhfdat-jp.bin,アメザリの甲殻,
0xb9c7f8@mhfdat-jp.bin,真紅の角,
0xb9c7fc@mhfdat-jp.bin,一角竜の甲殻,
0xb9c800@mhfdat-jp.bin,一角竜の背甲,
0xb9c804@mhfdat-jp.bin,モノブロスハート,
0xb9c808@mhfdat-jp.bin,白銀の角,
