location,source,target
0xb7b8f4@mhfdat-jp.bin,"‾C05≪総合ショップ≫
‾C00から入手可能。",
0xb7b8f8@mhfdat-jp.bin,"‾C05≪調合≫
‾C00することで入手可能。",
0xb7b8fc@mhfdat-jp.bin,"‾C05≪総合ショップ≫
‾C00から入手可能。",
0xb7b900@mhfdat-jp.bin,"‾C05≪調合≫
‾C00することで入手可能。",
0xb7b904@mhfdat-jp.bin,"‾C05≪調合≫
‾C00することで入手可能。",
0xb7b908@mhfdat-jp.bin,"‾C05≪調合≫
‾C00することで入手可能。",
0xb7b90c@mhfdat-jp.bin,"‾C05≪調合≫
‾C00することで入手可能。",
0xb7b910@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や‾C05≪密林≫‾C00
での‾C05≪採取≫‾C00や‾C05≪フェスタ≫‾C00の
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b914@mhfdat-jp.bin,"昼の‾C05≪密林≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b918@mhfdat-jp.bin,"夜の‾C05≪密林≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b91c@mhfdat-jp.bin,"‾C05≪樹海≫≪塔≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b920@mhfdat-jp.bin,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b924@mhfdat-jp.bin,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b928@mhfdat-jp.bin,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。",
0xb7b92c@mhfdat-jp.bin,"‾C05≪沼地≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b930@mhfdat-jp.bin,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b934@mhfdat-jp.bin,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b938@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪砂漠≫‾C00で‾C05≪採取≫‾C00
することで入手可能。",
0xb7b93c@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b940@mhfdat-jp.bin,"‾C05≪砂漠≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b944@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b948@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b94c@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b950@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00で
‾C05≪採取≫‾C00することで入手可能。",
0xb7b954@mhfdat-jp.bin,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。",
0xb7b958@mhfdat-jp.bin,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。",
0xb7b95c@mhfdat-jp.bin,"‾C05≪沼地≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。",
0xb7b960@mhfdat-jp.bin,"‾C05≪密林≫≪樹海≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b964@mhfdat-jp.bin,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪フェスタ≫‾C00の‾C05≪調合屋≫‾C00
から入手可能。",
0xb7b968@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b96c@mhfdat-jp.bin,"夜の‾C05≪沼地≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b970@mhfdat-jp.bin,"‾C05≪雪山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪ＨＲ3以上≫‾C00の
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b974@mhfdat-jp.bin,"‾C05≪密林≫≪森丘≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b978@mhfdat-jp.bin,"‾C05≪火山≫≪砂漠≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b97c@mhfdat-jp.bin,"‾C05≪火山≫≪雪山≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b980@mhfdat-jp.bin,"‾C05≪火山≫≪塔≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b984@mhfdat-jp.bin,"‾C05≪密林≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b988@mhfdat-jp.bin,"‾C05≪火山≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b98c@mhfdat-jp.bin,"‾C05≪塔≫‾C00での‾C05≪採取≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b990@mhfdat-jp.bin,"‾C05≪密林≫≪潮島≫‾C00で
‾C05≪採取≫‾C00
することで入手可能。",
0xb7b994@mhfdat-jp.bin,"昼の‾C05≪密林≫≪潮島≫‾C00での
‾C05≪採取≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b998@mhfdat-jp.bin,"昼の‾C05≪密林≫≪潮島≫‾C00での
‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b99c@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫≪樹海≫‾C00で
‾C05≪採掘≫‾C00することで入手可能。",
0xb7b9a0@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9a4@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9a8@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9ac@mhfdat-jp.bin,"‾C05≪塔≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪ＨＲ3以上≫‾C00の
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9b0@mhfdat-jp.bin,"‾C05≪ＨＲ3以上≫‾C00の
‾C05≪密林≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9b4@mhfdat-jp.bin,"‾C05≪ＨＲ3以上≫‾C00の
‾C05≪火山≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9b8@mhfdat-jp.bin,"‾C05≪火山≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪ＨＲ3以上≫‾C00の
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9bc@mhfdat-jp.bin,dummy,
0xb7b9c0@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b9c4@mhfdat-jp.bin,"‾C05≪ＨＲ1〜2≫‾C00の
‾C05≪沼地≫‾C00での‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9c8@mhfdat-jp.bin,"‾C05≪ＨＲ3以上≫‾C00の
‾C05≪沼地≫≪雪山≫‾C00で
‾C05≪採掘≫‾C00することで入手可能。",
0xb7b9cc@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪調合≫
‾C00することで入手可能。",
0xb7b9d0@mhfdat-jp.bin,"夜の‾C05≪密林≫≪潮島≫‾C00での
‾C05≪採掘≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9d4@mhfdat-jp.bin,dummy,
0xb7b9d8@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪特定のクエスト≫‾C00で
‾C05≪採取≫‾C00することで入手可能。",
0xb7b9dc@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や
‾C05≪峡谷≫‾C00での‾C05≪採取≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9e0@mhfdat-jp.bin,"‾C05≪マイガーデン≫‾C00や‾C05≪特定の
クエスト≫‾C00での‾C05≪採取≫‾C00や
‾C05≪Ｎポイント交換≫‾C00から入手可能。",
0xb7b9e4@mhfdat-jp.bin,"‾C05≪精算アイテム≫
‾C02持ち帰り不可。",
0xb7b9e8@mhfdat-jp.bin,"‾C05≪広場≫‾C00の‾C05≪釣堀≫‾C00や
‾C05≪密林≫‾C00での‾C05≪釣り≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b9ec@mhfdat-jp.bin,"‾C05≪密林≫‾C00での‾C05≪釣り≫‾C00や
‾C05≪食材屋≫‾C00から入手可能。",
0xb7b9f0@mhfdat-jp.bin,"昼の‾C05≪密林≫‾C00で
‾C05≪釣り≫‾C00
することで入手可能。",
0xb7b9f4@mhfdat-jp.bin,"‾C05≪広場≫‾C00の‾C05≪釣堀≫‾C00や
‾C05≪密林≫‾C00での‾C05≪釣り≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b9f8@mhfdat-jp.bin,"昼の‾C05≪密林≫≪沼地≫‾C00での
‾C05≪釣り≫‾C00や
‾C05≪調合屋≫‾C00から入手可能。",
0xb7b9fc@mhfdat-jp.bin,"‾C05≪沼地≫≪樹海≫‾C00で
‾C05≪釣り≫‾C00
することで入手可能。",
0xb7ba00@mhfdat-jp.bin,"‾C05≪広場≫‾C00の‾C05≪釣堀≫‾C00や
‾C05≪樹海≫‾C00で
‾C05≪釣り≫‾C00することで入手可能。",
