location,source,target
0x17e520@mhfpac.bin,"Large<join at=""1565988"">Medium<join at=""1565992"">Small<join at=""1565996"">Auto",
0x17e530@mhfpac.bin,"Variable<join at=""1566004"">Fixed<join at=""1566008""><join at=""1566012"">",
0x17e540@mhfpac.bin,"ON<join at=""1566020"">OFF<join at=""1566024""><join at=""1566028"">",
0x17e550@mhfpac.bin,"ON<join at=""1566036"">OFF<join at=""1566040""><join at=""1566044"">",
0x17e560@mhfpac.bin,"ON<join at=""1566052"">OFF<join at=""1566056""><join at=""1566060"">",
0x17e570@mhfpac.bin,"TYPE 1<join at=""1566068"">TYPE 2<join at=""1566072""><join at=""1566076"">",
0x17e580@mhfpac.bin,"ON<join at=""1566084"">OFF<join at=""1566088""><join at=""1566092"">",
0x17e590@mhfpac.bin,"Context<join at=""1566100"">Icons<join at=""1566104""><join at=""1566108"">",
0x17e5a0@mhfpac.bin,"KEYBOARD<join at=""1566116"">PAD<join at=""1566120"">KEY/PAD<join at=""1566124"">",
0x17e5b0@mhfpac.bin,"OFF<join at=""1566132"">ON<join at=""1566136""><join at=""1566140"">",
0x17e5c0@mhfpac.bin,"OFF<join at=""1566148"">ON<join at=""1566152""><join at=""1566156"">",
0x17e5d0@mhfpac.bin,"OFF<join at=""1566164"">ON<join at=""1566168""><join at=""1566172"">",
0x17e5e0@mhfpac.bin,"<join at=""1566180""><join at=""1566184""><join at=""1566188"">",
0x17e5f0@mhfpac.bin,"<join at=""1566196""><join at=""1566200""><join at=""1566204"">",
0x17e600@mhfpac.bin,"NORMAL<join at=""1566212"">REVERSE1<join at=""1566216"">REVERSE2<join at=""1566220"">",
0x17e610@mhfpac.bin,"<join at=""1566228""><join at=""1566232""><join at=""1566236"">",
0x17e620@mhfpac.bin,"OFF<join at=""1566244"">ON<join at=""1566248""><join at=""1566252"">",
0x17e630@mhfpac.bin,"OFF<join at=""1566260"">ON<join at=""1566264""><join at=""1566268"">",
0x17e640@mhfpac.bin,"OFF<join at=""1566276"">ON<join at=""1566280""><join at=""1566284"">",
0x17e650@mhfpac.bin,"OFF<join at=""1566292"">Everyone<join at=""1566296"">Others<join at=""1566300"">Yourself",
0x17e660@mhfpac.bin,"TYPE 1<join at=""1566308"">TYPE 2<join at=""1566312""><join at=""1566316"">",
0x17e670@mhfpac.bin,"TYPE 1<join at=""1566324"">TYPE 2<join at=""1566328""><join at=""1566332"">",
0x17e680@mhfpac.bin,"ON<join at=""1566340"">OFF<join at=""1566344""><join at=""1566348"">",
0x17e690@mhfpac.bin,"ON<join at=""1566356"">OFF<join at=""1566360""><join at=""1566364"">",
0x17e6a0@mhfpac.bin,"ON<join at=""1566372"">OFF<join at=""1566376""><join at=""1566380"">",
0x17e6b0@mhfpac.bin,"<join at=""1566388""><join at=""1566392""><join at=""1566396"">",
0x17e6c0@mhfpac.bin,"ON<join at=""1566404"">OFF<join at=""1566408""><join at=""1566412"">",
0x17e6d0@mhfpac.bin,"OFF<join at=""1566420"">ON<join at=""1566424""><join at=""1566428"">",
0x17e6e0@mhfpac.bin,"OFF<join at=""1566436"">ON<join at=""1566440""><join at=""1566444"">",
0x17e6f0@mhfpac.bin,"OFF<join at=""1566452"">ON<join at=""1566456""><join at=""1566460"">",
0x17e700@mhfpac.bin,"OFF<join at=""1566468"">ON<join at=""1566472""><join at=""1566476"">",
0x17e710@mhfpac.bin,"<join at=""1566484""><join at=""1566488""><join at=""1566492"">",
0x17e720@mhfpac.bin,"<join at=""1566500""><join at=""1566504""><join at=""1566508"">",
0x17e730@mhfpac.bin,"<join at=""1566516""><join at=""1566520""><join at=""1566524"">",
0x17e740@mhfpac.bin,"<join at=""1566532""><join at=""1566536""><join at=""1566540"">",
0x17e750@mhfpac.bin,"ON<join at=""1566548"">OFF<join at=""1566552""><join at=""1566556"">",
0x17e760@mhfpac.bin,"<join at=""1566564""><join at=""1566568""><join at=""1566572"">",
0x17e770@mhfpac.bin,"OFF<join at=""1566580"">TYPE 1<join at=""1566584"">TYPE 2<join at=""1566588"">TYPE 3",
0x17e780@mhfpac.bin,"Name<join at=""1566596"">Player ID<join at=""1566600""><join at=""1566604"">",
0x17e790@mhfpac.bin,"<join at=""1566612""><join at=""1566616""><join at=""1566620"">",
0x17e7a0@mhfpac.bin,"ON<join at=""1566628"">OFF<join at=""1566632""><join at=""1566636"">",
0x17e7b0@mhfpac.bin,"ON<join at=""1566644"">OFF<join at=""1566648""><join at=""1566652"">",
0x17e7c0@mhfpac.bin,"ON<join at=""1566660"">OFF<join at=""1566664""><join at=""1566668"">",
0x17e7d0@mhfpac.bin,"ON<join at=""1566676"">OFF<join at=""1566680""><join at=""1566684"">",
0x17e7e0@mhfpac.bin,"<join at=""1566692""><join at=""1566696""><join at=""1566700"">",
0x17e7f0@mhfpac.bin,"<join at=""1566708""><join at=""1566712""><join at=""1566716"">",
0x17e800@mhfpac.bin,"ON<join at=""1566724"">OFF<join at=""1566728""><join at=""1566732"">",
0x17e810@mhfpac.bin,"ON<join at=""1566740"">OFF<join at=""1566744""><join at=""1566748"">",
0x17e820@mhfpac.bin,"OFF<join at=""1566756"">TYPE 1<join at=""1566760"">TYPE 2<join at=""1566764"">",
0x17e830@mhfpac.bin,"OFF<join at=""1566772"">ON<join at=""1566776""><join at=""1566780"">",
0x17e840@mhfpac.bin,"OFF<join at=""1566788"">ON<join at=""1566792""><join at=""1566796"">",
0x17e850@mhfpac.bin,"OFF<join at=""1566804"">ON<join at=""1566808""><join at=""1566812"">",
0x17e860@mhfpac.bin,"ON<join at=""1566820"">OFF<join at=""1566824""><join at=""1566828"">",
0x17e870@mhfpac.bin,"OFF<join at=""1566836"">TYPE 1<join at=""1566840"">TYPE 2<join at=""1566844"">",
0x17e880@mhfpac.bin,"ON<join at=""1566852"">OFF<join at=""1566856""><join at=""1566860"">",
0x17e890@mhfpac.bin,"ON<join at=""1566868"">OFF<join at=""1566872""><join at=""1566876"">",
0x17e8a0@mhfpac.bin,"OFF<join at=""1566884"">ON<join at=""1566888""><join at=""1566892"">",
0x17e8b0@mhfpac.bin,"OFF<join at=""1566900"">ON<join at=""1566904""><join at=""1566908"">",
0x17e8c0@mhfpac.bin,"‾C05OFF‾C00<join at=""1566916"">‾C05ON‾C00<join at=""1566920"">OFF<join at=""1566924"">ON",
0x17e8d0@mhfpac.bin,"ON<join at=""1566932"">OFF<join at=""1566936""><join at=""1566940"">",
0x17e8e0@mhfpac.bin,"Step Based<join at=""1566948"">Smooth 1<join at=""1566952"">Smooth 2<join at=""1566956"">",
0x17e8f0@mhfpac.bin,"<join at=""1566964""><join at=""1566968""><join at=""1566972"">",
0x17e900@mhfpac.bin,"TYPE 1<join at=""1566980"">TYPE 2<join at=""1566984""><join at=""1566988"">",
0x17e910@mhfpac.bin,"<join at=""1566996""><join at=""1567000""><join at=""1567004"">",
0x17e920@mhfpac.bin,"<join at=""1567012""><join at=""1567016""><join at=""1567020"">",
0x17e930@mhfpac.bin,"OFF<join at=""1567028"">ON<join at=""1567032""><join at=""1567036"">",
0x17e940@mhfpac.bin,"ON<join at=""1567044"">OFF<join at=""1567048""><join at=""1567052"">",
0x17e950@mhfpac.bin,"OFF<join at=""1567060"">ON<join at=""1567064""><join at=""1567068"">",
0x17e960@mhfpac.bin,"TYPE 1<join at=""1567076"">TYPE 2<join at=""1567080"">TYPE 3<join at=""1567084"">",
0x17e970@mhfpac.bin,"TYPE 1<join at=""1567092"">TYPE 2<join at=""1567096""><join at=""1567100"">",
