location,source,target
0x17f978@mhfpac.bin,"Quest Name:<join at=""1571196""><join at=""1571200""><join at=""1571204""><join at=""1571208"">Time:<join at=""1571212"">契約チケット：<join at=""1571216"">Main Reward:<join at=""1571220"">Sub-A Reward:<join at=""1571224"">Sub-B Reward:<join at=""1571228""><join at=""1571232"">Success:<join at=""1571236""><join at=""1571240""><join at=""1571244""><join at=""1571248"">Failure:<join at=""1571252""><join at=""1571256""><join at=""1571260""><join at=""1571264"">",
0x17f9c4@mhfpac.bin,"Quest Name:<join at=""1571272""><join at=""1571276""><join at=""1571280""><join at=""1571284"">Time:<join at=""1571288"">契約チケット：<join at=""1571292"">Reward　：<join at=""1571296""><join at=""1571300""><join at=""1571304""><join at=""1571308"">Success:<join at=""1571312""><join at=""1571316""><join at=""1571320""><join at=""1571324"">Failure:<join at=""1571328""><join at=""1571332""><join at=""1571336""><join at=""1571340"">",
0x17fa10@mhfpac.bin,"Quest Name:<join at=""1571348""><join at=""1571352""><join at=""1571356""><join at=""1571360"">Time:<join at=""1571364"">Success:<join at=""1571368""><join at=""1571372""><join at=""1571376""><join at=""1571380""><join at=""1571384""><join at=""1571388""><join at=""1571392""><join at=""1571396""><join at=""1571400""><join at=""1571404""><join at=""1571408""><join at=""1571412""><join at=""1571416"">",
0x17fa5c@mhfpac.bin,"Pioneer ：<join at=""1571424""><join at=""1571428""><join at=""1571432""><join at=""1571436""><join at=""1571440""><join at=""1571444""><join at=""1571448""><join at=""1571452""><join at=""1571456""><join at=""1571460""><join at=""1571464""><join at=""1571468""><join at=""1571472""><join at=""1571476""><join at=""1571480""><join at=""1571484"">Time Left:<join at=""1571488""><join at=""1571492"">",
0x17faa8@mhfpac.bin,"Pioneer ：<join at=""1571500""><join at=""1571504"">Main Objective:<join at=""1571508""><join at=""1571512""><join at=""1571516""><join at=""1571520""><join at=""1571524""><join at=""1571528""><join at=""1571532"">Area:<join at=""1571536""><join at=""1571540"">Season and Time:<join at=""1571544""><join at=""1571548""><join at=""1571552"">Conditions:<join at=""1571556""><join at=""1571560""><join at=""1571564""><join at=""1571568"">",
0x17faf4@mhfpac.bin,"Pioneer ：<join at=""1571576""><join at=""1571580""><join at=""1571584""><join at=""1571588"">Time:<join at=""1571592"">Contract:<join at=""1571596"">Main Reward:<join at=""1571600""><join at=""1571604""><join at=""1571608""><join at=""1571612"">Success:<join at=""1571616""><join at=""1571620""><join at=""1571624""><join at=""1571628"">Failure:<join at=""1571632""><join at=""1571636""><join at=""1571640""><join at=""1571644"">",
0x17fb40@mhfpac.bin,"Pioneer ：<join at=""1571652""><join at=""1571656"">マストオーダー：<join at=""1571660""><join at=""1571664""><join at=""1571668""><join at=""1571672""><join at=""1571676""><join at=""1571680""><join at=""1571684"">Area:<join at=""1571688""><join at=""1571692"">季節と時間:<join at=""1571696""><join at=""1571700""><join at=""1571704"">Conditions:<join at=""1571708""><join at=""1571712""><join at=""1571716""><join at=""1571720"">",
0x17fb8c@mhfpac.bin,"Pioneer ：<join at=""1571728""><join at=""1571732""><join at=""1571736""><join at=""1571740"">Time:<join at=""1571744"">Contract:<join at=""1571748"">Reward　：<join at=""1571752""><join at=""1571756""><join at=""1571760""><join at=""1571764"">Success:<join at=""1571768""><join at=""1571772""><join at=""1571776""><join at=""1571780"">Failure:<join at=""1571784""><join at=""1571788""><join at=""1571792""><join at=""1571796"">",
0x17fbd8@mhfpac.bin,"Quest Name:<join at=""1571804""><join at=""1571808""><join at=""1571812"">Goal：<join at=""1571816""><join at=""1571820""><join at=""1571824""><join at=""1571828"">Success:<join at=""1571832""><join at=""1571836""><join at=""1571840""><join at=""1571844"">Failure:<join at=""1571848""><join at=""1571852""><join at=""1571856""><join at=""1571860"">Time Left:<join at=""1571864""><join at=""1571868""><join at=""1571872"">",
0x17fc24@mhfpac.bin,"Contract:<join at=""1571880""><join at=""1571884""><join at=""1571888"">Time:<join at=""1571892""><join at=""1571896""><join at=""1571900"">Conditions:<join at=""1571904""><join at=""1571908""><join at=""1571912""><join at=""1571916""><join at=""1571920""><join at=""1571924""><join at=""1571928""><join at=""1571932""><join at=""1571936""><join at=""1571940""><join at=""1571944""><join at=""1571948"">",
0x17fc70@mhfpac.bin,"Contract:<join at=""1571956""><join at=""1571960""><join at=""1571964"">Time:<join at=""1571968""><join at=""1571972""><join at=""1571976"">Conditions:<join at=""1571980""><join at=""1571984""><join at=""1571988""><join at=""1571992""><join at=""1571996""><join at=""1572000""><join at=""1572004""><join at=""1572008""><join at=""1572012""><join at=""1572016""><join at=""1572020""><join at=""1572024"">",
0x17fcbc@mhfpac.bin,"Quest Name:<join at=""1572032""><join at=""1572036""><join at=""1572040""><join at=""1572044""><join at=""1572048""><join at=""1572052""><join at=""1572056""><join at=""1572060""><join at=""1572064""><join at=""1572068""><join at=""1572072""><join at=""1572076""><join at=""1572080""><join at=""1572084""><join at=""1572088""><join at=""1572092""><join at=""1572096""><join at=""1572100"">",
0x17fd08@mhfpac.bin,"Quest Name:<join at=""1572108""><join at=""1572112""><join at=""1572116""><join at=""1572120"">Time:<join at=""1572124"">Contract:<join at=""1572128"">Main Reward:<join at=""1572132"">Sub-A Reward:<join at=""1572136"">Sub-B Reward:<join at=""1572140"">Success P　：<join at=""1572144"">Success:<join at=""1572148""><join at=""1572152""><join at=""1572156""><join at=""1572160"">Failure:<join at=""1572164""><join at=""1572168""><join at=""1572172""><join at=""1572176"">",
0x17fd54@mhfpac.bin,"Quest Name:<join at=""1572184""><join at=""1572188"">Contract　　：<join at=""1572192""><join at=""1572196"">Conditions　：<join at=""1572200""><join at=""1572204""><join at=""1572208""><join at=""1572212"">Return Method ：<join at=""1572216""><join at=""1572220""><join at=""1572224""><join at=""1572228"">失敗条件　　：<join at=""1572232""><join at=""1572236""><join at=""1572240""><join at=""1572244""><join at=""1572248""><join at=""1572252"">",
0x17fda0@mhfpac.bin,"Quest Name:<join at=""1572260""><join at=""1572264"">Contract　　：<join at=""1572268""><join at=""1572272"">Conditions　：<join at=""1572276""><join at=""1572280""><join at=""1572284""><join at=""1572288"">Return Method ：<join at=""1572292""><join at=""1572296""><join at=""1572300""><join at=""1572304"">Fail Cond.　：<join at=""1572308""><join at=""1572312""><join at=""1572316""><join at=""1572320"">Time Left　　：<join at=""1572324""><join at=""1572328"">",
