location,source,target
0x17d3cc@mhfpac.bin,《落とし穴》といえど万能ではなく、どんな場所でも設置できるもんではない。そんなときには《シビレ罠》。時も場所も選ばない優れものじゃ！,
0x17d3d4@mhfpac.bin,火力の強い《肉焼きセット》があって、短時間で《こんがり肉》ができあがるらしい。世の中には便利なモノがあるものじゃ。,
0x17d3dc@mhfpac.bin,《３種調合》のいいところは、今まで《２種調合》を２回しなければできなかったものが、１回で可能になったところじゃ。,
0x17d3e4@mhfpac.bin,《狩猟笛》という武器で奏でられる旋律の種類は数多く、その効果も多種多様じゃ。店で売っている《楽譜》にはその効果が載っており、笛使いのハンター必携のモノのようじゃ。,
0x17d3ec@mhfpac.bin,世の中には、１つだけでは役に立たんが、３つ揃って初めて価値の出るものや、利用できるものがあるようじゃ。,
0x17d3f4@mhfpac.bin,≪なぞの骨≫と≪石ころ≫の２つを調合することで、≪ボロピッケル≫ができあがる。貧乏なときには知っておくと助かるぞ。,
0x17d3fc@mhfpac.bin,≪ババコンガ≫と呼ばれる、桃色の獣がおるんじゃが、いっつも器用に何かを尻尾に巻きつけとるんじゃよ。,
0x17d404@mhfpac.bin,≪回復薬≫と≪ハチミツ≫を調合することで、回復能力があがった≪回復薬グレート≫を作ることができる。,
0x17d40c@mhfpac.bin,モンスターの中には、≪尻尾≫や≪頭部≫、体の一部を斬り落とせるヤツがおるのじゃ。そういったところほど貴重な素材になるだで狙ってみてはどうかの。,
0x17d414@mhfpac.bin,メラルーの棲家には、人間たちから盗み取ったアイテムがたまっていることもあるようじゃ。やられっぱなしじゃくやしいのぉ。,
0x17d41c@mhfpac.bin,どんなに硬いモンスターにも有効な攻撃。それがタル爆弾じゃ！ただし取り扱いには、注意が必要じゃぞ！,
0x17d424@mhfpac.bin,巨大モンスターの攻撃はプレイヤーにとって脅威じゃが、ランポスなどの小型モンスターにしても同じことじゃ。逆手に利用してやれば、全滅に追いやることもできよう。,
0x17d42c@mhfpac.bin,≪大地の結晶≫と、≪にが虫≫を調合することで、≪抗菌石≫なるアイテムを作ることができる。覚えておくがよいぞ。,
0x17d434@mhfpac.bin,毒怪鳥≪ゲリョス≫という飛竜には、《閃光玉》は効かぬ。ヤツ自身が閃光を放つため、耐性があるようじゃな。,
0x17d43c@mhfpac.bin,≪ガノトトス≫と呼ばれ恐れられる水竜がおる。アヤツはな、カエルが好物なのじゃ。≪釣りカエル≫があれば豪快な一本釣りも夢ではないぞい。,
0x17d444@mhfpac.bin,≪にが虫≫と、≪ハチミツ≫の２つを調合することで、調合素材として使える≪増強剤≫の完成じゃ。,
0x17d44c@mhfpac.bin,≪アオキノコ≫と、≪不死虫≫の２つを調合することで、体力の上限を上げる、≪栄養剤≫の完成じゃ。,
0x17d454@mhfpac.bin,≪生命の粉≫と、≪竜の爪≫の２つを調合することで、範囲回復にも使用できる≪生命の粉塵≫の完成じゃ。,
0x17d45c@mhfpac.bin,≪鳴き袋≫と、≪爆薬≫の２つを調合することで、強烈な快音を発する≪音爆弾≫の完成じゃ。,
0x17d464@mhfpac.bin,≪増強剤≫と、≪生焼け肉≫の２つを調合することで、スタミナが減らなくなる≪強走薬≫の完成じゃ。,
0x17d46c@mhfpac.bin,≪竜の牙≫と、≪カラの実≫の２つを調合することで、ボウガンの弾となる≪ＬＶ２散弾≫の完成じゃ。,
0x17d474@mhfpac.bin,≪ハレツアロワナ≫と、≪カラ骨【小】≫の２つを調合することで、ボウガンの弾となる≪ＬＶ２徹甲榴弾≫の完成じゃ。,
0x17d47c@mhfpac.bin,≪竜の爪≫と、≪カラ骨【小】≫の２つを調合することで、ボウガンの弾となる≪ＬＶ２拡散弾≫の完成じゃ。,
0x17d484@mhfpac.bin,≪火薬草≫と≪カラの実≫の２つを調合することで、ボウガンの弾となる≪火炎弾≫の完成じゃ。,
0x17d48c@mhfpac.bin,≪キレアジ≫と≪カラの実≫の２つを調合することで、ボウガンの弾となる≪水冷弾≫の完成じゃ。,
0x17d494@mhfpac.bin,≪光蟲≫と≪カラの実≫の２つを調合することで、ボウガンの弾となる≪電撃弾≫の完成じゃ。,
0x17d49c@mhfpac.bin,モンスターがある特別な行動をするとその場に、なにかを落とすことがある。拾ってみると価値あるものが多いようじゃぞ。,
0x17d4a4@mhfpac.bin,世の中には肉以外のものも焼ける器具があるらしいのじゃ。こんがり焼けた魚とか食べてみたいものじゃ。,
0x17d4ac@mhfpac.bin,メラルーが背中にしょってるものを、なにかの拍子で、落とすことがあるようじゃ。中に何がはいっとるのか興味があるのう。,
0x17d4b4@mhfpac.bin,昼と夜とで、生態系というのはガラリとかわるものじゃ。昼にあったからといって夜でも同じ場所で同じものが、手に入るわけではないぞい。,
0x17d4bc@mhfpac.bin,《繁殖期》には、その名のとおりモンスターたちも《卵》を産み落とす季節なんじゃ。,
0x17d4c4@mhfpac.bin,≪石ころ≫と≪ネンチャク草≫を調合することで、いろんな玉の素材となる≪素材玉≫の完成じゃ。,
0x17d4cc@mhfpac.bin,≪ペイントの実≫と、≪ネンチャク草≫を調合することで、ターゲットの位置がわかる≪ペイントボール≫の完成じゃ。,
0x17d4d4@mhfpac.bin,≪落陽草≫と、≪ハチミツ≫の２つを調合することで、スタミナを回復する≪元気ドリンコ≫の完成じゃ。,
0x17d4dc@mhfpac.bin,≪にが虫≫は≪トウガラシ≫と調合すると《ホットドリンク》、≪氷結晶≫と調合すると《クーラードリンク》になる。不思議じゃの。,
0x17d4e4@mhfpac.bin,≪空きビン≫と、≪ニトロダケ≫の２つを調合することで、矢の威力を上げられる≪強撃ビン≫の完成じゃ。,
0x17d4ec@mhfpac.bin,≪空きビン≫と、≪眠魚≫の２つを調合することで、矢に睡眠効果を付加できる≪睡眠ビン≫の完成じゃ。,
0x17d4f4@mhfpac.bin,力押しするだけが狩りの方法ではない。≪生肉≫で飛竜をおびき寄せて≪シビレ罠≫でシビレさせる！こんなアイテム戦術も覚えていくのじゃぞ。,
0x17d4fc@mhfpac.bin,武器というものには、素材の力が影響するものもあるのじゃ。毒の素材から毒の武器、ってな具合にの。,
0x17d504@mhfpac.bin,鉱石というやつは、≪崖≫や≪巣穴≫、≪洞窟≫などで良くとれるもんじゃ。≪ピッケル≫が無ければ採掘できぬがな。,
0x17d50c@mhfpac.bin,空中にうっすらと、光りが舞うポイントには≪虫≫がおる。そんな場所では迷いなく≪虫あみ≫を使ってみることじゃ。,
0x17d514@mhfpac.bin,メラルーがいる地域には棲家と呼ばれる場所が、いたるところにある。アイテムを盗まれてもそこに行けば、取り戻せるかもしれぬぞい。,
0x17d51c@mhfpac.bin,"≪素材玉≫と≪光蟲≫の２つを調合することで、
強烈な閃光を発する≪閃光玉≫の完成じゃ。",
0x17d524@mhfpac.bin,≪ニトロダケ≫と、≪火薬草≫の２つを調合することで、強力な爆弾を作るための≪爆薬≫の完成じゃ。,
0x17d52c@mhfpac.bin,≪サボテンの花≫と、≪にが虫≫の２つを調合することで、体力回復と解毒をかねた≪漢方薬≫の完成じゃ。,
0x17d534@mhfpac.bin,≪不死虫≫と、≪竜の牙≫の２つを調合することで、調合素材として重宝する≪生命の粉≫ができあがるぞい！,
0x17d53c@mhfpac.bin,≪ハリの実≫と、≪カラの実≫の２つを調合することで、ボウガンの弾となる≪ＬＶ２通常弾≫の完成じゃ。,
0x17d544@mhfpac.bin,≪毒テングダケ≫と、≪カラの実≫の２つを調合することで、ボウガンの弾となる≪ＬＶ１毒弾≫の完成じゃ。,
0x17d54c@mhfpac.bin,"今日もいい天気じゃな。
なに？モンスターが怖くて先に進めないと？
だらしがないのぉ〜。
おぬしはそれでもハンターか？",
0x17d554@mhfpac.bin,"仕方ないのぉ〜。
ワシがなんとかしてやろう…。
んそっそうじゃ！",
0x17d55c@mhfpac.bin,アイルーはゼニーが何より大好物なはずじゃ。ワシがこの≪お守り≫をくれてやろう。このお守りは不思議な事にお金のニオイのするお守りじゃ。,
0x17d564@mhfpac.bin,これがあれば、力尽きたとしても一度くらいなら奴らを騙してキャンプまで運ばせる事ができるはずじゃ！,
0x17d56c@mhfpac.bin,"まぁ≪タダ≫という訳にはいかんなぁ・・・・
なぁ？わかるか？
人に頼みごとをするのじゃからな。",
0x17d574@mhfpac.bin,お心添えをしますか？,
0x17d57c@mhfpac.bin,"なんじゃ、わからん奴じゃの。
せっかくワシが親切で助けてやろうと言うておるのに。",
0x17d584@mhfpac.bin,ホイ来た！話の分かるヤツじゃ！,
0x17d58c@mhfpac.bin,１度はアイルーを騙せるかもしれんが２回は通じないはずじゃ。効き目は１回きりじゃ。気をつけるんじゃぞ。,
0x17d594@mhfpac.bin,"がんばれや！期待しとるぞ…
ねむいのぉ〜。",
0x17d59c@mhfpac.bin,"人に全部頼ろうとするんじゃない！
早くいかんか！",
0x17d5a4@mhfpac.bin,おっと、おぬし≪||≫を５枚持っとるようではないか。,
0x17d5ac@mhfpac.bin,おっと、おぬし≪||≫を５枚持っとるようではないか。,
0x17d5b4@mhfpac.bin,うむうむ、闘技会のモノから聞いておるぞい。ほれ、この≪イイモノ≫と交換してやろう！,
0x17d5bc@mhfpac.bin,見た目によらず、なかなかのやり手のようじゃな。闘技会のモノから聞いておるで、コイツと交換してやろう！,
0x17d5c4@mhfpac.bin,"！？
せっかく≪イイモノ≫をやろうと思うたが、今のおぬしでは持ちきれぬようじゃ。残念じゃが渡したくても渡せぬわい…。",
0x17d5cc@mhfpac.bin,"！？
ワシのやさしさで≪イイモノ≫をやろうと思うたが、今のおぬしでは持ちきれぬではないか！！出直してくるのじゃ。",
