location,source,target
0x46e214@mhfdat-jp.bin,ボーンＳヘルム,
0x46e218@mhfdat-jp.bin,ボーンＳキャップ,
0x46e21c@mhfdat-jp.bin,ランポスＳヘルム,
0x46e220@mhfdat-jp.bin,ランポスＳキャップ,
0x46e224@mhfdat-jp.bin,バトルＳヘルム,
0x46e228@mhfdat-jp.bin,バトルＳキャップ,
0x46e22c@mhfdat-jp.bin,ランゴＳヘルム,
0x46e230@mhfdat-jp.bin,ランゴＳキャップ,
0x46e234@mhfdat-jp.bin,タロスＳヘルム,
0x46e238@mhfdat-jp.bin,タロスＳキャップ,
0x46e23c@mhfdat-jp.bin,ハイメタＳヘルム,
0x46e240@mhfdat-jp.bin,ハイメタＳキャップ,
0x46e244@mhfdat-jp.bin,ゲネポスＳヘルム,
0x46e248@mhfdat-jp.bin,ゲネポスＳキャップ,
0x46e24c@mhfdat-jp.bin,クックＳヘルム,
0x46e250@mhfdat-jp.bin,クックＳキャップ,
0x46e254@mhfdat-jp.bin,イーオスＳヘルム,
0x46e258@mhfdat-jp.bin,イーオスＳキャップ,
0x46e25c@mhfdat-jp.bin,ゲリョスＳヘルム,
0x46e260@mhfdat-jp.bin,ゲリョスＳキャップ,
0x46e264@mhfdat-jp.bin,ガレオスＳヘルム,
0x46e268@mhfdat-jp.bin,ガレオスＳキャップ,
0x46e26c@mhfdat-jp.bin,レイアＳヘルム,
0x46e270@mhfdat-jp.bin,レイアＳキャップ,
0x46e274@mhfdat-jp.bin,フルフルＳヘルム,
0x46e278@mhfdat-jp.bin,フルフルＳキャップ,
0x46e27c@mhfdat-jp.bin,レウスＳヘルム,
0x46e280@mhfdat-jp.bin,レウスＳキャップ,
0x46e284@mhfdat-jp.bin,ガノスＳヘルム,
0x46e288@mhfdat-jp.bin,ガノスＳキャップ,
0x46e28c@mhfdat-jp.bin,バサルＳヘルム,
0x46e290@mhfdat-jp.bin,バサルＳキャップ,
0x46e294@mhfdat-jp.bin,ディアブロＳヘルム,
0x46e298@mhfdat-jp.bin,ディアブロＳキャップ,
0x46e29c@mhfdat-jp.bin,モノブロスＳヘルム,
0x46e2a0@mhfdat-jp.bin,モノブロスＳキャップ,
0x46e2a4@mhfdat-jp.bin,グラビドＳヘルム,
0x46e2a8@mhfdat-jp.bin,グラビドＳキャップ,
0x46e2ac@mhfdat-jp.bin,忍の面・天,
0x46e2b0@mhfdat-jp.bin,忍の面・地,
0x46e2b4@mhfdat-jp.bin,ギルドガードロポス紅,
0x46e2b8@mhfdat-jp.bin,ギルドガードマスク紅,
0x46e2bc@mhfdat-jp.bin,ギルドガードハット紅,
0x46e2c0@mhfdat-jp.bin,ギルドガードピアス紅,
0x46e2c4@mhfdat-jp.bin,暁丸・覇【兜】,
0x46e2c8@mhfdat-jp.bin,曙丸・覇【烏帽子】,
0x46e2cc@mhfdat-jp.bin,凛・覇【鉢金】,
0x46e2d0@mhfdat-jp.bin,艶・覇【鉢金】,
0x46e2d4@mhfdat-jp.bin,ドラゴンＳヘッド,
0x46e2d8@mhfdat-jp.bin,ドラゴンＳフェイス,
0x46e2dc@mhfdat-jp.bin,ザザミヘルム,
0x46e2e0@mhfdat-jp.bin,ザザミキャップ,
0x46e2e4@mhfdat-jp.bin,ザザミＵヘルム,
0x46e2e8@mhfdat-jp.bin,ザザミＵキャップ,
0x46e2ec@mhfdat-jp.bin,ザザミＳヘルム,
0x46e2f0@mhfdat-jp.bin,ザザミＳキャップ,
0x46e2f4@mhfdat-jp.bin,コンガヘルム,
0x46e2f8@mhfdat-jp.bin,コンガキャップ,
0x46e2fc@mhfdat-jp.bin,コンガＵヘルム,
0x46e300@mhfdat-jp.bin,コンガＵキャップ,
0x46e304@mhfdat-jp.bin,コンガＳヘルム,
0x46e308@mhfdat-jp.bin,コンガＳキャップ,
0x46e30c@mhfdat-jp.bin,ブランゴヘルム,
0x46e310@mhfdat-jp.bin,ブランゴキャップ,
0x46e314@mhfdat-jp.bin,ブランゴＵヘルム,
0x46e318@mhfdat-jp.bin,ブランゴＵキャップ,
0x46e31c@mhfdat-jp.bin,ブランゴＳヘルム,
0x46e320@mhfdat-jp.bin,ブランゴＳキャップ,
0x46e324@mhfdat-jp.bin,ギザミヘルム,
0x46e328@mhfdat-jp.bin,ギザミキャップ,
0x46e32c@mhfdat-jp.bin,ギザミＵヘルム,
0x46e330@mhfdat-jp.bin,ギザミＵキャップ,
0x46e334@mhfdat-jp.bin,ギザミＳヘルム,
0x46e338@mhfdat-jp.bin,ギザミＳキャップ,
0x46e33c@mhfdat-jp.bin,キリンホーン,
0x46e340@mhfdat-jp.bin,キリンコルノ,
0x46e344@mhfdat-jp.bin,キリンＳホーン,
0x46e348@mhfdat-jp.bin,キリンＳコルノ,
0x46e34c@mhfdat-jp.bin,クシャナアンク,
0x46e350@mhfdat-jp.bin,クシャナスーラ,
0x46e354@mhfdat-jp.bin,ミヅハ【烏帽子】,
0x46e358@mhfdat-jp.bin,トヨタマ【烏帽子】,
0x46e35c@mhfdat-jp.bin,エンプレスセクター,
0x46e360@mhfdat-jp.bin,エンプレスマスク,
0x46e364@mhfdat-jp.bin,金剛【兜】,
0x46e368@mhfdat-jp.bin,不動【兜】,
0x46e36c@mhfdat-jp.bin,カイザークラウン,
0x46e370@mhfdat-jp.bin,カイザーマスク,
0x46e374@mhfdat-jp.bin,夜叉【御面】,
0x46e378@mhfdat-jp.bin,修羅【御面】,
0x46e37c@mhfdat-jp.bin,金色ノ添髪,
0x46e380@mhfdat-jp.bin,黒子ノ面隠,
0x46e384@mhfdat-jp.bin,ミラルーツヘッド,
0x46e388@mhfdat-jp.bin,ミラルーツフェイス,
0x46e38c@mhfdat-jp.bin,クロオビＳヘルム,
0x46e390@mhfdat-jp.bin,ギアノスフェイク,
0x46e394@mhfdat-jp.bin,ガブラスフェイク,
0x46e398@mhfdat-jp.bin,ギルドナイトフェザー,
0x46e39c@mhfdat-jp.bin,ギルドナイトマスク,
0x46e3a0@mhfdat-jp.bin,メイドカチューシャ,
0x46e3a4@mhfdat-jp.bin,プライベートグラス,
0x46e3a8@mhfdat-jp.bin,ホワイトピアス,
0x46e3ac@mhfdat-jp.bin,ギルドガードロポス蒼,
0x46e3b0@mhfdat-jp.bin,ギルドガードマスク蒼,
0x46e3b4@mhfdat-jp.bin,ギルドガードハット蒼,
0x46e3b8@mhfdat-jp.bin,ギルドガードピアス蒼,
0x46e3bc@mhfdat-jp.bin,Ｋ・ロブスタキャップ,
0x46e3c0@mhfdat-jp.bin,技のピアス,
0x46e3c4@mhfdat-jp.bin,力のピアス,
0x46e3c8@mhfdat-jp.bin,命のピアス,
0x46e3cc@mhfdat-jp.bin,名人のピアス,
0x46e3d0@mhfdat-jp.bin,職人のピアス,
0x46e3d4@mhfdat-jp.bin,凄腕のピアス,
0x46e3d8@mhfdat-jp.bin,強運のピアス,
0x46e3dc@mhfdat-jp.bin,悪運のピアス,
0x46e3e0@mhfdat-jp.bin,護人のピアス,
0x46e3e4@mhfdat-jp.bin,勇者のピアス,
0x46e3e8@mhfdat-jp.bin,Ｆヘッド00,
0x46e3ec@mhfdat-jp.bin,Ｆヘッド01,
0x46e3f0@mhfdat-jp.bin,フレアーピアス,
0x46e3f4@mhfdat-jp.bin,クックイヤーカフス,
0x46e3f8@mhfdat-jp.bin,クックイヤリング,
0x46e3fc@mhfdat-jp.bin,クックＵヘルム,
0x46e400@mhfdat-jp.bin,クックＵキャップ,
0x46e404@mhfdat-jp.bin,ヒプノヘルム,
0x46e408@mhfdat-jp.bin,ヒプノキャップ,
0x46e40c@mhfdat-jp.bin,ヒプノＵヘルム,
0x46e410@mhfdat-jp.bin,ヒプノＵキャップ,
0x46e414@mhfdat-jp.bin,ラヴァヘルム,
0x46e418@mhfdat-jp.bin,ラヴァキャップ,
0x46e41c@mhfdat-jp.bin,ラヴァＳヘルム,
0x46e420@mhfdat-jp.bin,ラヴァＳキャップ,
0x46e424@mhfdat-jp.bin,ギアノスＵヘルム,
0x46e428@mhfdat-jp.bin,ギアノスＵキャップ,
0x46e42c@mhfdat-jp.bin,しろねこ服マスク,
0x46e430@mhfdat-jp.bin,くろねこ服マスク,
0x46e434@mhfdat-jp.bin,きんねこ服マスク,
0x46e438@mhfdat-jp.bin,ゴシックピアス,
0x46e43c@mhfdat-jp.bin,ゴシックＦピアス,
0x46e440@mhfdat-jp.bin,ベイルイヤリング,
0x46e444@mhfdat-jp.bin,コムラドヘルム【猩】,
0x46e448@mhfdat-jp.bin,ジストレルヘッド,
0x46e44c@mhfdat-jp.bin,デュオヘルム,
0x46e450@mhfdat-jp.bin,スマートヘッド,
0x46e454@mhfdat-jp.bin,ストレングスヘッド,
0x46e458@mhfdat-jp.bin,ブートアップヘッド,
0x46e45c@mhfdat-jp.bin,ユウェネスヘッド,
0x46e460@mhfdat-jp.bin,欠番,
0x46e464@mhfdat-jp.bin,欠番,
0x46e468@mhfdat-jp.bin,エアリアルヘッド,
0x46e46c@mhfdat-jp.bin,ジストヘッド,
0x46e470@mhfdat-jp.bin,欠番,
0x46e474@mhfdat-jp.bin,エクストラヘッド,
0x46e478@mhfdat-jp.bin,ウナペルトヘッド,
0x46e47c@mhfdat-jp.bin,キューラーヘッド,
0x46e480@mhfdat-jp.bin,欠番,
0x46e484@mhfdat-jp.bin,欠番,
0x46e488@mhfdat-jp.bin,ラフねこ服マスク,
0x46e48c@mhfdat-jp.bin,レックスヘルム,
0x46e490@mhfdat-jp.bin,レックスキャップ,
0x46e494@mhfdat-jp.bin,レックスＳヘルム,
0x46e498@mhfdat-jp.bin,レックスＳキャップ,
0x46e49c@mhfdat-jp.bin,パピメルテスタ,
0x46e4a0@mhfdat-jp.bin,パピメルカブト,
0x46e4a4@mhfdat-jp.bin,パピメルＳテスタ,
0x46e4a8@mhfdat-jp.bin,パピメルＳカブト,
0x46e4ac@mhfdat-jp.bin,チャチャブーフェイク,
0x46e4b0@mhfdat-jp.bin,フェロウクレスト,
0x46e4b4@mhfdat-jp.bin,常連のピアス,
0x46e4b8@mhfdat-jp.bin,猟団員の証【耐】,
0x46e4bc@mhfdat-jp.bin,狩人のピアス【運搬】,
0x46e4c0@mhfdat-jp.bin,狩人のピアス【釣師】,
0x46e4c4@mhfdat-jp.bin,猟団員の証【鉄壁】,
0x46e4c8@mhfdat-jp.bin,メルホアＵフロール,
0x46e4cc@mhfdat-jp.bin,マカルパＵフード,
0x46e4d0@mhfdat-jp.bin,ビストロＵキャップ,
0x46e4d4@mhfdat-jp.bin,オウビートテスタ,
0x46e4d8@mhfdat-jp.bin,オウビートカブト,
0x46e4dc@mhfdat-jp.bin,オウビートＳテスタ,
0x46e4e0@mhfdat-jp.bin,オウビートＳカブト,
0x46e4e4@mhfdat-jp.bin,デスギアゲヒル,
0x46e4e8@mhfdat-jp.bin,デスギアゼレ,
0x46e4ec@mhfdat-jp.bin,デスギアＳゲヒル,
0x46e4f0@mhfdat-jp.bin,デスギアＳゼレ,
0x46e4f4@mhfdat-jp.bin,マフモフフード,
0x46e4f8@mhfdat-jp.bin,マフモフＳフード,
0x46e4fc@mhfdat-jp.bin,アカムトサクパケ,
0x46e500@mhfdat-jp.bin,アカムトサクイマキ,
0x46e504@mhfdat-jp.bin,クシャナＦアンク,
0x46e508@mhfdat-jp.bin,クシャナＦスーラ,
0x46e50c@mhfdat-jp.bin,カイザーＦクラウン,
0x46e510@mhfdat-jp.bin,カイザーＦマスク,
0x46e514@mhfdat-jp.bin,ミヅハ魁【烏帽子】,
0x46e518@mhfdat-jp.bin,トヨタマ魁【烏帽子】,
0x46e51c@mhfdat-jp.bin,金剛・魁【兜】,
0x46e520@mhfdat-jp.bin,不動・魁【兜】,
0x46e524@mhfdat-jp.bin,夜叉・魁【御面】,
0x46e528@mhfdat-jp.bin,修羅・魁【御面】,
0x46e52c@mhfdat-jp.bin,エンプレスＦセクター,
0x46e530@mhfdat-jp.bin,エンプレスＦマスク,
0x46e534@mhfdat-jp.bin,金色ノ添髪・魁,
0x46e538@mhfdat-jp.bin,黒子ノ面隠・魁,
0x46e53c@mhfdat-jp.bin,ガルルガＦヘルム,
0x46e540@mhfdat-jp.bin,ガルルガＦキャップ,
0x46e544@mhfdat-jp.bin,クシャナＦアンク,
0x46e548@mhfdat-jp.bin,クシャナＦスーラ,
0x46e54c@mhfdat-jp.bin,カイザーＦクラウン,
0x46e550@mhfdat-jp.bin,カイザーＦマスク,
0x46e554@mhfdat-jp.bin,ミヅハ魁【烏帽子】,
0x46e558@mhfdat-jp.bin,トヨタマ魁【烏帽子】,
0x46e55c@mhfdat-jp.bin,金剛・魁【兜】,
0x46e560@mhfdat-jp.bin,不動・魁【兜】,
0x46e564@mhfdat-jp.bin,夜叉・魁【御面】,
0x46e568@mhfdat-jp.bin,修羅・魁【御面】,
0x46e56c@mhfdat-jp.bin,エンプレスＦセクター,
0x46e570@mhfdat-jp.bin,エンプレスＦマスク,
0x46e574@mhfdat-jp.bin,金色ノ添髪・魁,
0x46e578@mhfdat-jp.bin,黒子ノ面隠・魁,
0x46e57c@mhfdat-jp.bin,ガルルガＦヘルム,
0x46e580@mhfdat-jp.bin,ガルルガＦキャップ,
0x46e584@mhfdat-jp.bin,ラヴァＵヘルム,
0x46e588@mhfdat-jp.bin,ラヴァＵキャップ,
0x46e58c@mhfdat-jp.bin,ホワイトメタルピアス,
0x46e590@mhfdat-jp.bin,セレストピアス,
0x46e594@mhfdat-jp.bin,シエルイヤリング,
0x46e598@mhfdat-jp.bin,コムラダヘルム【赤】,
0x46e59c@mhfdat-jp.bin,コムラダヘルム【青】,
0x46e5a0@mhfdat-jp.bin,コムラダヘルム【緑】,
0x46e5a4@mhfdat-jp.bin,コムラダヘルム【橙】,
0x46e5a8@mhfdat-jp.bin,ケルビフェイク,
0x46e5ac@mhfdat-jp.bin,サンタ帽,
0x46e5b0@mhfdat-jp.bin,セフティＳピアス,
0x46e5b4@mhfdat-jp.bin,セフティＵピアス,
0x46e5b8@mhfdat-jp.bin,セフティピアス,
0x46e5bc@mhfdat-jp.bin,セフティＦピアス,
0x46e5c0@mhfdat-jp.bin,トリビュートピアス,
0x46e5c4@mhfdat-jp.bin,ダミー,
0x46e5c8@mhfdat-jp.bin,ダミー,
0x46e5cc@mhfdat-jp.bin,エスピナゲヒル,
0x46e5d0@mhfdat-jp.bin,エスピナアゼレ,
0x46e5d4@mhfdat-jp.bin,エスピナＦゲヒル,
0x46e5d8@mhfdat-jp.bin,エスピナＦアゼレ,
0x46e5dc@mhfdat-jp.bin,アスールヘッド,
0x46e5e0@mhfdat-jp.bin,アスールウィッグ,
0x46e5e4@mhfdat-jp.bin,アメザリヘッド,
0x46e5e8@mhfdat-jp.bin,アメザリキャップ,
0x46e5ec@mhfdat-jp.bin,プロミスヘッド【白】,
0x46e5f0@mhfdat-jp.bin,プロミスヘッド【青】,
0x46e5f4@mhfdat-jp.bin,プロミスヘッド【紫】,
0x46e5f8@mhfdat-jp.bin,プロミスヘッド【黄】,
0x46e5fc@mhfdat-jp.bin,ブリスヘッド【白】,
0x46e600@mhfdat-jp.bin,ブリスヘッド【青】,
0x46e604@mhfdat-jp.bin,ブリスヘッド【紫】,
0x46e608@mhfdat-jp.bin,ブリスヘッド【黄】,
0x46e60c@mhfdat-jp.bin,ブリスＦヘッド【白】,
0x46e610@mhfdat-jp.bin,ブリスＦヘッド【青】,
0x46e614@mhfdat-jp.bin,ブリスＦヘッド【紫】,
0x46e618@mhfdat-jp.bin,ブリスＦヘッド【黄】,
0x46e61c@mhfdat-jp.bin,ロジウェアヘッド,
0x46e620@mhfdat-jp.bin,エスピナスフェイク,
0x46e624@mhfdat-jp.bin,ノワールヘッド,
0x46e628@mhfdat-jp.bin,バトルキャップSP青,
0x46e62c@mhfdat-jp.bin,バトルキャップSP黄,
0x46e630@mhfdat-jp.bin,バトルキャップSP紫,
0x46e634@mhfdat-jp.bin,レイアヘルムSP青,
0x46e638@mhfdat-jp.bin,レイアヘルムSP赤,
0x46e63c@mhfdat-jp.bin,レイアヘルムSP黒,
0x46e640@mhfdat-jp.bin,フルフルヘルムSP青,
0x46e644@mhfdat-jp.bin,フルフルヘルムSP緑,
0x46e648@mhfdat-jp.bin,フルフルヘルムSP黒,
0x46e64c@mhfdat-jp.bin,エスピナヘルムSP赤,
0x46e650@mhfdat-jp.bin,エスピナヘルムSP青,
0x46e654@mhfdat-jp.bin,エスピナヘルムSP黄,
0x46e658@mhfdat-jp.bin,エスピナキャップSP赤,
0x46e65c@mhfdat-jp.bin,エスピナキャップSP青,
0x46e660@mhfdat-jp.bin,エスピナキャップSP黄,
0x46e664@mhfdat-jp.bin,ノワールピアス,
0x46e668@mhfdat-jp.bin,ガーディヘルムSP白,
0x46e66c@mhfdat-jp.bin,ガーディヘルムSP黒,
0x46e670@mhfdat-jp.bin,ガーディヘルムSP紫,
0x46e674@mhfdat-jp.bin,ヒーラーグラスSP青,
0x46e678@mhfdat-jp.bin,ヒーラーグラスSP白,
0x46e67c@mhfdat-jp.bin,ヒーラーグラスSP黄,
0x46e680@mhfdat-jp.bin,マフモフフードSP赤,
0x46e684@mhfdat-jp.bin,マフモフフードSP黄,
0x46e688@mhfdat-jp.bin,マフモフフードSP紫,
0x46e68c@mhfdat-jp.bin,バサルキャップSP赤,
0x46e690@mhfdat-jp.bin,バサルキャップSP黒,
0x46e694@mhfdat-jp.bin,バサルキャップSP黄,
0x46e698@mhfdat-jp.bin,アプカルヘルム,
0x46e69c@mhfdat-jp.bin,アプカルキャップ,
0x46e6a0@mhfdat-jp.bin,ゴスペルヘルム,
0x46e6a4@mhfdat-jp.bin,ゴスペルキャップ,
0x46e6a8@mhfdat-jp.bin,エスピナＵゲヒル,
0x46e6ac@mhfdat-jp.bin,エスピナＵアゼレ,
0x46e6b0@mhfdat-jp.bin,ブランゴヘルムSP黄,
0x46e6b4@mhfdat-jp.bin,ブランゴヘルムSP青,
0x46e6b8@mhfdat-jp.bin,ブランゴヘルムSP黒,
0x46e6bc@mhfdat-jp.bin,金色ノ添髪SP白,
0x46e6c0@mhfdat-jp.bin,金色ノ添髪SP紫,
0x46e6c4@mhfdat-jp.bin,金色ノ添髪SP緑,
0x46e6c8@mhfdat-jp.bin,グラビドキャップSP緑,
0x46e6cc@mhfdat-jp.bin,グラビドキャップSP紫,
0x46e6d0@mhfdat-jp.bin,グラビドキャップSP赤,
0x46e6d4@mhfdat-jp.bin,フェロウビコーヌ,
0x46e6d8@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6dc@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6e0@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6e4@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6e8@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6ec@mhfdat-jp.bin,祭のあとに【勝ち猫】,
0x46e6f0@mhfdat-jp.bin,アクラヘルム,
0x46e6f4@mhfdat-jp.bin,アクラヘルム黄,
0x46e6f8@mhfdat-jp.bin,アクラヘルム蒼,
0x46e6fc@mhfdat-jp.bin,アクラヘルム紅,
0x46e700@mhfdat-jp.bin,アクラキャップ,
0x46e704@mhfdat-jp.bin,アクラキャップ黄,
0x46e708@mhfdat-jp.bin,アクラキャップ蒼,
0x46e70c@mhfdat-jp.bin,アクラキャップ紅,
0x46e710@mhfdat-jp.bin,アクラＦヘルム,
0x46e714@mhfdat-jp.bin,アクラＦヘルム黄,
0x46e718@mhfdat-jp.bin,アクラＦヘルム蒼,
0x46e71c@mhfdat-jp.bin,アクラＦヘルム紅,
0x46e720@mhfdat-jp.bin,アクラＦキャップ,
0x46e724@mhfdat-jp.bin,アクラＦキャップ黄,
0x46e728@mhfdat-jp.bin,アクラＦキャップ蒼,
0x46e72c@mhfdat-jp.bin,アクラＦキャップ紅,
