location,source,target
0x453c04@mhfdat-jp.bin,ディアブロガード,
0x453c08@mhfdat-jp.bin,モノブロスアーム,
0x453c0c@mhfdat-jp.bin,モノブロスガード,
0x453c10@mhfdat-jp.bin,グラビドアーム,
0x453c14@mhfdat-jp.bin,グラビドガード,
0x453c18@mhfdat-jp.bin,クロオビアーム,
0x453c1c@mhfdat-jp.bin,モスパンチ,
0x453c20@mhfdat-jp.bin,マカルパスリーブ,
0x453c24@mhfdat-jp.bin,ランポスーツハンド,
0x453c28@mhfdat-jp.bin,ゲネポスーツハンド,
0x453c2c@mhfdat-jp.bin,イーオスーツハンド,
0x453c30@mhfdat-jp.bin,忍の篭手・陽,
0x453c34@mhfdat-jp.bin,忍の篭手・陰,
0x453c38@mhfdat-jp.bin,ガーディアンアーム,
0x453c3c@mhfdat-jp.bin,ガーディアンガード,
0x453c40@mhfdat-jp.bin,ヘルパーカフス,
0x453c44@mhfdat-jp.bin,ヒーラーカフス,
0x453c48@mhfdat-jp.bin,ガルルガアーム,
0x453c4c@mhfdat-jp.bin,ガルルガガード,
0x453c50@mhfdat-jp.bin,暁丸【篭手】,
0x453c54@mhfdat-jp.bin,曙丸【篭手】,
0x453c58@mhfdat-jp.bin,凛【篭手】,
0x453c5c@mhfdat-jp.bin,艶【篭手】,
0x453c60@mhfdat-jp.bin,ドラゴンクロウ,
0x453c64@mhfdat-jp.bin,ドラゴンフィスト,
0x453c68@mhfdat-jp.bin,レザーライトＵアーム,
0x453c6c@mhfdat-jp.bin,チェーンＵアーム,
0x453c70@mhfdat-jp.bin,ハンターＵアーム,
0x453c74@mhfdat-jp.bin,ハンターＵガード,
0x453c78@mhfdat-jp.bin,ボーンＵアーム,
0x453c7c@mhfdat-jp.bin,ボーンＵガード,
0x453c80@mhfdat-jp.bin,ギアノスアーム,
0x453c84@mhfdat-jp.bin,ギアノスガード,
0x453c88@mhfdat-jp.bin,バトルＵアーム,
0x453c8c@mhfdat-jp.bin,バトルＵガード,
0x453c90@mhfdat-jp.bin,ランゴＵアーム,
0x453c94@mhfdat-jp.bin,ランゴＵガード,
0x453c98@mhfdat-jp.bin,タロスＵアーム,
0x453c9c@mhfdat-jp.bin,タロスＵガード,
0x453ca0@mhfdat-jp.bin,ハイメタＵアーム,
0x453ca4@mhfdat-jp.bin,ハイメタＵガード,
0x453ca8@mhfdat-jp.bin,ゲネポスＵアーム,
0x453cac@mhfdat-jp.bin,ゲネポスＵガード,
0x453cb0@mhfdat-jp.bin,クックＵアーム,
0x453cb4@mhfdat-jp.bin,クックＵガード,
0x453cb8@mhfdat-jp.bin,イーオスＵアーム,
0x453cbc@mhfdat-jp.bin,イーオスＵガード,
0x453cc0@mhfdat-jp.bin,ゲリョスＵアーム,
0x453cc4@mhfdat-jp.bin,ゲリョスＵガード,
0x453cc8@mhfdat-jp.bin,ガレオスＵアーム,
0x453ccc@mhfdat-jp.bin,ガレオスＵガード,
0x453cd0@mhfdat-jp.bin,スティールＵアーム,
0x453cd4@mhfdat-jp.bin,リオハートアーム,
0x453cd8@mhfdat-jp.bin,リオハートガード,
0x453cdc@mhfdat-jp.bin,フルフルＵアーム,
0x453ce0@mhfdat-jp.bin,フルフルＵガード,
0x453ce4@mhfdat-jp.bin,リオソウルアーム,
0x453ce8@mhfdat-jp.bin,リオソウルガード,
0x453cec@mhfdat-jp.bin,ガノスＵアーム,
0x453cf0@mhfdat-jp.bin,ガノスＵガード,
0x453cf4@mhfdat-jp.bin,バサルＵアーム,
0x453cf8@mhfdat-jp.bin,バサルＵガード,
0x453cfc@mhfdat-jp.bin,ディアブロＵアーム,
0x453d00@mhfdat-jp.bin,ディアブロＵガード,
0x453d04@mhfdat-jp.bin,モノデビルアーム,
0x453d08@mhfdat-jp.bin,モノデビルガード,
0x453d0c@mhfdat-jp.bin,グラビドＵアーム,
0x453d10@mhfdat-jp.bin,グラビドＵガード,
0x453d14@mhfdat-jp.bin,忍の篭手・空,
0x453d18@mhfdat-jp.bin,忍の篭手・海,
0x453d1c@mhfdat-jp.bin,ガーディアンＵアーム,
0x453d20@mhfdat-jp.bin,ガーディアンＵガード,
0x453d24@mhfdat-jp.bin,ヘルパーＵカフス,
0x453d28@mhfdat-jp.bin,ヒーラーＵカフス,
0x453d2c@mhfdat-jp.bin,暁丸・皇【篭手】,
0x453d30@mhfdat-jp.bin,曙丸・皇【篭手】,
0x453d34@mhfdat-jp.bin,凛・皇【篭手】,
0x453d38@mhfdat-jp.bin,艶・皇【篭手】,
0x453d3c@mhfdat-jp.bin,ミラバルカンクロウ,
0x453d40@mhfdat-jp.bin,ミラバルカンフィスト,
0x453d44@mhfdat-jp.bin,ゴールドルナアーム,
0x453d48@mhfdat-jp.bin,ゴールドルナガード,
0x453d4c@mhfdat-jp.bin,シルバーソルアーム,
0x453d50@mhfdat-jp.bin,シルバーソルガード,
0x453d54@mhfdat-jp.bin,レザーライトＳアーム,
0x453d58@mhfdat-jp.bin,チェーンＳアーム,
0x453d5c@mhfdat-jp.bin,ハンターＳアーム,
0x453d60@mhfdat-jp.bin,ハンターＳガード,
0x453d64@mhfdat-jp.bin,ボーンＳアーム,
0x453d68@mhfdat-jp.bin,ボーンＳガード,
0x453d6c@mhfdat-jp.bin,ランポスＳアーム,
0x453d70@mhfdat-jp.bin,ランポスＳガード,
0x453d74@mhfdat-jp.bin,バトルＳアーム,
0x453d78@mhfdat-jp.bin,バトルＳガード,
0x453d7c@mhfdat-jp.bin,ランゴＳアーム,
0x453d80@mhfdat-jp.bin,ランゴＳガード,
0x453d84@mhfdat-jp.bin,タロスＳアーム,
0x453d88@mhfdat-jp.bin,タロスＳガード,
0x453d8c@mhfdat-jp.bin,ハイメタＳアーム,
0x453d90@mhfdat-jp.bin,ハイメタＳガード,
0x453d94@mhfdat-jp.bin,ゲネポスＳアーム,
0x453d98@mhfdat-jp.bin,ゲネポスＳガード,
0x453d9c@mhfdat-jp.bin,クックＳアーム,
0x453da0@mhfdat-jp.bin,クックＳガード,
0x453da4@mhfdat-jp.bin,イーオスＳアーム,
0x453da8@mhfdat-jp.bin,イーオスＳガード,
0x453dac@mhfdat-jp.bin,ゲリョスＳアーム,
0x453db0@mhfdat-jp.bin,ゲリョスＳガード,
0x453db4@mhfdat-jp.bin,ガレオスＳアーム,
0x453db8@mhfdat-jp.bin,ガレオスＳガード,
0x453dbc@mhfdat-jp.bin,スティールＳアーム,
0x453dc0@mhfdat-jp.bin,レイアＳアーム,
0x453dc4@mhfdat-jp.bin,レイアＳガード,
0x453dc8@mhfdat-jp.bin,フルフルＳアーム,
0x453dcc@mhfdat-jp.bin,フルフルＳガード,
0x453dd0@mhfdat-jp.bin,レウスＳアーム,
0x453dd4@mhfdat-jp.bin,レウスＳガード,
0x453dd8@mhfdat-jp.bin,ガノスＳアーム,
0x453ddc@mhfdat-jp.bin,ガノスＳガード,
0x453de0@mhfdat-jp.bin,バサルＳアーム,
0x453de4@mhfdat-jp.bin,バサルＳガード,
0x453de8@mhfdat-jp.bin,ディアブロＳアーム,
0x453dec@mhfdat-jp.bin,ディアブロＳガード,
0x453df0@mhfdat-jp.bin,モノブロスＳアーム,
0x453df4@mhfdat-jp.bin,モノブロスＳガード,
0x453df8@mhfdat-jp.bin,グラビドＳアーム,
0x453dfc@mhfdat-jp.bin,グラビドＳガード,
0x453e00@mhfdat-jp.bin,忍の篭手・天,
0x453e04@mhfdat-jp.bin,忍の篭手・地,
0x453e08@mhfdat-jp.bin,ギルドガードグラブ紅,
0x453e0c@mhfdat-jp.bin,ギルドガードカフス紅,
0x453e10@mhfdat-jp.bin,ギルドガードグラブ紅,
0x453e14@mhfdat-jp.bin,ギルドガードカフス紅,
0x453e18@mhfdat-jp.bin,暁丸・覇【篭手】,
0x453e1c@mhfdat-jp.bin,曙丸・覇【篭手】,
0x453e20@mhfdat-jp.bin,凛・覇【篭手】,
0x453e24@mhfdat-jp.bin,艶・覇【篭手】,
0x453e28@mhfdat-jp.bin,ドラゴンＳクロウ,
0x453e2c@mhfdat-jp.bin,ドラゴンＳフィスト,
0x453e30@mhfdat-jp.bin,ザザミアーム,
0x453e34@mhfdat-jp.bin,ザザミガード,
0x453e38@mhfdat-jp.bin,ザザミＵアーム,
0x453e3c@mhfdat-jp.bin,ザザミＵガード,
0x453e40@mhfdat-jp.bin,ザザミＳアーム,
0x453e44@mhfdat-jp.bin,ザザミＳガード,
0x453e48@mhfdat-jp.bin,コンガアーム,
0x453e4c@mhfdat-jp.bin,コンガガード,
0x453e50@mhfdat-jp.bin,コンガＵアーム,
0x453e54@mhfdat-jp.bin,コンガＵガード,
0x453e58@mhfdat-jp.bin,コンガＳアーム,
0x453e5c@mhfdat-jp.bin,コンガＳガード,
0x453e60@mhfdat-jp.bin,ブランゴアーム,
0x453e64@mhfdat-jp.bin,ブランゴガード,
0x453e68@mhfdat-jp.bin,ブランゴＵアーム,
0x453e6c@mhfdat-jp.bin,ブランゴＵガード,
0x453e70@mhfdat-jp.bin,ブランゴＳアーム,
0x453e74@mhfdat-jp.bin,ブランゴＳガード,
0x453e78@mhfdat-jp.bin,ギザミアーム,
0x453e7c@mhfdat-jp.bin,ギザミガード,
0x453e80@mhfdat-jp.bin,ギザミＵアーム,
0x453e84@mhfdat-jp.bin,ギザミＵガード,
0x453e88@mhfdat-jp.bin,ギザミＳアーム,
0x453e8c@mhfdat-jp.bin,ギザミＳガード,
0x453e90@mhfdat-jp.bin,キリンアームロング,
0x453e94@mhfdat-jp.bin,キリングローブ,
0x453e98@mhfdat-jp.bin,キリンＳアームロング,
0x453e9c@mhfdat-jp.bin,キリンＳグローブ,
0x453ea0@mhfdat-jp.bin,クシャナハトゥー,
0x453ea4@mhfdat-jp.bin,クシャナマカーン,
0x453ea8@mhfdat-jp.bin,ミヅハ【大袖】,
0x453eac@mhfdat-jp.bin,トヨタマ【大袖】,
0x453eb0@mhfdat-jp.bin,エンプレスアーム,
0x453eb4@mhfdat-jp.bin,エンプレスガード,
0x453eb8@mhfdat-jp.bin,金剛【篭手】,
0x453ebc@mhfdat-jp.bin,不動【篭手】,
0x453ec0@mhfdat-jp.bin,カイザーアーム,
0x453ec4@mhfdat-jp.bin,カイザーガード,
0x453ec8@mhfdat-jp.bin,夜叉【御手】,
0x453ecc@mhfdat-jp.bin,修羅【御手】,
0x453ed0@mhfdat-jp.bin,金色ノ篭手,
0x453ed4@mhfdat-jp.bin,黒子ノ篭手,
0x453ed8@mhfdat-jp.bin,ミラルーツクロウ,
0x453edc@mhfdat-jp.bin,ミラルーツフィスト,
0x453ee0@mhfdat-jp.bin,クロオビＳアーム,
0x453ee4@mhfdat-jp.bin,ギアノスーツハンド,
0x453ee8@mhfdat-jp.bin,ガブラスーツハンド,
0x453eec@mhfdat-jp.bin,ギルドナイトグラブ,
0x453ef0@mhfdat-jp.bin,ギルドナイトカフス,
0x453ef4@mhfdat-jp.bin,メイドカフス,
0x453ef8@mhfdat-jp.bin,プライベートカフス,
0x453efc@mhfdat-jp.bin,ギルドガードグラブ蒼,
0x453f00@mhfdat-jp.bin,ギルドガードカフス蒼,
0x453f04@mhfdat-jp.bin,ギルドガードグラブ蒼,
0x453f08@mhfdat-jp.bin,ギルドガードカフス蒼,
0x453f0c@mhfdat-jp.bin,Ｆアーム00,
0x453f10@mhfdat-jp.bin,Ｆアーム01,
0x453f14@mhfdat-jp.bin,破龍の篭手,
0x453f18@mhfdat-jp.bin,ヒプノアーム,
0x453f1c@mhfdat-jp.bin,ヒプノガード,
0x453f20@mhfdat-jp.bin,ヒプノＵアーム,
0x453f24@mhfdat-jp.bin,ヒプノＵガード,
0x453f28@mhfdat-jp.bin,ラヴァアーム,
0x453f2c@mhfdat-jp.bin,ラヴァガード,
0x453f30@mhfdat-jp.bin,ラヴァＳアーム,
0x453f34@mhfdat-jp.bin,ラヴァＳガード,
0x453f38@mhfdat-jp.bin,ギアノスＵアーム,
0x453f3c@mhfdat-jp.bin,ギアノスＵガード,
0x453f40@mhfdat-jp.bin,しろねこ服アーム,
0x453f44@mhfdat-jp.bin,くろねこ服アーム,
0x453f48@mhfdat-jp.bin,きんねこ服アーム,
0x453f4c@mhfdat-jp.bin,ゴシックアーム,
0x453f50@mhfdat-jp.bin,ゴシックＦアーム,
0x453f54@mhfdat-jp.bin,ベイルガントレット,
0x453f58@mhfdat-jp.bin,コムラドアーム【猩】,
0x453f5c@mhfdat-jp.bin,ジストレルアーム,
0x453f60@mhfdat-jp.bin,デュオアーム,
0x453f64@mhfdat-jp.bin,スマートアーム,
0x453f68@mhfdat-jp.bin,ストレングスハンド,
0x453f6c@mhfdat-jp.bin,ブートアップアーム,
0x453f70@mhfdat-jp.bin,ユウェネスアーム,
0x453f74@mhfdat-jp.bin,欠番,
0x453f78@mhfdat-jp.bin,欠番,
0x453f7c@mhfdat-jp.bin,エアリアルアーム,
0x453f80@mhfdat-jp.bin,ジストアーム,
0x453f84@mhfdat-jp.bin,欠番,
0x453f88@mhfdat-jp.bin,エクストラアーム,
0x453f8c@mhfdat-jp.bin,ウナペルトアーム,
0x453f90@mhfdat-jp.bin,キューラーアーム,
0x453f94@mhfdat-jp.bin,欠番,
0x453f98@mhfdat-jp.bin,欠番,
0x453f9c@mhfdat-jp.bin,レックスアーム,
0x453fa0@mhfdat-jp.bin,レックスガード,
0x453fa4@mhfdat-jp.bin,レックスＳアーム,
0x453fa8@mhfdat-jp.bin,レックスＳガード,
0x453fac@mhfdat-jp.bin,パピメルマーノ,
0x453fb0@mhfdat-jp.bin,パピメルブラッソ,
0x453fb4@mhfdat-jp.bin,パピメルＳマーノ,
0x453fb8@mhfdat-jp.bin,パピメルＳブラッソ,
0x453fbc@mhfdat-jp.bin,アカムトサクンペ,
0x453fc0@mhfdat-jp.bin,アカムトノキリペ,
0x453fc4@mhfdat-jp.bin,ウナペルトＦアーム,
0x453fc8@mhfdat-jp.bin,あかねこ服Ｆアーム,
0x453fcc@mhfdat-jp.bin,メルホアラーマ,
0x453fd0@mhfdat-jp.bin,メルホアＵラーマ,
0x453fd4@mhfdat-jp.bin,マカルパＵスリーブ,
0x453fd8@mhfdat-jp.bin,オウビートマーノ,
0x453fdc@mhfdat-jp.bin,オウビートブラッソ,
0x453fe0@mhfdat-jp.bin,オウビートＳマーノ,
0x453fe4@mhfdat-jp.bin,オウビートＳブラッソ,
0x453fe8@mhfdat-jp.bin,デスギアファオスト,
0x453fec@mhfdat-jp.bin,デスギアベギアデ,
0x453ff0@mhfdat-jp.bin,デスギアＳファオスト,
0x453ff4@mhfdat-jp.bin,デスギアＳベギアデ,
0x453ff8@mhfdat-jp.bin,マフモフミトン,
0x453ffc@mhfdat-jp.bin,マフモフＳミトン,
0x454000@mhfdat-jp.bin,クシャナＦハトゥー,
0x454004@mhfdat-jp.bin,クシャナＦマカーン,
0x454008@mhfdat-jp.bin,カイザーＦアーム,
0x45400c@mhfdat-jp.bin,カイザーＦガード,
0x454010@mhfdat-jp.bin,ミヅハ魁【大袖】,
0x454014@mhfdat-jp.bin,トヨタマ魁【大袖】,
0x454018@mhfdat-jp.bin,金剛・魁【篭手】,
0x45401c@mhfdat-jp.bin,不動・魁【篭手】,
0x454020@mhfdat-jp.bin,夜叉・魁【御手】,
0x454024@mhfdat-jp.bin,修羅・魁【御手】,
0x454028@mhfdat-jp.bin,エンプレスＦアーム,
0x45402c@mhfdat-jp.bin,エンプレスＦガード,
0x454030@mhfdat-jp.bin,金色ノ篭手・魁,
0x454034@mhfdat-jp.bin,黒子ノ篭手・魁,
0x454038@mhfdat-jp.bin,ガルルガＦアーム,
0x45403c@mhfdat-jp.bin,ガルルガＦガード,
0x454040@mhfdat-jp.bin,クシャナＦハトゥー,
0x454044@mhfdat-jp.bin,クシャナＦマカーン,
0x454048@mhfdat-jp.bin,カイザーＦアーム,
0x45404c@mhfdat-jp.bin,カイザーＦガード,
0x454050@mhfdat-jp.bin,ミヅハ魁【大袖】,
0x454054@mhfdat-jp.bin,トヨタマ魁【大袖】,
0x454058@mhfdat-jp.bin,金剛・魁【篭手】,
0x45405c@mhfdat-jp.bin,不動・魁【篭手】,
0x454060@mhfdat-jp.bin,夜叉・魁【御手】,
0x454064@mhfdat-jp.bin,修羅・魁【御手】,
0x454068@mhfdat-jp.bin,エンプレスＦアーム,
0x45406c@mhfdat-jp.bin,エンプレスＦガード,
0x454070@mhfdat-jp.bin,金色ノ篭手・魁,
0x454074@mhfdat-jp.bin,黒子ノ篭手・魁,
0x454078@mhfdat-jp.bin,ガルルガＦアーム,
0x45407c@mhfdat-jp.bin,ガルルガＦガード,
0x454080@mhfdat-jp.bin,ラヴァＵアーム,
0x454084@mhfdat-jp.bin,ラヴァＵガード,
0x454088@mhfdat-jp.bin,ホワイトメタルアーム,
0x45408c@mhfdat-jp.bin,セレストアーム,
0x454090@mhfdat-jp.bin,シエルガントレット,
0x454094@mhfdat-jp.bin,コムラダアーム【赤】,
0x454098@mhfdat-jp.bin,コムラダアーム【青】,
0x45409c@mhfdat-jp.bin,コムラダアーム【緑】,
0x4540a0@mhfdat-jp.bin,コムラダアーム【橙】,
0x4540a4@mhfdat-jp.bin,ダミー,
0x4540a8@mhfdat-jp.bin,ダミー,
0x4540ac@mhfdat-jp.bin,エスピナファオスト,
0x4540b0@mhfdat-jp.bin,エスピナベギアデ,
0x4540b4@mhfdat-jp.bin,エスピナＦファオスト,
0x4540b8@mhfdat-jp.bin,エスピナＦベギアデ,
0x4540bc@mhfdat-jp.bin,アスールアーム,
0x4540c0@mhfdat-jp.bin,アスールガード,
0x4540c4@mhfdat-jp.bin,アメザリアーム,
0x4540c8@mhfdat-jp.bin,アメザリガード,
0x4540cc@mhfdat-jp.bin,プロミスアーム【白】,
0x4540d0@mhfdat-jp.bin,プロミスアーム【青】,
0x4540d4@mhfdat-jp.bin,プロミスアーム【紫】,
0x4540d8@mhfdat-jp.bin,プロミスアーム【黄】,
0x4540dc@mhfdat-jp.bin,ブリスアーム【白】,
0x4540e0@mhfdat-jp.bin,ブリスアーム【青】,
0x4540e4@mhfdat-jp.bin,ブリスアーム【紫】,
0x4540e8@mhfdat-jp.bin,ブリスアーム【黄】,
0x4540ec@mhfdat-jp.bin,ブリスＦアーム【白】,
0x4540f0@mhfdat-jp.bin,ブリスＦアーム【青】,
0x4540f4@mhfdat-jp.bin,ブリスＦアーム【紫】,
0x4540f8@mhfdat-jp.bin,ブリスＦアーム【黄】,
0x4540fc@mhfdat-jp.bin,ロジウェアアーム,
0x454100@mhfdat-jp.bin,バトルガードSP青,
0x454104@mhfdat-jp.bin,バトルガードSP黄,
0x454108@mhfdat-jp.bin,バトルガードSP紫,
0x45410c@mhfdat-jp.bin,レイアアームSP青,
0x454110@mhfdat-jp.bin,レイアアームSP赤,
0x454114@mhfdat-jp.bin,レイアアームSP黒,
0x454118@mhfdat-jp.bin,フルフルアームSP青,
0x45411c@mhfdat-jp.bin,フルフルアームSP緑,
0x454120@mhfdat-jp.bin,フルフルアームSP黒,
0x454124@mhfdat-jp.bin,エスピナアームSP赤,
0x454128@mhfdat-jp.bin,エスピナアームSP青,
0x45412c@mhfdat-jp.bin,エスピナアームSP黄,
0x454130@mhfdat-jp.bin,エスピナガードSP赤,
0x454134@mhfdat-jp.bin,エスピナガードSP青,
0x454138@mhfdat-jp.bin,エスピナガードSP黄,
0x45413c@mhfdat-jp.bin,ノワールアーム,
0x454140@mhfdat-jp.bin,ガーディアームSP白,
0x454144@mhfdat-jp.bin,ガーディアームSP黒,
0x454148@mhfdat-jp.bin,ガーディアームSP紫,
0x45414c@mhfdat-jp.bin,ヒーラーカフスSP青,
0x454150@mhfdat-jp.bin,ヒーラーカフスSP白,
0x454154@mhfdat-jp.bin,ヒーラーカフスSP黄,
0x454158@mhfdat-jp.bin,マフモフミトンSP赤,
0x45415c@mhfdat-jp.bin,マフモフミトンSP黄,
0x454160@mhfdat-jp.bin,マフモフミトンSP紫,
0x454164@mhfdat-jp.bin,バサルガードSP赤,
0x454168@mhfdat-jp.bin,バサルガードSP黒,
0x45416c@mhfdat-jp.bin,バサルガードSP黄,
0x454170@mhfdat-jp.bin,アプカルアーム,
0x454174@mhfdat-jp.bin,アプカルガード,
0x454178@mhfdat-jp.bin,ゴスペルアーム,
0x45417c@mhfdat-jp.bin,ゴスペルガード,
0x454180@mhfdat-jp.bin,エスピナＵファオスト,
0x454184@mhfdat-jp.bin,エスピナＵベギアデ,
0x454188@mhfdat-jp.bin,ブランゴアームSP黄,
0x45418c@mhfdat-jp.bin,ブランゴアームSP青,
0x454190@mhfdat-jp.bin,ブランゴアームSP黒,
0x454194@mhfdat-jp.bin,金色ノ篭手SP白,
0x454198@mhfdat-jp.bin,金色ノ篭手SP紫,
0x45419c@mhfdat-jp.bin,金色ノ篭手SP緑,
0x4541a0@mhfdat-jp.bin,グラビドガードSP緑,
0x4541a4@mhfdat-jp.bin,グラビドガードSP紫,
0x4541a8@mhfdat-jp.bin,グラビドガードSP赤,
0x4541ac@mhfdat-jp.bin,アクラアーム,
0x4541b0@mhfdat-jp.bin,アクラアーム黄,
0x4541b4@mhfdat-jp.bin,アクラアーム蒼,
0x4541b8@mhfdat-jp.bin,アクラアーム紅,
0x4541bc@mhfdat-jp.bin,アクラガード,
0x4541c0@mhfdat-jp.bin,アクラガード黄,
0x4541c4@mhfdat-jp.bin,アクラガード蒼,
0x4541c8@mhfdat-jp.bin,アクラガード紅,
0x4541cc@mhfdat-jp.bin,アクラＦアーム,
0x4541d0@mhfdat-jp.bin,アクラＦアーム黄,
0x4541d4@mhfdat-jp.bin,アクラＦアーム蒼,
0x4541d8@mhfdat-jp.bin,アクラＦアーム紅,
0x4541dc@mhfdat-jp.bin,アクラＦガード,
0x4541e0@mhfdat-jp.bin,アクラＦガード黄,
0x4541e4@mhfdat-jp.bin,アクラＦガード蒼,
0x4541e8@mhfdat-jp.bin,アクラＦガード紅,
0x4541ec@mhfdat-jp.bin,エクエスアーム,
0x4541f0@mhfdat-jp.bin,エクエスガード,
0x4541f4@mhfdat-jp.bin,エクエスアーム改,
0x4541f8@mhfdat-jp.bin,エクエスガード改,
0x4541fc@mhfdat-jp.bin,エクエスＦアーム,
0x454200@mhfdat-jp.bin,エクエスＦガード,
0x454204@mhfdat-jp.bin,星祭の籠手・夏【赤】,
0x454208@mhfdat-jp.bin,星祭の籠手・夏【青】,
0x45420c@mhfdat-jp.bin,星祭の籠手・夏【黒】,
0x454210@mhfdat-jp.bin,星祭の籠手・夏【白】,
0x454214@mhfdat-jp.bin,七夕の籠手・夏【赤】,
0x454218@mhfdat-jp.bin,七夕の籠手・夏【青】,
0x45421c@mhfdat-jp.bin,七夕の籠手・夏【黒】,
0x454220@mhfdat-jp.bin,七夕の籠手・夏【白】,
0x454224@mhfdat-jp.bin,星祭の籠手・織【赤】,
0x454228@mhfdat-jp.bin,星祭の籠手・織【青】,
0x45422c@mhfdat-jp.bin,星祭の籠手・織【黒】,
0x454230@mhfdat-jp.bin,星祭の籠手・織【白】,
0x454234@mhfdat-jp.bin,七夕の籠手・織【赤】,
0x454238@mhfdat-jp.bin,七夕の籠手・織【青】,
0x45423c@mhfdat-jp.bin,七夕の籠手・織【黒】,
0x454240@mhfdat-jp.bin,七夕の籠手・織【白】,
0x454244@mhfdat-jp.bin,星祭の籠手・天【赤】,
0x454248@mhfdat-jp.bin,星祭の籠手・天【青】,
0x45424c@mhfdat-jp.bin,星祭の籠手・天【黒】,
0x454250@mhfdat-jp.bin,星祭の籠手・天【白】,
0x454254@mhfdat-jp.bin,七夕の籠手・天【赤】,
0x454258@mhfdat-jp.bin,七夕の籠手・天【青】,
0x45425c@mhfdat-jp.bin,七夕の籠手・天【黒】,
0x454260@mhfdat-jp.bin,七夕の籠手・天【白】,
0x454264@mhfdat-jp.bin,ハイメタアームSP黒,
0x454268@mhfdat-jp.bin,ハイメタアームSP青,
0x45426c@mhfdat-jp.bin,ハイメタアームSP黄,
0x454270@mhfdat-jp.bin,Ｓ・ソルアームSP赤,
0x454274@mhfdat-jp.bin,Ｓ・ソルアームSP紫,
0x454278@mhfdat-jp.bin,Ｓ・ソルアームSP黒,
0x45427c@mhfdat-jp.bin,ガルルガガードSP白,
0x454280@mhfdat-jp.bin,ガルルガガードSP緑,
0x454284@mhfdat-jp.bin,ガルルガガードSP赤,
0x454288@mhfdat-jp.bin,ルーキーアーム【白】,
0x45428c@mhfdat-jp.bin,ルーキーアーム【赤】,
0x454290@mhfdat-jp.bin,ルーキーアーム【緑】,
0x454294@mhfdat-jp.bin,ヒプノＳアーム,
0x454298@mhfdat-jp.bin,ヒプノＳガード,
0x45429c@mhfdat-jp.bin,プロギアアーム,
0x4542a0@mhfdat-jp.bin,オラシオンアーム,
0x4542a4@mhfdat-jp.bin,レクイエムアーム,
0x4542a8@mhfdat-jp.bin,アクラＵアーム,
0x4542ac@mhfdat-jp.bin,アクラＵアーム黄,
0x4542b0@mhfdat-jp.bin,アクラＵアーム蒼,
0x4542b4@mhfdat-jp.bin,アクラＵアーム紅,
0x4542b8@mhfdat-jp.bin,アクラＵガード,
0x4542bc@mhfdat-jp.bin,アクラＵガード黄,
0x4542c0@mhfdat-jp.bin,アクラＵガード蒼,
0x4542c4@mhfdat-jp.bin,アクラＵガード紅,
0x4542c8@mhfdat-jp.bin,メランアーム,
0x4542cc@mhfdat-jp.bin,メランガード,
0x4542d0@mhfdat-jp.bin,ルージュアーム,
0x4542d4@mhfdat-jp.bin,マギサアーム・赤,
0x4542d8@mhfdat-jp.bin,マギサアーム・黒,
