location,source,target
0x4392b4@mhfdat-jp.bin,ガーディアンフット,
0x4392b8@mhfdat-jp.bin,ヘルパーソックス,
0x4392bc@mhfdat-jp.bin,ヒーラーソックス,
0x4392c0@mhfdat-jp.bin,ガルルガグリーヴ,
0x4392c4@mhfdat-jp.bin,ガルルガレギンス,
0x4392c8@mhfdat-jp.bin,暁丸【具足】,
0x4392cc@mhfdat-jp.bin,曙丸【具足】,
0x4392d0@mhfdat-jp.bin,凛【袴】,
0x4392d4@mhfdat-jp.bin,艶【袴】,
0x4392d8@mhfdat-jp.bin,紅凛【袴】,
0x4392dc@mhfdat-jp.bin,紅艶【袴】,
0x4392e0@mhfdat-jp.bin,ドラゴンフット,
0x4392e4@mhfdat-jp.bin,ドラゴンレグス,
0x4392e8@mhfdat-jp.bin,クリームジャージー,
0x4392ec@mhfdat-jp.bin,コーヒージャージー,
0x4392f0@mhfdat-jp.bin,ハンターＵグリーヴ,
0x4392f4@mhfdat-jp.bin,ハンターＵレギンス,
0x4392f8@mhfdat-jp.bin,ボーンＵグリーヴ,
0x4392fc@mhfdat-jp.bin,ボーンＵレギンス,
0x439300@mhfdat-jp.bin,ギアノスグリーヴ,
0x439304@mhfdat-jp.bin,ギアノスレギンス,
0x439308@mhfdat-jp.bin,バトルＵグリーヴ,
0x43930c@mhfdat-jp.bin,バトルＵレギンス,
0x439310@mhfdat-jp.bin,ランゴＵグリーヴ,
0x439314@mhfdat-jp.bin,ランゴＵレギンス,
0x439318@mhfdat-jp.bin,タロスＵグリーヴ,
0x43931c@mhfdat-jp.bin,タロスＵレギンス,
0x439320@mhfdat-jp.bin,ハイメタＵグリーヴ,
0x439324@mhfdat-jp.bin,ハイメタＵレギンス,
0x439328@mhfdat-jp.bin,ゲネポスＵグリーヴ,
0x43932c@mhfdat-jp.bin,ゲネポスＵレギンス,
0x439330@mhfdat-jp.bin,イーオスＵグリーヴ,
0x439334@mhfdat-jp.bin,イーオスＵレギンス,
0x439338@mhfdat-jp.bin,ゲリョスＵグリーヴ,
0x43933c@mhfdat-jp.bin,ゲリョスＵレギンス,
0x439340@mhfdat-jp.bin,ガレオスＵグリーヴ,
0x439344@mhfdat-jp.bin,ガレオスＵレギンス,
0x439348@mhfdat-jp.bin,リオハートグリーヴ,
0x43934c@mhfdat-jp.bin,リオハートレギンス,
0x439350@mhfdat-jp.bin,フルフルＵグリーヴ,
0x439354@mhfdat-jp.bin,フルフルＵレギンス,
0x439358@mhfdat-jp.bin,リオソウルグリーヴ,
0x43935c@mhfdat-jp.bin,リオソウルレギンス,
0x439360@mhfdat-jp.bin,ガノスＵグリーヴ,
0x439364@mhfdat-jp.bin,ガノスＵレギンス,
0x439368@mhfdat-jp.bin,バサルＵグリーヴ,
0x43936c@mhfdat-jp.bin,バサルＵレギンス,
0x439370@mhfdat-jp.bin,ディアブロＵグリーヴ,
0x439374@mhfdat-jp.bin,ディアブロＵレギンス,
0x439378@mhfdat-jp.bin,モノデビルグリーヴ,
0x43937c@mhfdat-jp.bin,モノデビルレギンス,
0x439380@mhfdat-jp.bin,グラビドＵグリーヴ,
0x439384@mhfdat-jp.bin,グラビドＵレギンス,
0x439388@mhfdat-jp.bin,忍の足袋・空,
0x43938c@mhfdat-jp.bin,忍の足袋・海,
0x439390@mhfdat-jp.bin,ガーディアンＵブーツ,
0x439394@mhfdat-jp.bin,ガーディアンＵフット,
0x439398@mhfdat-jp.bin,ヘルパーＵソックス,
0x43939c@mhfdat-jp.bin,ヒーラーＵソックス,
0x4393a0@mhfdat-jp.bin,暁丸・皇【具足】,
0x4393a4@mhfdat-jp.bin,曙丸・皇【具足】,
0x4393a8@mhfdat-jp.bin,凛・皇【袴】,
0x4393ac@mhfdat-jp.bin,艶・皇【袴】,
0x4393b0@mhfdat-jp.bin,ミラバルカンフット,
0x4393b4@mhfdat-jp.bin,ミラバルカンレグス,
0x4393b8@mhfdat-jp.bin,ゴールドルナグリーヴ,
0x4393bc@mhfdat-jp.bin,ゴールドルナレギンス,
0x4393c0@mhfdat-jp.bin,シルバーソルグリーヴ,
0x4393c4@mhfdat-jp.bin,シルバーソルレギンス,
0x4393c8@mhfdat-jp.bin,グリーンＳジャージー,
0x4393cc@mhfdat-jp.bin,ブルーＳジャージー,
0x4393d0@mhfdat-jp.bin,ハンターＳグリーヴ,
0x4393d4@mhfdat-jp.bin,ハンターＳレギンス,
0x4393d8@mhfdat-jp.bin,ボーンＳグリーヴ,
0x4393dc@mhfdat-jp.bin,ボーンＳレギンス,
0x4393e0@mhfdat-jp.bin,ランポスＳグリーヴ,
0x4393e4@mhfdat-jp.bin,ランポスＳレギンス,
0x4393e8@mhfdat-jp.bin,バトルＳグリーヴ,
0x4393ec@mhfdat-jp.bin,バトルＳレギンス,
0x4393f0@mhfdat-jp.bin,ランゴＳグリーヴ,
0x4393f4@mhfdat-jp.bin,ランゴＳレギンス,
0x4393f8@mhfdat-jp.bin,タロスＳグリーヴ,
0x4393fc@mhfdat-jp.bin,タロスＳレギンス,
0x439400@mhfdat-jp.bin,ハイメタＳグリーヴ,
0x439404@mhfdat-jp.bin,ハイメタＳレギンス,
0x439408@mhfdat-jp.bin,ゲネポスＳグリーヴ,
0x43940c@mhfdat-jp.bin,ゲネポスＳレギンス,
0x439410@mhfdat-jp.bin,クックＳグリーヴ,
0x439414@mhfdat-jp.bin,クックＳレギンス,
0x439418@mhfdat-jp.bin,イーオスＳグリーヴ,
0x43941c@mhfdat-jp.bin,イーオスＳレギンス,
0x439420@mhfdat-jp.bin,ゲリョスＳグリーヴ,
0x439424@mhfdat-jp.bin,ゲリョスＳレギンス,
0x439428@mhfdat-jp.bin,ガレオスＳグリーヴ,
0x43942c@mhfdat-jp.bin,ガレオスＳレギンス,
0x439430@mhfdat-jp.bin,レイアＳグリーヴ,
0x439434@mhfdat-jp.bin,レイアＳレギンス,
0x439438@mhfdat-jp.bin,フルフルＳグリーヴ,
0x43943c@mhfdat-jp.bin,フルフルＳレギンス,
0x439440@mhfdat-jp.bin,レウスＳグリーヴ,
0x439444@mhfdat-jp.bin,レウスＳレギンス,
0x439448@mhfdat-jp.bin,ガノスＳグリーヴ,
0x43944c@mhfdat-jp.bin,ガノスＳレギンス,
0x439450@mhfdat-jp.bin,バサルＳグリーヴ,
0x439454@mhfdat-jp.bin,バサルＳレギンス,
0x439458@mhfdat-jp.bin,ディアブロＳグリーヴ,
0x43945c@mhfdat-jp.bin,ディアブロＳレギンス,
0x439460@mhfdat-jp.bin,モノブロスＳグリーヴ,
0x439464@mhfdat-jp.bin,モノブロスＳレギンス,
0x439468@mhfdat-jp.bin,グラビドＳグリーヴ,
0x43946c@mhfdat-jp.bin,グラビドＳレギンス,
0x439470@mhfdat-jp.bin,忍の足袋・天,
0x439474@mhfdat-jp.bin,忍の足袋・地,
0x439478@mhfdat-jp.bin,ギルドガードブーツ紅,
0x43947c@mhfdat-jp.bin,ギルドガードタイツ紅,
0x439480@mhfdat-jp.bin,ギルドガードブーツ紅,
0x439484@mhfdat-jp.bin,ギルドガードタイツ紅,
0x439488@mhfdat-jp.bin,暁丸・覇【具足】,
0x43948c@mhfdat-jp.bin,曙丸・覇【具足】,
0x439490@mhfdat-jp.bin,凛・覇【袴】,
0x439494@mhfdat-jp.bin,艶・覇【袴】,
0x439498@mhfdat-jp.bin,ドラゴンＳフット,
0x43949c@mhfdat-jp.bin,ドラゴンＳレグス,
0x4394a0@mhfdat-jp.bin,ザザミグリーヴ,
0x4394a4@mhfdat-jp.bin,ザザミレギンス,
0x4394a8@mhfdat-jp.bin,ザザミＵグリーヴ,
0x4394ac@mhfdat-jp.bin,ザザミＵレギンス,
0x4394b0@mhfdat-jp.bin,ザザミＳグリーヴ,
0x4394b4@mhfdat-jp.bin,ザザミＳレギンス,
0x4394b8@mhfdat-jp.bin,コンガグリーヴ,
0x4394bc@mhfdat-jp.bin,コンガレギンス,
0x4394c0@mhfdat-jp.bin,コンガＵグリーヴ,
0x4394c4@mhfdat-jp.bin,コンガＵレギンス,
0x4394c8@mhfdat-jp.bin,コンガＳグリーヴ,
0x4394cc@mhfdat-jp.bin,コンガＳレギンス,
0x4394d0@mhfdat-jp.bin,ブランゴグリーヴ,
0x4394d4@mhfdat-jp.bin,ブランゴレギンス,
0x4394d8@mhfdat-jp.bin,ブランゴＵグリーヴ,
0x4394dc@mhfdat-jp.bin,ブランゴＵレギンス,
0x4394e0@mhfdat-jp.bin,ブランゴＳグリーヴ,
0x4394e4@mhfdat-jp.bin,ブランゴＳレギンス,
0x4394e8@mhfdat-jp.bin,ギザミグリーヴ,
0x4394ec@mhfdat-jp.bin,ギザミレギンス,
0x4394f0@mhfdat-jp.bin,ギザミＵグリーヴ,
0x4394f4@mhfdat-jp.bin,ギザミＵレギンス,
0x4394f8@mhfdat-jp.bin,ギザミＳグリーヴ,
0x4394fc@mhfdat-jp.bin,ギザミＳレギンス,
0x439500@mhfdat-jp.bin,キリンレガース,
0x439504@mhfdat-jp.bin,キリンブーツ,
0x439508@mhfdat-jp.bin,キリンＳレガース,
0x43950c@mhfdat-jp.bin,キリンＳブーツ,
0x439510@mhfdat-jp.bin,クシャナペイル,
0x439514@mhfdat-jp.bin,クシャナハディ,
0x439518@mhfdat-jp.bin,ミヅハ【具足】,
0x43951c@mhfdat-jp.bin,トヨタマ【具足】,
0x439520@mhfdat-jp.bin,エンプレスグリーヴ,
0x439524@mhfdat-jp.bin,エンプレスレギンス,
0x439528@mhfdat-jp.bin,金剛【具足】,
0x43952c@mhfdat-jp.bin,不動【具足】,
0x439530@mhfdat-jp.bin,カイザーグリーヴ,
0x439534@mhfdat-jp.bin,カイザーレギンス,
0x439538@mhfdat-jp.bin,夜叉【御足】,
0x43953c@mhfdat-jp.bin,修羅【御足】,
0x439540@mhfdat-jp.bin,金色ノ袴,
0x439544@mhfdat-jp.bin,黒子ノ足袋,
0x439548@mhfdat-jp.bin,ミラルーツフット,
0x43954c@mhfdat-jp.bin,ミラルーツレギンス,
0x439550@mhfdat-jp.bin,クロオビＳグリーヴ,
0x439554@mhfdat-jp.bin,ギアノスーツフット,
0x439558@mhfdat-jp.bin,ガブラスーツフット,
0x43955c@mhfdat-jp.bin,ギルドナイトブーツ,
0x439560@mhfdat-jp.bin,ギルドナイトタイツ,
0x439564@mhfdat-jp.bin,メイドストッキング,
0x439568@mhfdat-jp.bin,プライベートタイツ,
0x43956c@mhfdat-jp.bin,ギルドガードブーツ蒼,
0x439570@mhfdat-jp.bin,ギルドガードタイツ蒼,
0x439574@mhfdat-jp.bin,ギルドガードブーツ蒼,
0x439578@mhfdat-jp.bin,ギルドガードタイツ蒼,
0x43957c@mhfdat-jp.bin,Ｋ・ロブスタグリーヴ,
0x439580@mhfdat-jp.bin,Ｋ・ロブスタレギンス,
0x439584@mhfdat-jp.bin,Ｆブーツ00,
0x439588@mhfdat-jp.bin,Ｆブーツ01,
0x43958c@mhfdat-jp.bin,ブレイドメタルブーツ,
0x439590@mhfdat-jp.bin,クックグリーヴ,
0x439594@mhfdat-jp.bin,クックレギンス,
0x439598@mhfdat-jp.bin,クックＵグリーヴ,
0x43959c@mhfdat-jp.bin,クックＵレギンス,
0x4395a0@mhfdat-jp.bin,ヒプノグリーヴ,
0x4395a4@mhfdat-jp.bin,ヒプノレギンス,
0x4395a8@mhfdat-jp.bin,ヒプノＵグリーヴ,
0x4395ac@mhfdat-jp.bin,ヒプノＵレギンス,
0x4395b0@mhfdat-jp.bin,ラヴァグリーヴ,
0x4395b4@mhfdat-jp.bin,ラヴァレギンス,
0x4395b8@mhfdat-jp.bin,ラヴァＳグリーヴ,
0x4395bc@mhfdat-jp.bin,ラヴァＳレギンス,
0x4395c0@mhfdat-jp.bin,ギアノスＵグリーヴ,
0x4395c4@mhfdat-jp.bin,ギアノスＵレギンス,
0x4395c8@mhfdat-jp.bin,しろねこ服ブーツ,
0x4395cc@mhfdat-jp.bin,くろねこ服ブーツ,
0x4395d0@mhfdat-jp.bin,きんねこ服ブーツ,
0x4395d4@mhfdat-jp.bin,ゴシックグリーヴ,
0x4395d8@mhfdat-jp.bin,ゴシックＦグリーヴ,
0x4395dc@mhfdat-jp.bin,ベイルディバイダー,
0x4395e0@mhfdat-jp.bin,コムラドブーツ【猩】,
0x4395e4@mhfdat-jp.bin,ジストレルレッグ,
0x4395e8@mhfdat-jp.bin,デュオグリーヴ,
0x4395ec@mhfdat-jp.bin,スマートレッグ,
0x4395f0@mhfdat-jp.bin,ストレングスレッグ,
0x4395f4@mhfdat-jp.bin,ブートアップレッグ,
0x4395f8@mhfdat-jp.bin,ユウェネスレッグ,
0x4395fc@mhfdat-jp.bin,欠番,
0x439600@mhfdat-jp.bin,欠番,
0x439604@mhfdat-jp.bin,エアリアルレッグ,
0x439608@mhfdat-jp.bin,ジストレッグ,
0x43960c@mhfdat-jp.bin,欠番,
0x439610@mhfdat-jp.bin,エクストラレッグ,
0x439614@mhfdat-jp.bin,ウナペルトレッグ,
0x439618@mhfdat-jp.bin,キューラーレッグ,
0x43961c@mhfdat-jp.bin,欠番,
0x439620@mhfdat-jp.bin,欠番,
0x439624@mhfdat-jp.bin,レックスグリーヴ,
0x439628@mhfdat-jp.bin,レックスレギンス,
0x43962c@mhfdat-jp.bin,レックスＳグリーヴ,
0x439630@mhfdat-jp.bin,レックスＳレギンス,
0x439634@mhfdat-jp.bin,パピメルガンバ,
0x439638@mhfdat-jp.bin,パピメルフェムル,
0x43963c@mhfdat-jp.bin,パピメルＳガンバ,
0x439640@mhfdat-jp.bin,パピメルＳフェムル,
0x439644@mhfdat-jp.bin,アカムトケマル,
0x439648@mhfdat-jp.bin,アカムトチケル,
0x43964c@mhfdat-jp.bin,ウナペルトＦレッグ,
0x439650@mhfdat-jp.bin,あかねこ服Ｆブーツ,
0x439654@mhfdat-jp.bin,メルホアライース,
0x439658@mhfdat-jp.bin,メルホアＵライース,
0x43965c@mhfdat-jp.bin,マカルパパンツ,
0x439660@mhfdat-jp.bin,マカルパＵパンツ,
0x439664@mhfdat-jp.bin,オウビートガンバ,
0x439668@mhfdat-jp.bin,オウビートフェムル,
0x43966c@mhfdat-jp.bin,オウビートＳガンバ,
0x439670@mhfdat-jp.bin,オウビートＳフェムル,
0x439674@mhfdat-jp.bin,デスギアフェルゼ,
0x439678@mhfdat-jp.bin,デスギアアヴィレ,
0x43967c@mhfdat-jp.bin,デスギアＳフェルゼ,
0x439680@mhfdat-jp.bin,デスギアＳアヴィレ,
0x439684@mhfdat-jp.bin,マフモフブーツ,
0x439688@mhfdat-jp.bin,マフモフＳブーツ,
0x43968c@mhfdat-jp.bin,クシャナＦペイル,
0x439690@mhfdat-jp.bin,クシャナＦハディ,
0x439694@mhfdat-jp.bin,カイザーＦグリーヴ,
0x439698@mhfdat-jp.bin,カイザーＦレギンス,
0x43969c@mhfdat-jp.bin,ミヅハ魁【具足】,
0x4396a0@mhfdat-jp.bin,トヨタマ魁【具足】,
0x4396a4@mhfdat-jp.bin,金剛・魁【具足】,
0x4396a8@mhfdat-jp.bin,不動・魁【具足】,
0x4396ac@mhfdat-jp.bin,夜叉・魁【御足】,
0x4396b0@mhfdat-jp.bin,修羅・魁【御足】,
0x4396b4@mhfdat-jp.bin,エンプレスＦグリーヴ,
0x4396b8@mhfdat-jp.bin,エンプレスＦレギンス,
0x4396bc@mhfdat-jp.bin,金色ノ袴・魁,
0x4396c0@mhfdat-jp.bin,黒子ノ足袋・魁,
0x4396c4@mhfdat-jp.bin,ガルルガＦグリーヴ,
0x4396c8@mhfdat-jp.bin,ガルルガＦレギンス,
0x4396cc@mhfdat-jp.bin,クシャナＦペイル,
0x4396d0@mhfdat-jp.bin,クシャナＦハディ,
0x4396d4@mhfdat-jp.bin,カイザーＦグリーヴ,
0x4396d8@mhfdat-jp.bin,カイザーＦレギンス,
0x4396dc@mhfdat-jp.bin,ミヅハ魁【具足】,
0x4396e0@mhfdat-jp.bin,トヨタマ魁【具足】,
0x4396e4@mhfdat-jp.bin,金剛・魁【具足】,
0x4396e8@mhfdat-jp.bin,不動・魁【具足】,
0x4396ec@mhfdat-jp.bin,夜叉・魁【御足】,
0x4396f0@mhfdat-jp.bin,修羅・魁【御足】,
0x4396f4@mhfdat-jp.bin,エンプレスＦグリーヴ,
0x4396f8@mhfdat-jp.bin,エンプレスＦレギンス,
0x4396fc@mhfdat-jp.bin,金色ノ袴・魁,
0x439700@mhfdat-jp.bin,黒子ノ足袋・魁,
0x439704@mhfdat-jp.bin,ガルルガＦグリーヴ,
0x439708@mhfdat-jp.bin,ガルルガＦレギンス,
0x43970c@mhfdat-jp.bin,ラヴァＵグリーヴ,
0x439710@mhfdat-jp.bin,ラヴァＵレギンス,
0x439714@mhfdat-jp.bin,ホワイトメタルブーツ,
0x439718@mhfdat-jp.bin,セレストグリーヴ,
0x43971c@mhfdat-jp.bin,シエルディバイダー,
0x439720@mhfdat-jp.bin,コムラダブーツ【赤】,
0x439724@mhfdat-jp.bin,コムラダブーツ【青】,
0x439728@mhfdat-jp.bin,コムラダブーツ【緑】,
0x43972c@mhfdat-jp.bin,コムラダブーツ【橙】,
0x439730@mhfdat-jp.bin,ダミー,
0x439734@mhfdat-jp.bin,ダミー,
0x439738@mhfdat-jp.bin,エスピナフェルゼ,
0x43973c@mhfdat-jp.bin,エスピナアヴィレ,
0x439740@mhfdat-jp.bin,エスピナＦフェルゼ,
0x439744@mhfdat-jp.bin,エスピナＦアヴィレ,
0x439748@mhfdat-jp.bin,アスールグリーヴ,
0x43974c@mhfdat-jp.bin,アスールレギンス,
0x439750@mhfdat-jp.bin,アメザリグリーヴ,
0x439754@mhfdat-jp.bin,アメザリレギンス,
0x439758@mhfdat-jp.bin,プロミスブーツ【白】,
0x43975c@mhfdat-jp.bin,プロミスブーツ【青】,
0x439760@mhfdat-jp.bin,プロミスブーツ【紫】,
0x439764@mhfdat-jp.bin,プロミスブーツ【黄】,
0x439768@mhfdat-jp.bin,ブリスブーツ【白】,
0x43976c@mhfdat-jp.bin,ブリスブーツ【青】,
0x439770@mhfdat-jp.bin,ブリスブーツ【紫】,
0x439774@mhfdat-jp.bin,ブリスブーツ【黄】,
0x439778@mhfdat-jp.bin,ブリスＦブーツ【白】,
0x43977c@mhfdat-jp.bin,ブリスＦブーツ【青】,
0x439780@mhfdat-jp.bin,ブリスＦブーツ【紫】,
0x439784@mhfdat-jp.bin,ブリスＦブーツ【黄】,
0x439788@mhfdat-jp.bin,ロジウェアレッグ,
0x43978c@mhfdat-jp.bin,バトルレギンスSP青,
0x439790@mhfdat-jp.bin,バトルレギンスSP黄,
0x439794@mhfdat-jp.bin,バトルレギンスSP紫,
0x439798@mhfdat-jp.bin,レイアグリーヴSP青,
0x43979c@mhfdat-jp.bin,レイアグリーヴSP赤,
0x4397a0@mhfdat-jp.bin,レイアグリーヴSP黒,
0x4397a4@mhfdat-jp.bin,フルフルフットSP青,
0x4397a8@mhfdat-jp.bin,フルフルフットSP緑,
0x4397ac@mhfdat-jp.bin,フルフルフットSP黒,
0x4397b0@mhfdat-jp.bin,エスピナグリーヴSP赤,
0x4397b4@mhfdat-jp.bin,エスピナグリーヴSP青,
0x4397b8@mhfdat-jp.bin,エスピナグリーヴSP黄,
0x4397bc@mhfdat-jp.bin,エスピナレギンスSP赤,
0x4397c0@mhfdat-jp.bin,エスピナレギンスSP青,
0x4397c4@mhfdat-jp.bin,エスピナレギンスSP黄,
0x4397c8@mhfdat-jp.bin,ノワールグリーヴ,
0x4397cc@mhfdat-jp.bin,ガーディブーツSP白,
0x4397d0@mhfdat-jp.bin,ガーディブーツSP黒,
0x4397d4@mhfdat-jp.bin,ガーディブーツSP紫,
0x4397d8@mhfdat-jp.bin,ヒーラーソックスSP青,
0x4397dc@mhfdat-jp.bin,ヒーラーソックスSP白,
0x4397e0@mhfdat-jp.bin,ヒーラーソックスSP黄,
0x4397e4@mhfdat-jp.bin,マフモフブーツSP赤,
0x4397e8@mhfdat-jp.bin,マフモフブーツSP黄,
0x4397ec@mhfdat-jp.bin,マフモフブーツSP紫,
0x4397f0@mhfdat-jp.bin,バサルレギンスSP赤,
0x4397f4@mhfdat-jp.bin,バサルレギンスSP黒,
0x4397f8@mhfdat-jp.bin,バサルレギンスSP黄,
0x4397fc@mhfdat-jp.bin,アプカルグリーヴ,
0x439800@mhfdat-jp.bin,アプカルレギンス,
0x439804@mhfdat-jp.bin,ゴスペルグリーヴ,
0x439808@mhfdat-jp.bin,ゴスペルレギンス,
0x43980c@mhfdat-jp.bin,エスピナＵフェルゼ,
0x439810@mhfdat-jp.bin,エスピナＵアヴィレ,
0x439814@mhfdat-jp.bin,ブランゴグリーヴSP黄,
0x439818@mhfdat-jp.bin,ブランゴグリーヴSP青,
0x43981c@mhfdat-jp.bin,ブランゴグリーヴSP黒,
0x439820@mhfdat-jp.bin,金色ノ袴SP白,
0x439824@mhfdat-jp.bin,金色ノ袴SP紫,
0x439828@mhfdat-jp.bin,金色ノ袴SP緑,
0x43982c@mhfdat-jp.bin,グラビドレギンスSP緑,
0x439830@mhfdat-jp.bin,グラビドレギンスSP紫,
0x439834@mhfdat-jp.bin,グラビドレギンスSP赤,
0x439838@mhfdat-jp.bin,アクラグリーヴ,
0x43983c@mhfdat-jp.bin,アクラグリーヴ黄,
0x439840@mhfdat-jp.bin,アクラグリーヴ蒼,
0x439844@mhfdat-jp.bin,アクラグリーヴ紅,
0x439848@mhfdat-jp.bin,アクラレギンス,
0x43984c@mhfdat-jp.bin,アクラレギンス黄,
0x439850@mhfdat-jp.bin,アクラレギンス蒼,
0x439854@mhfdat-jp.bin,アクラレギンス紅,
0x439858@mhfdat-jp.bin,アクラＦグリーヴ,
0x43985c@mhfdat-jp.bin,アクラＦグリーヴ黄,
0x439860@mhfdat-jp.bin,アクラＦグリーヴ蒼,
0x439864@mhfdat-jp.bin,アクラＦグリーヴ紅,
0x439868@mhfdat-jp.bin,アクラＦレギンス,
0x43986c@mhfdat-jp.bin,アクラＦレギンス黄,
0x439870@mhfdat-jp.bin,アクラＦレギンス蒼,
0x439874@mhfdat-jp.bin,アクラＦレギンス紅,
0x439878@mhfdat-jp.bin,エクエスグリーヴ,
0x43987c@mhfdat-jp.bin,エクエスレギンス,
0x439880@mhfdat-jp.bin,エクエスグリーヴ改,
0x439884@mhfdat-jp.bin,エクエスレギンス改,
0x439888@mhfdat-jp.bin,エクエスＦグリーヴ,
0x43988c@mhfdat-jp.bin,エクエスＦレギンス,
0x439890@mhfdat-jp.bin,星祭の足袋・夏【赤】,
0x439894@mhfdat-jp.bin,星祭の足袋・夏【青】,
0x439898@mhfdat-jp.bin,星祭の足袋・夏【黒】,
0x43989c@mhfdat-jp.bin,星祭の足袋・夏【白】,
0x4398a0@mhfdat-jp.bin,七夕の足袋・夏【赤】,
0x4398a4@mhfdat-jp.bin,七夕の足袋・夏【青】,
0x4398a8@mhfdat-jp.bin,七夕の足袋・夏【黒】,
0x4398ac@mhfdat-jp.bin,七夕の足袋・夏【白】,
0x4398b0@mhfdat-jp.bin,星祭の足袋・織【赤】,
0x4398b4@mhfdat-jp.bin,星祭の足袋・織【青】,
0x4398b8@mhfdat-jp.bin,星祭の足袋・織【黒】,
0x4398bc@mhfdat-jp.bin,星祭の足袋・織【白】,
0x4398c0@mhfdat-jp.bin,七夕の足袋・織【赤】,
0x4398c4@mhfdat-jp.bin,七夕の足袋・織【青】,
0x4398c8@mhfdat-jp.bin,七夕の足袋・織【黒】,
0x4398cc@mhfdat-jp.bin,七夕の足袋・織【白】,
0x4398d0@mhfdat-jp.bin,星祭の足袋・天【赤】,
0x4398d4@mhfdat-jp.bin,星祭の足袋・天【青】,
0x4398d8@mhfdat-jp.bin,星祭の足袋・天【黒】,
0x4398dc@mhfdat-jp.bin,星祭の足袋・天【白】,
0x4398e0@mhfdat-jp.bin,七夕の足袋・天【赤】,
0x4398e4@mhfdat-jp.bin,七夕の足袋・天【青】,
0x4398e8@mhfdat-jp.bin,七夕の足袋・天【黒】,
0x4398ec@mhfdat-jp.bin,七夕の足袋・天【白】,
0x4398f0@mhfdat-jp.bin,ハイメタグリーヴSP黒,
0x4398f4@mhfdat-jp.bin,ハイメタグリーヴSP青,
0x4398f8@mhfdat-jp.bin,ハイメタグリーヴSP黄,
0x4398fc@mhfdat-jp.bin,Ｓ・ソルグリーヴSP赤,
0x439900@mhfdat-jp.bin,Ｓ・ソルグリーヴSP紫,
0x439904@mhfdat-jp.bin,Ｓ・ソルグリーヴSP黒,
0x439908@mhfdat-jp.bin,ガルルガレギンスSP白,
0x43990c@mhfdat-jp.bin,ガルルガレギンスSP緑,
0x439910@mhfdat-jp.bin,ガルルガレギンスSP赤,
