location,source,target
0x4466e4@mhfdat-jp.bin,暁丸・皇【腰当て】,
0x4466e8@mhfdat-jp.bin,曙丸・皇【腰当て】,
0x4466ec@mhfdat-jp.bin,凛・皇【腰当て】,
0x4466f0@mhfdat-jp.bin,艶・皇【腰当て】,
0x4466f4@mhfdat-jp.bin,ミラバルカンウイング,
0x4466f8@mhfdat-jp.bin,ミラバルカンテイル,
0x4466fc@mhfdat-jp.bin,ゴールドルナコイル,
0x446700@mhfdat-jp.bin,ゴールドルナコート,
0x446704@mhfdat-jp.bin,シルバーソルコイル,
0x446708@mhfdat-jp.bin,シルバーソルコート,
0x44670c@mhfdat-jp.bin,レザーライトＳベルト,
0x446710@mhfdat-jp.bin,Ｃ・ライトＳベルト,
0x446714@mhfdat-jp.bin,ハンターＳフォールド,
0x446718@mhfdat-jp.bin,ハンターＳコート,
0x44671c@mhfdat-jp.bin,ボーンＳフォールド,
0x446720@mhfdat-jp.bin,ボーンＳコート,
0x446724@mhfdat-jp.bin,ランポスＳフォールド,
0x446728@mhfdat-jp.bin,ランポスＳコート,
0x44672c@mhfdat-jp.bin,バトルＳフォールド,
0x446730@mhfdat-jp.bin,バトルＳコート,
0x446734@mhfdat-jp.bin,ランゴＳフォールド,
0x446738@mhfdat-jp.bin,ランゴＳコート,
0x44673c@mhfdat-jp.bin,タロスＳフォールド,
0x446740@mhfdat-jp.bin,タロスＳコート,
0x446744@mhfdat-jp.bin,ハイメタＳフォールド,
0x446748@mhfdat-jp.bin,ハイメタＳコート,
0x44674c@mhfdat-jp.bin,ゲネポスＳフォールド,
0x446750@mhfdat-jp.bin,ゲネポスＳコート,
0x446754@mhfdat-jp.bin,クックＳフォールド,
0x446758@mhfdat-jp.bin,クックＳコート,
0x44675c@mhfdat-jp.bin,イーオスＳフォールド,
0x446760@mhfdat-jp.bin,イーオスＳコート,
0x446764@mhfdat-jp.bin,ゲリョスＳフォールド,
0x446768@mhfdat-jp.bin,ゲリョスＳコート,
0x44676c@mhfdat-jp.bin,ガレオスＳフォールド,
0x446770@mhfdat-jp.bin,ガレオスＳコート,
0x446774@mhfdat-jp.bin,スティールＳベルト,
0x446778@mhfdat-jp.bin,レイアＳフォールド,
0x44677c@mhfdat-jp.bin,レイアＳコート,
0x446780@mhfdat-jp.bin,フルフルＳフォールド,
0x446784@mhfdat-jp.bin,フルフルＳコート,
0x446788@mhfdat-jp.bin,レウスＳフォールド,
0x44678c@mhfdat-jp.bin,レウスＳコート,
0x446790@mhfdat-jp.bin,バサルＳフォールド,
0x446794@mhfdat-jp.bin,バサルＳコート,
0x446798@mhfdat-jp.bin,ディアブロＳコイル,
0x44679c@mhfdat-jp.bin,ディアブロＳコート,
0x4467a0@mhfdat-jp.bin,モノブロスＳコイル,
0x4467a4@mhfdat-jp.bin,モノブロスＳコート,
0x4467a8@mhfdat-jp.bin,グラビドＳフォールド,
0x4467ac@mhfdat-jp.bin,グラビドＳコート,
0x4467b0@mhfdat-jp.bin,忍の帯・天,
0x4467b4@mhfdat-jp.bin,忍の帯・地,
0x4467b8@mhfdat-jp.bin,ギルドガードコイル紅,
0x4467bc@mhfdat-jp.bin,ギルドガードコート紅,
0x4467c0@mhfdat-jp.bin,ギルドガードコイル紅,
0x4467c4@mhfdat-jp.bin,ギルドガードコート紅,
0x4467c8@mhfdat-jp.bin,暁丸・覇【腰当て】,
0x4467cc@mhfdat-jp.bin,曙丸・覇【腰当て】,
0x4467d0@mhfdat-jp.bin,凛・覇【腰当て】,
0x4467d4@mhfdat-jp.bin,艶・覇【腰当て】,
0x4467d8@mhfdat-jp.bin,ドラゴンＳウイング,
0x4467dc@mhfdat-jp.bin,ドラゴンＳテイル,
0x4467e0@mhfdat-jp.bin,ザザミフォールド,
0x4467e4@mhfdat-jp.bin,ザザミコート,
0x4467e8@mhfdat-jp.bin,ザザミＵフォールド,
0x4467ec@mhfdat-jp.bin,ザザミＵコート,
0x4467f0@mhfdat-jp.bin,ザザミＳフォールド,
0x4467f4@mhfdat-jp.bin,ザザミＳコート,
0x4467f8@mhfdat-jp.bin,コンガフォールド,
0x4467fc@mhfdat-jp.bin,コンガコート,
0x446800@mhfdat-jp.bin,コンガＵフォールド,
0x446804@mhfdat-jp.bin,コンガＵコート,
0x446808@mhfdat-jp.bin,コンガＳフォールド,
0x44680c@mhfdat-jp.bin,コンガＳコート,
0x446810@mhfdat-jp.bin,ブランゴフォールド,
0x446814@mhfdat-jp.bin,ブランゴコート,
0x446818@mhfdat-jp.bin,ブランゴＵフォールド,
0x44681c@mhfdat-jp.bin,ブランゴＵコート,
0x446820@mhfdat-jp.bin,ブランゴＳフォールド,
0x446824@mhfdat-jp.bin,ブランゴＳコート,
0x446828@mhfdat-jp.bin,ギザミフォールド,
0x44682c@mhfdat-jp.bin,ギザミコート,
0x446830@mhfdat-jp.bin,ギザミＵフォールド,
0x446834@mhfdat-jp.bin,ギザミＵコート,
0x446838@mhfdat-jp.bin,ギザミＳフォールド,
0x44683c@mhfdat-jp.bin,ギザミＳコート,
0x446840@mhfdat-jp.bin,キリンフープ,
0x446844@mhfdat-jp.bin,キリンショルト,
0x446848@mhfdat-jp.bin,キリンＳフープ,
0x44684c@mhfdat-jp.bin,キリンＳショルト,
0x446850@mhfdat-jp.bin,クシャナアンダ,
0x446854@mhfdat-jp.bin,クシャナアドミ,
0x446858@mhfdat-jp.bin,ミヅハ【丸帯】,
0x44685c@mhfdat-jp.bin,トヨタマ【丸帯】,
0x446860@mhfdat-jp.bin,エンプレスフォールド,
0x446864@mhfdat-jp.bin,エンプレスコート,
0x446868@mhfdat-jp.bin,金剛【腰当て】,
0x44686c@mhfdat-jp.bin,不動【腰当て】,
0x446870@mhfdat-jp.bin,カイザーフォールド,
0x446874@mhfdat-jp.bin,カイザーコート,
0x446878@mhfdat-jp.bin,夜叉【腰巻】,
0x44687c@mhfdat-jp.bin,修羅【腰巻】,
0x446880@mhfdat-jp.bin,金色ノ帯,
0x446884@mhfdat-jp.bin,黒子ノ帯,
0x446888@mhfdat-jp.bin,ミラルーツウイング,
0x44688c@mhfdat-jp.bin,ミラルーツテイル,
0x446890@mhfdat-jp.bin,ガノスＳフォールド,
0x446894@mhfdat-jp.bin,ガノスＳコート,
0x446898@mhfdat-jp.bin,クロオビＳフォールド,
0x44689c@mhfdat-jp.bin,ガブラスーツベルト,
0x4468a0@mhfdat-jp.bin,ギルドナイトコイル,
0x4468a4@mhfdat-jp.bin,ギルドナイトスカート,
0x4468a8@mhfdat-jp.bin,メイドスカート,
0x4468ac@mhfdat-jp.bin,プライベートフリル,
0x4468b0@mhfdat-jp.bin,ギルドガードコイル蒼,
0x4468b4@mhfdat-jp.bin,ギルドガードコート蒼,
0x4468b8@mhfdat-jp.bin,ギルドガードコイル蒼,
0x4468bc@mhfdat-jp.bin,ギルドガードコート蒼,
0x4468c0@mhfdat-jp.bin,Ｋ・ロブスタコイル,
0x4468c4@mhfdat-jp.bin,Ｋ・ロブスタコート,
0x4468c8@mhfdat-jp.bin,Ｆウエスト00,
0x4468cc@mhfdat-jp.bin,Ｆウエスト01,
0x4468d0@mhfdat-jp.bin,マスターベルト,
0x4468d4@mhfdat-jp.bin,ヒプノフォールド,
0x4468d8@mhfdat-jp.bin,ヒプノコート,
0x4468dc@mhfdat-jp.bin,ヒプノＵフォールド,
0x4468e0@mhfdat-jp.bin,ヒプノＵコート,
0x4468e4@mhfdat-jp.bin,ラヴァフォールド,
0x4468e8@mhfdat-jp.bin,ラヴァコート,
0x4468ec@mhfdat-jp.bin,ラヴァＳフォールド,
0x4468f0@mhfdat-jp.bin,ラヴァＳコート,
0x4468f4@mhfdat-jp.bin,ギアノスＵフォールド,
0x4468f8@mhfdat-jp.bin,ギアノスＵコート,
0x4468fc@mhfdat-jp.bin,しろねこ服テイル,
0x446900@mhfdat-jp.bin,くろねこ服テイル,
0x446904@mhfdat-jp.bin,きんねこ服テイル,
0x446908@mhfdat-jp.bin,ゴシックフォールド,
0x44690c@mhfdat-jp.bin,ゴシックＦフォールド,
0x446910@mhfdat-jp.bin,ベイルリフレクサー,
0x446914@mhfdat-jp.bin,コムラドベルト【猩】,
0x446918@mhfdat-jp.bin,ジストレルウエスト,
0x44691c@mhfdat-jp.bin,デュオフォールド,
0x446920@mhfdat-jp.bin,スマートウエスト,
0x446924@mhfdat-jp.bin,あかねこ服Ｆテイル,
0x446928@mhfdat-jp.bin,ブートアップウエスト,
0x44692c@mhfdat-jp.bin,ユウェネスウエスト,
0x446930@mhfdat-jp.bin,欠番,
0x446934@mhfdat-jp.bin,欠番,
0x446938@mhfdat-jp.bin,エアリアルウエスト,
0x44693c@mhfdat-jp.bin,ジストウエスト,
0x446940@mhfdat-jp.bin,欠番,
0x446944@mhfdat-jp.bin,エクストラウエスト,
0x446948@mhfdat-jp.bin,ウナペルトウエスト,
0x44694c@mhfdat-jp.bin,キューラーウエスト,
0x446950@mhfdat-jp.bin,欠番,
0x446954@mhfdat-jp.bin,欠番,
0x446958@mhfdat-jp.bin,ラフねこ服テイル,
0x44695c@mhfdat-jp.bin,レックスフォールド,
0x446960@mhfdat-jp.bin,レックスコート,
0x446964@mhfdat-jp.bin,レックスＳフォールド,
0x446968@mhfdat-jp.bin,レックスＳコート,
0x44696c@mhfdat-jp.bin,パピメルアンカ,
0x446970@mhfdat-jp.bin,パピメルコクサ,
0x446974@mhfdat-jp.bin,パピメルＳアンカ,
0x446978@mhfdat-jp.bin,パピメルＳコクサ,
0x44697c@mhfdat-jp.bin,アカムトイッケク,
0x446980@mhfdat-jp.bin,アカムトイッケタリ,
0x446984@mhfdat-jp.bin,ウナペルトＦウエスト,
0x446988@mhfdat-jp.bin,メルホアＵオッハ,
0x44698c@mhfdat-jp.bin,マカルパコイル,
0x446990@mhfdat-jp.bin,マカルパＵコイル,
0x446994@mhfdat-jp.bin,ビストロＵエプロン,
0x446998@mhfdat-jp.bin,オウビートアンカ,
0x44699c@mhfdat-jp.bin,オウビートコクサ,
0x4469a0@mhfdat-jp.bin,オウビートＳアンカ,
0x4469a4@mhfdat-jp.bin,オウビートＳコクサ,
0x4469a8@mhfdat-jp.bin,デスギアナーベル,
0x4469ac@mhfdat-jp.bin,デスギアガイツ,
0x4469b0@mhfdat-jp.bin,デスギアＳナーベル,
0x4469b4@mhfdat-jp.bin,デスギアＳガイツ,
0x4469b8@mhfdat-jp.bin,マフモフコート,
0x4469bc@mhfdat-jp.bin,マフモフＳコート,
0x4469c0@mhfdat-jp.bin,クシャナＦアンダ,
0x4469c4@mhfdat-jp.bin,クシャナＦアドミ,
0x4469c8@mhfdat-jp.bin,カイザーＦフォールド,
0x4469cc@mhfdat-jp.bin,カイザーＦコート,
0x4469d0@mhfdat-jp.bin,ミヅハ魁【丸帯】,
0x4469d4@mhfdat-jp.bin,トヨタマ魁【丸帯】,
0x4469d8@mhfdat-jp.bin,金剛・魁【腰当て】,
0x4469dc@mhfdat-jp.bin,不動・魁【腰当て】,
0x4469e0@mhfdat-jp.bin,夜叉・魁【腰巻】,
0x4469e4@mhfdat-jp.bin,修羅・魁【腰巻】,
0x4469e8@mhfdat-jp.bin,エンプレスＦコイル,
0x4469ec@mhfdat-jp.bin,エンプレスＦコート,
0x4469f0@mhfdat-jp.bin,金色ノ帯・魁,
0x4469f4@mhfdat-jp.bin,黒子ノ帯・魁,
0x4469f8@mhfdat-jp.bin,ガルルガＦフォールド,
0x4469fc@mhfdat-jp.bin,ガルルガＦコート,
0x446a00@mhfdat-jp.bin,クシャナＦアンダ,
0x446a04@mhfdat-jp.bin,クシャナＦアドミ,
0x446a08@mhfdat-jp.bin,カイザーＦフォールド,
0x446a0c@mhfdat-jp.bin,カイザーＦコート,
0x446a10@mhfdat-jp.bin,ミヅハ魁【丸帯】,
0x446a14@mhfdat-jp.bin,トヨタマ魁【丸帯】,
0x446a18@mhfdat-jp.bin,金剛・魁【腰当て】,
0x446a1c@mhfdat-jp.bin,不動・魁【腰当て】,
0x446a20@mhfdat-jp.bin,夜叉・魁【腰巻】,
0x446a24@mhfdat-jp.bin,修羅・魁【腰巻】,
0x446a28@mhfdat-jp.bin,エンプレスＦコイル,
0x446a2c@mhfdat-jp.bin,エンプレスＦコート,
0x446a30@mhfdat-jp.bin,金色ノ帯・魁,
0x446a34@mhfdat-jp.bin,黒子ノ帯・魁,
0x446a38@mhfdat-jp.bin,ガルルガＦフォールド,
0x446a3c@mhfdat-jp.bin,ガルルガＦコート,
0x446a40@mhfdat-jp.bin,ラヴァＵフォールド,
0x446a44@mhfdat-jp.bin,ラヴァＵコート,
0x446a48@mhfdat-jp.bin,ホワイトメタルコート,
0x446a4c@mhfdat-jp.bin,セレストフォールド,
0x446a50@mhfdat-jp.bin,シエルリフレクサー,
0x446a54@mhfdat-jp.bin,コムラダベルト【赤】,
0x446a58@mhfdat-jp.bin,コムラダベルト【青】,
0x446a5c@mhfdat-jp.bin,コムラダベルト【緑】,
0x446a60@mhfdat-jp.bin,コムラダベルト【橙】,
0x446a64@mhfdat-jp.bin,ダミー,
0x446a68@mhfdat-jp.bin,ダミー,
0x446a6c@mhfdat-jp.bin,エスピナナーベル,
0x446a70@mhfdat-jp.bin,エスピナガイツ,
0x446a74@mhfdat-jp.bin,エスピナＦナーベル,
0x446a78@mhfdat-jp.bin,エスピナＦガイツ,
0x446a7c@mhfdat-jp.bin,アスールフォールド,
0x446a80@mhfdat-jp.bin,アスールコート,
0x446a84@mhfdat-jp.bin,アメザリフォールド,
0x446a88@mhfdat-jp.bin,アメザリコート,
0x446a8c@mhfdat-jp.bin,プロミスコート【白】,
0x446a90@mhfdat-jp.bin,プロミスコート【青】,
0x446a94@mhfdat-jp.bin,プロミスコート【紫】,
0x446a98@mhfdat-jp.bin,プロミスコート【黄】,
0x446a9c@mhfdat-jp.bin,ブリスコート【白】,
0x446aa0@mhfdat-jp.bin,ブリスコート【青】,
0x446aa4@mhfdat-jp.bin,ブリスコート【紫】,
0x446aa8@mhfdat-jp.bin,ブリスコート【黄】,
0x446aac@mhfdat-jp.bin,ブリスＦコート【白】,
0x446ab0@mhfdat-jp.bin,ブリスＦコート【青】,
0x446ab4@mhfdat-jp.bin,ブリスＦコート【紫】,
0x446ab8@mhfdat-jp.bin,ブリスＦコート【黄】,
0x446abc@mhfdat-jp.bin,ロジウェアウエスト,
0x446ac0@mhfdat-jp.bin,バトルコートSP青,
0x446ac4@mhfdat-jp.bin,バトルコートSP黄,
0x446ac8@mhfdat-jp.bin,バトルコートSP紫,
0x446acc@mhfdat-jp.bin,レイアコイルSP青,
0x446ad0@mhfdat-jp.bin,レイアコイルSP赤,
0x446ad4@mhfdat-jp.bin,レイアコイルSP黒,
0x446ad8@mhfdat-jp.bin,フルフルコイルSP青,
0x446adc@mhfdat-jp.bin,フルフルコイルSP緑,
0x446ae0@mhfdat-jp.bin,フルフルコイルSP黒,
0x446ae4@mhfdat-jp.bin,エスピナコイルSP赤,
0x446ae8@mhfdat-jp.bin,エスピナコイルSP青,
0x446aec@mhfdat-jp.bin,エスピナコイルSP黄,
0x446af0@mhfdat-jp.bin,エスピナコートSP赤,
0x446af4@mhfdat-jp.bin,エスピナコートSP青,
0x446af8@mhfdat-jp.bin,エスピナコートSP黄,
0x446afc@mhfdat-jp.bin,ノワールフォールド,
0x446b00@mhfdat-jp.bin,ガーディコイルSP白,
0x446b04@mhfdat-jp.bin,ガーディコイルSP黒,
0x446b08@mhfdat-jp.bin,ガーディコイルSP紫,
0x446b0c@mhfdat-jp.bin,ヒーラーフリルSP青,
0x446b10@mhfdat-jp.bin,ヒーラーフリルSP白,
0x446b14@mhfdat-jp.bin,ヒーラーフリルSP黄,
0x446b18@mhfdat-jp.bin,マフモフコートSP赤,
0x446b1c@mhfdat-jp.bin,マフモフコートSP黄,
0x446b20@mhfdat-jp.bin,マフモフコートSP紫,
0x446b24@mhfdat-jp.bin,バサルコートSP赤,
0x446b28@mhfdat-jp.bin,バサルコートSP黒,
0x446b2c@mhfdat-jp.bin,バサルコートSP黄,
0x446b30@mhfdat-jp.bin,アプカルフォールド,
0x446b34@mhfdat-jp.bin,アプカルコート,
0x446b38@mhfdat-jp.bin,ゴスペルフォールド,
0x446b3c@mhfdat-jp.bin,ゴスペルコート,
0x446b40@mhfdat-jp.bin,エスピナＵナーベル,
0x446b44@mhfdat-jp.bin,エスピナＵガイツ,
0x446b48@mhfdat-jp.bin,ブランゴコイルSP黄,
0x446b4c@mhfdat-jp.bin,ブランゴコイルSP青,
0x446b50@mhfdat-jp.bin,ブランゴコイルSP黒,
0x446b54@mhfdat-jp.bin,金色ノ帯SP白,
0x446b58@mhfdat-jp.bin,金色ノ帯SP紫,
0x446b5c@mhfdat-jp.bin,金色ノ帯SP緑,
0x446b60@mhfdat-jp.bin,グラビドコートSP緑,
0x446b64@mhfdat-jp.bin,グラビドコートSP紫,
0x446b68@mhfdat-jp.bin,グラビドコートSP赤,
0x446b6c@mhfdat-jp.bin,ダミー,
0x446b70@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b74@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b78@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b7c@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b80@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b84@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446b88@mhfdat-jp.bin,アクラフォールド,
0x446b8c@mhfdat-jp.bin,アクラフォールド黄,
0x446b90@mhfdat-jp.bin,アクラフォールド蒼,
0x446b94@mhfdat-jp.bin,アクラフォールド紅,
0x446b98@mhfdat-jp.bin,アクラコート,
0x446b9c@mhfdat-jp.bin,アクラコート黄,
0x446ba0@mhfdat-jp.bin,アクラコート蒼,
0x446ba4@mhfdat-jp.bin,アクラコート紅,
0x446ba8@mhfdat-jp.bin,アクラＦフォールド,
0x446bac@mhfdat-jp.bin,アクラＦフォールド黄,
0x446bb0@mhfdat-jp.bin,アクラＦフォールド蒼,
0x446bb4@mhfdat-jp.bin,アクラＦフォールド紅,
0x446bb8@mhfdat-jp.bin,アクラＦコート,
0x446bbc@mhfdat-jp.bin,アクラＦコート黄,
0x446bc0@mhfdat-jp.bin,アクラＦコート蒼,
0x446bc4@mhfdat-jp.bin,アクラＦコート紅,
0x446bc8@mhfdat-jp.bin,エクエスフォールド,
0x446bcc@mhfdat-jp.bin,エクエスコート,
0x446bd0@mhfdat-jp.bin,エクエスフォールド改,
0x446bd4@mhfdat-jp.bin,エクエスコート改,
0x446bd8@mhfdat-jp.bin,エクエスＦフォールド,
0x446bdc@mhfdat-jp.bin,エクエスＦコート,
0x446be0@mhfdat-jp.bin,星祭の帯・夏【赤】,
0x446be4@mhfdat-jp.bin,星祭の帯・夏【青】,
0x446be8@mhfdat-jp.bin,星祭の帯・夏【黒】,
0x446bec@mhfdat-jp.bin,星祭の帯・夏【白】,
0x446bf0@mhfdat-jp.bin,七夕の帯・夏【赤】,
0x446bf4@mhfdat-jp.bin,七夕の帯・夏【青】,
0x446bf8@mhfdat-jp.bin,七夕の帯・夏【黒】,
0x446bfc@mhfdat-jp.bin,七夕の帯・夏【白】,
0x446c00@mhfdat-jp.bin,星祭の帯・織【赤】,
0x446c04@mhfdat-jp.bin,星祭の帯・織【青】,
0x446c08@mhfdat-jp.bin,星祭の帯・織【黒】,
0x446c0c@mhfdat-jp.bin,星祭の帯・織【白】,
0x446c10@mhfdat-jp.bin,七夕の帯・織【赤】,
0x446c14@mhfdat-jp.bin,七夕の帯・織【青】,
0x446c18@mhfdat-jp.bin,七夕の帯・織【黒】,
0x446c1c@mhfdat-jp.bin,七夕の帯・織【白】,
0x446c20@mhfdat-jp.bin,星祭の帯・天【赤】,
0x446c24@mhfdat-jp.bin,星祭の帯・天【青】,
0x446c28@mhfdat-jp.bin,星祭の帯・天【黒】,
0x446c2c@mhfdat-jp.bin,星祭の帯・天【白】,
0x446c30@mhfdat-jp.bin,七夕の帯・天【赤】,
0x446c34@mhfdat-jp.bin,七夕の帯・天【青】,
0x446c38@mhfdat-jp.bin,七夕の帯・天【黒】,
0x446c3c@mhfdat-jp.bin,七夕の帯・天【白】,
0x446c40@mhfdat-jp.bin,ハイメタコイルSP黒,
0x446c44@mhfdat-jp.bin,ハイメタコイルSP青,
0x446c48@mhfdat-jp.bin,ハイメタコイルSP黄,
0x446c4c@mhfdat-jp.bin,Ｓ・ソルコイルSP赤,
0x446c50@mhfdat-jp.bin,Ｓ・ソルコイルSP紫,
0x446c54@mhfdat-jp.bin,Ｓ・ソルコイルSP黒,
0x446c58@mhfdat-jp.bin,ガルルガコートSP白,
0x446c5c@mhfdat-jp.bin,ガルルガコートSP緑,
0x446c60@mhfdat-jp.bin,ガルルガコートSP赤,
0x446c64@mhfdat-jp.bin,ルーキーベルト【白】,
0x446c68@mhfdat-jp.bin,ルーキーベルト【赤】,
0x446c6c@mhfdat-jp.bin,ルーキーベルト【緑】,
0x446c70@mhfdat-jp.bin,ヒプノＳフォールド,
0x446c74@mhfdat-jp.bin,ヒプノＳコート,
0x446c78@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446c7c@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446c80@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446c84@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446c88@mhfdat-jp.bin,祭のあとに【負け犬】,
0x446c8c@mhfdat-jp.bin,祭のあとに【負け犬】,
