location,source,target
0x1847f4@mhfpac.bin,メゼシエラ[艶],
0x184804@mhfpac.bin,ポルフィオレ[空],
0x184814@mhfpac.bin,ポルフィオレ[緑],
0x184824@mhfpac.bin,ポルフィオレ[白],
0x184834@mhfpac.bin,ポルフィオレ[桃],
0x184844@mhfpac.bin,ポルフィオレ[赤],
0x184854@mhfpac.bin,ポルフィオレ[青],
0x184864@mhfpac.bin,ポルフィオレ[黄],
0x184874@mhfpac.bin,ポルフィオレ[蓬],
0x184884@mhfpac.bin,ポルフィオレ[黒],
0x184894@mhfpac.bin,ポルフィオレ[茶],
0x1848a4@mhfpac.bin,ポルフィオレ[飾],
0x1848b4@mhfpac.bin,ポルフィオレ[小],
0x1848c4@mhfpac.bin,メゼキャルメ[紅],
0x1848d4@mhfpac.bin,メゼキャルメ[紺],
0x1848e4@mhfpac.bin,メゼキャルメ[緑],
0x1848f4@mhfpac.bin,メゼキャルメ[桃],
0x184904@mhfpac.bin,メゼキャルメ[赤],
0x184914@mhfpac.bin,メゼキャルメ[青],
0x184924@mhfpac.bin,メゼキャルメ[橙],
0x184934@mhfpac.bin,メゼキャルメ[翠],
0x184944@mhfpac.bin,メゼキャルメ[紫],
0x184954@mhfpac.bin,メゼキャルメ[黒],
0x184964@mhfpac.bin,メゼキャルメ[銀],
0x184974@mhfpac.bin,メゼキャルメ[金],
0x184984@mhfpac.bin,タミナポルタ[空],
0x184994@mhfpac.bin,タミナポルタ[緑],
0x1849a4@mhfpac.bin,タミナポルタ[白],
0x1849b4@mhfpac.bin,タミナポルタ[桃],
0x1849c4@mhfpac.bin,タミナポルタ[赤],
0x1849d4@mhfpac.bin,タミナポルタ[青],
0x1849e4@mhfpac.bin,タミナポルタ[黄],
0x1849f4@mhfpac.bin,タミナポルタ[蓬],
0x184a04@mhfpac.bin,タミナポルタ[黒],
0x184a14@mhfpac.bin,タミナポルタ[茶],
0x184a24@mhfpac.bin,タミナポルタ[飾],
0x184a34@mhfpac.bin,タミナポルタ[羽],
0x184a44@mhfpac.bin,メゼラフレス[空],
0x184a54@mhfpac.bin,メゼラフレス[緑],
0x184a64@mhfpac.bin,メゼラフレス[橙],
0x184a74@mhfpac.bin,メゼラフレス[桃],
0x184a84@mhfpac.bin,メゼラフレス[赤],
0x184a94@mhfpac.bin,メゼラフレス[青],
0x184aa4@mhfpac.bin,メゼラフレス[黄],
0x184ab4@mhfpac.bin,メゼラフレス[蓬],
0x184ac4@mhfpac.bin,メゼラフレス[黒],
0x184ad4@mhfpac.bin,メゼラフレス[茶],
0x184ae4@mhfpac.bin,メゼラフレス[紫],
0x184af4@mhfpac.bin,メゼラフレス[白],
0x184b04@mhfpac.bin,PNストレート[空],
0x184b14@mhfpac.bin,PCショート  [緑],
0x184b24@mhfpac.bin,Pナデシコ   [白],
0x184b34@mhfpac.bin,PGシックル  [桃],
0x184b44@mhfpac.bin,Pザザミ結び [赤],
0x184b54@mhfpac.bin,PLレイヤー  [青],
0x184b64@mhfpac.bin,Pタオヤメ   [黄],
0x184b74@mhfpac.bin,PKテール    [蓬],
0x184b84@mhfpac.bin,PWボブ      [黒],
0x184b94@mhfpac.bin,Pポッケ編み [茶],
0x184ba4@mhfpac.bin,PBハート    [橙],
0x184bb4@mhfpac.bin,ポルタ・パオ[栗],
0x184bc4@mhfpac.bin,ポルパランカ[空],
0x184bd4@mhfpac.bin,ポルパランカ[蓬],
0x184be4@mhfpac.bin,ポルパランカ[白],
0x184bf4@mhfpac.bin,ポルパランカ[桃],
0x184c04@mhfpac.bin,ポルパランカ[赤],
0x184c14@mhfpac.bin,ポルパランカ[青],
0x184c24@mhfpac.bin,ポルパランカ[黄],
0x184c34@mhfpac.bin,ポルパランカ[栗],
0x184c44@mhfpac.bin,ポルパランカ[黒],
0x184c54@mhfpac.bin,ポルパランカ[茶],
0x184c64@mhfpac.bin,ポルパランカ[飾],
0x184c74@mhfpac.bin,ポルパランカ[旅],
0x184c84@mhfpac.bin,ポルタホーン,
0x184c94@mhfpac.bin,ポルタッシュ,
0x184ca4@mhfpac.bin,ポルタリオン,
0x184cb4@mhfpac.bin,ポルタトシス,
0x184cc4@mhfpac.bin,ポルタメジク,
0x184cd4@mhfpac.bin,ポルタラーナ,
0x184ce4@mhfpac.bin,ポルタシャウ,
0x184cf4@mhfpac.bin,ポルターナ,
0x184d04@mhfpac.bin,ポルタラサ,
0x184d14@mhfpac.bin,ポルタット,
0x184d24@mhfpac.bin,ポルタロール,
0x184d34@mhfpac.bin,ポルタドール,
0x184d44@mhfpac.bin,ポルタアルコ,
0x184d54@mhfpac.bin,ポルタベリィ,
0x184d64@mhfpac.bin,ポルタチャンク,
0x184d74@mhfpac.bin,ポルタフルール,
